chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr3L	4039982	4040982	1547	697	1241	825	738	1284	589	324	337	568	302	267	end
chr3L	4042097	4043097	142	73	108	88	103	99	73	36	31	67	34	32	end
chr3L	4059160	4060160	78	50	128	95	89	124	61	26	23	65	26	27	end
chr3L	4047173	4048173	167	66	208	91	69	110	59	27	31	34	17	35	end
chr3L	4047235	4048235	191	80	240	101	73	108	62	29	32	31	19	31	end
chr3L	4061423	4062423	452	153	312	163	124	232	217	113	91	143	50	50	end
chr3L	4071217	4072217	2466	1138	2218	1468	1379	1760	1035	534	543	767	532	446	end
chr3L	4069781	4070781	2198	1075	2647	1978	1654	3133	1250	524	488	1555	674	557	end
chr3L	4073454	4074454	128	81	115	156	125	314	82	18	39	121	73	64	end
chr3L	4088244	4089244	65	43	96	48	61	77	43	11	41	47	12	27	end
chr3L	4090400	4091400	65	43	71	54	35	51	46	9	28	35	19	28	end
chr3L	4092206	4093206	160	56	199	85	65	117	65	27	47	44	35	28	end
chr3L	4093844	4094844	75	31	74	51	57	83	37	29	28	43	17	28	end
chr3L	4100714	4101714	133	75	123	121	132	180	85	30	52	98	30	34	end
chr3L	4101884	4102884	678	315	812	454	365	605	489	153	130	320	170	157	end
chr3L	4102197	4103197	722	345	873	466	387	630	508	160	147	315	176	145	end
chr3L	4102460	4103460	681	330	837	432	361	596	483	152	137	294	168	130	end
chr3L	4102756	4103756	831	408	1141	463	424	880	510	171	167	356	159	164	end
chr3L	4106182	4107182	168	85	198	101	103	138	95	44	58	54	20	54	end
chr3L	4106616	4107616	255	113	274	67	72	121	86	35	81	33	26	50	end
chr3L	4106970	4107970	246	108	244	57	55	96	61	31	75	21	24	40	end
chr3L	4113657	4114657	78	54	99	79	68	154	68	21	34	59	37	45	end
chr3L	4121888	4122888	2508	1184	2186	1470	1133	2283	1213	591	567	996	464	425	end
chr3L	4134050	4135050	1773	825	1870	806	558	1287	810	384	300	664	253	251	end
chr3L	4135538	4136538	486	198	403	284	249	456	237	77	108	184	79	107	end
chr3L	4140898	4141898	81	57	112	68	77	123	74	19	34	48	14	22	end
chr3L	4141570	4142570	104	70	165	81	91	171	98	27	37	76	19	27	end
chr3L	4145466	4146466	553	194	416	517	400	576	232	141	143	240	157	127	end
chr3L	4151973	4152973	182	69	122	208	179	262	91	40	42	124	68	49	end
chr3L	4160432	4161432	880	310	670	644	570	1250	514	185	187	508	234	227	end
chr3L	4166964	4167964	2209	826	2154	2049	1749	2973	1001	514	365	1105	641	479	end
chr3L	4173289	4174289	106	68	111	88	61	123	52	19	35	52	28	26	end
chr3L	4181336	4182336	72	48	49	68	56	57	57	23	40	30	9	27	end
chr3L	4187523	4188523	207	92	146	158	150	193	100	28	48	87	40	48	end
chr3L	4184163	4185163	96	55	87	97	88	118	63	19	24	58	19	26	end
chr3L	4186365	4187365	468	184	441	214	192	323	168	76	76	159	60	42	end
chr3L	4193288	4194288	276	132	338	191	150	338	147	47	47	162	90	50	end
chr3L	4208678	4209678	466	196	314	205	191	365	309	167	103	148	73	59	end
chr3L	4211040	4212040	118	56	130	135	87	99	90	26	45	53	22	27	end
chr3L	4212415	4213415	195	75	158	169	130	215	74	46	31	91	42	42	end
chr3L	4215914	4216914	60	33	64	92	50	51	34	10	28	49	21	31	end
chr3L	4222234	4223234	500	256	558	774	557	1122	246	97	110	379	201	227	end
chr3L	4226802	4227802	2220	1131	1858	689	528	893	806	487	342	426	217	186	end
chr3L	4225450	4226450	314	119	316	85	83	116	132	43	55	75	30	38	end
chr3L	4235647	4236647	218	153	246	188	139	297	131	64	60	141	55	68	end
chr3L	4240005	4241005	397	169	460	310	262	598	270	107	98	220	104	124	end
chr3L	4242103	4243103	933	384	892	562	407	751	438	232	175	325	175	145	end
chr3L	4245733	4246733	127	51	111	83	58	170	73	29	33	82	35	34	end
chr3L	4251551	4252551	1790	769	1633	786	626	924	641	267	309	457	244	194	end
chr3L	4253552	4254552	2255	1073	2284	1303	918	1927	980	442	368	943	402	333	end
chr3L	4253806	4254806	1941	929	1979	1095	858	1551	788	390	333	755	337	275	end
chr3L	4255553	4256553	107	49	112	84	66	109	78	24	38	64	16	35	end
chr3L	4258652	4259652	438	202	657	249	179	482	294	78	78	211	60	79	end
chr3L	4261143	4262143	133	95	107	122	95	153	65	32	29	79	31	42	end
chr3L	4261970	4262970	227	93	213	156	141	196	96	53	44	113	34	32	end
chr3L	4262733	4263733	355	137	396	174	117	230	132	68	42	64	37	19	end
chr3L	4262964	4263964	433	183	490	225	146	330	167	71	53	92	54	31	end
chr3L	4277278	4278278	773	352	766	574	509	984	343	131	135	472	160	169	end
chr3L	4281085	4282085	106	63	112	48	90	110	52	31	24	53	18	19	end
chr3L	4282317	4283317	277	113	304	136	86	243	149	83	58	135	68	39	end
chr3L	4282978	4283978	777	293	699	364	215	402	350	117	137	171	89	67	end
chr3L	4286365	4287365	242	134	293	210	163	307	167	65	58	156	57	65	end
chr3L	4287849	4288849	213	121	378	144	112	237	137	54	52	136	50	51	end
chr3L	4290711	4291711	161	90	158	88	87	135	122	35	44	84	34	34	end
chr3L	4291746	4292746	782	366	1048	448	297	946	419	145	105	371	132	151	end
chr3L	4292932	4293932	68	38	76	71	55	76	54	26	14	51	22	17	end
chr3L	4299004	4300004	328	121	229	306	278	428	207	88	59	188	72	90	end
chr3L	4307218	4308218	792	310	942	721	650	942	273	98	124	423	193	141	end
chr3L	4317973	4318973	430	142	491	185	133	394	177	79	81	171	58	73	end
chr3L	4318108	4319108	478	165	552	216	144	439	200	91	86	188	73	85	end
chr3L	4320609	4321609	126	94	115	99	103	113	98	28	48	81	32	35	end
chr3L	4321759	4322759	430	214	513	158	87	287	186	67	59	176	44	61	end
chr3L	4347301	4348301	199	104	320	170	137	303	122	38	50	128	34	48	end
chr3L	4364743	4365743	155	87	208	90	110	181	100	25	53	133	50	47	end
chr3L	4366171	4367171	93	53	110	69	79	105	115	24	24	87	21	18	end
chr3L	4366958	4367958	504	191	523	297	242	472	308	87	71	225	76	84	end
chr3L	4379099	4380099	100	32	66	34	33	43	52	29	26	31	9	10	end
chr3L	4379887	4380887	118	53	107	101	76	82	59	24	33	60	20	15	end
chr3L	4377499	4378499	159	86	146	39	28	43	55	26	22	27	8	12	end
chr3L	4381129	4382129	56	48	78	34	35	50	46	19	27	36	6	10	end
chr3L	4402681	4403681	597	280	668	215	172	377	261	114	72	140	60	51	end
chr3L	4404668	4405668	101	49	115	77	73	123	78	29	33	99	22	32	end
chr3L	4405559	4406559	458	198	545	181	172	424	244	91	97	221	85	61	end
chr3L	4419573	4420573	50	38	49	37	43	86	54	29	13	39	24	11	end
chr3L	4426121	4427121	528	213	502	351	306	511	244	101	129	213	82	70	end
chr3L	4445895	4446895	97	49	107	56	57	158	61	24	22	56	45	27	end
chr3L	4447572	4448572	56	21	53	33	37	83	33	17	21	29	10	24	end
chr3L	4457663	4458663	74	34	72	61	50	106	65	20	18	47	7	16	end
chr3L	4463323	4464323	79	31	58	79	79	147	60	17	26	83	28	31	end
chr3L	4466130	4467130	74	36	76	205	113	263	91	22	21	139	55	38	end
chr3L	4470512	4471512	75	52	76	113	70	139	49	28	29	76	18	29	end
chr3L	4471938	4472938	54	21	46	74	66	89	20	11	21	42	16	21	end
chr3L	4483870	4484870	267	143	368	44	48	126	195	64	77	60	13	15	end
chr3L	4490463	4491463	539	172	380	514	393	607	179	90	98	254	120	116	end
chr3L	4494715	4495715	382	133	337	290	215	298	111	53	41	94	77	57	end
chr3L	4494299	4495299	569	185	442	403	317	438	157	64	62	167	91	66	end
chr3L	4497277	4498277	44	38	62	57	50	80	31	15	15	21	9	14	end
chr3L	4500000	4501000	435	152	420	351	341	558	226	65	74	250	135	44	end
chr3L	4507933	4508933	667	315	865	453	312	429	256	81	72	173	50	58	end
chr3L	4531645	4532645	967	402	682	613	534	1008	308	251	122	320	207	125	end
chr3L	4538770	4539770	76	28	74	41	35	75	60	8	6	51	14	25	end
chr3L	4540744	4541744	727	273	670	292	216	429	286	177	145	219	118	103	end
chr3L	4552957	4553957	156	50	139	243	160	264	70	52	23	134	91	78	end
chr3L	4625632	4626632	1689	647	1885	956	759	1727	703	263	221	701	313	271	end
chr3L	4612596	4613596	283	122	286	85	74	233	165	75	62	86	34	48	end
chr3L	4625696	4626696	1711	653	1901	1038	840	1824	708	268	236	742	328	296	end
chr3L	4622485	4623485	274	107	224	175	158	214	130	83	51	86	40	64	end
chr3L	4626403	4627403	1626	705	1530	1139	919	1574	703	373	289	755	329	370	end
chr3L	4628967	4629967	167	71	130	65	58	104	70	28	33	53	23	30	end
chr3L	4649805	4650805	33	26	43	50	28	71	31	13	16	44	11	17	end
chr3L	4655830	4656830	68	24	47	62	67	71	42	22	28	24	20	16	end
chr3L	4677733	4678733	45	32	61	64	49	71	36	16	18	18	11	12	end
chr3L	4688274	4689274	91	67	96	89	74	122	62	16	23	46	22	34	end
chr3L	4689570	4690570	152	78	122	113	91	153	83	24	32	66	43	34	end
chr3L	4694345	4695345	192	78	114	180	171	198	68	31	55	93	35	39	end
chr3L	4697558	4698558	351	129	407	309	255	418	136	67	54	126	59	54	end
chr3L	4703479	4704479	34	21	37	36	26	24	52	10	16	49	10	17	end
chr3L	4709390	4710390	96	62	125	86	60	82	114	32	34	37	38	38	end
chr3L	4744810	4745810	143	80	162	73	49	103	93	33	40	39	32	23	end
chr3L	4746132	4747132	556	277	938	371	257	384	278	98	77	176	72	52	end
chr3L	4749491	4750491	104	45	173	94	67	144	65	32	23	59	24	26	end
chr3L	4758208	4759208	40	25	77	39	40	56	50	10	20	42	14	23	end
chr3L	4793217	4794217	54	22	64	53	37	89	52	15	18	40	17	25	end
chr3L	4799830	4800830	70	36	74	52	57	96	41	17	11	42	14	31	end
chr3L	4804774	4805774	350	131	319	148	141	204	168	49	66	82	42	45	end
chr3L	4806906	4807906	107	71	91	91	93	99	55	29	41	56	20	34	end
chr3L	4825187	4826187	1748	701	1694	1115	911	1600	850	356	363	768	350	350	end
chr3L	4828538	4829538	95	37	102	66	46	63	60	12	30	43	17	21	end
chr3L	4833091	4834091	63	33	78	30	43	60	64	22	15	34	5	27	end
chr3L	4839596	4840596	278	179	430	339	390	784	194	88	72	151	56	64	end
chr3L	4839608	4840608	288	177	433	352	402	807	197	88	74	155	60	66	end
chr3L	4859970	4860970	44	34	64	33	32	42	40	16	40	24	15	13	end
chr3L	4895249	4896249	104	47	110	89	58	99	51	15	28	51	12	31	end
chr3L	4864115	4865115	74	43	85	69	47	140	66	12	25	52	20	31	end
chr3L	4897970	4898970	125	76	110	86	47	101	66	36	29	35	22	13	end
chr3L	4900369	4901369	119	81	136	93	92	208	68	35	28	64	17	40	end
chr3L	4918899	4919899	31	25	46	48	46	66	23	19	17	39	8	16	end
chr3L	4919698	4920698	43	33	64	66	65	75	52	14	8	42	11	26	end
chr3L	4930638	4931638	51	35	35	34	24	33	43	15	20	17	12	12	end
chr3L	4975676	4976676	2444	1015	1924	1516	1055	1504	795	487	368	721	450	362	end
chr3L	4996377	4997377	52	29	58	40	33	73	58	10	19	35	15	24	end
chr3L	5011633	5012633	39	23	49	53	42	72	51	10	13	36	12	20	end
chr3L	5099295	5100295	50	21	78	55	49	52	45	8	14	24	12	19	end
chr3L	5129740	5130740	131	64	139	58	48	102	46	28	30	36	13	23	end
chr3L	5131627	5132627	79	27	81	66	39	130	36	12	11	62	14	18	end
chr3L	5132720	5133720	97	51	74	47	56	72	54	36	33	31	19	19	end
chr3L	5135170	5136170	389	197	355	283	236	361	208	80	98	213	84	74	end
chr3L	5135724	5136724	645	317	656	402	280	550	333	141	149	287	112	97	end
chr3L	5135792	5136792	642	313	660	401	280	538	327	142	149	284	111	95	end
chr3L	5138179	5139179	196	100	146	141	86	226	117	49	50	120	24	52	end
chr3L	5138895	5139895	682	298	732	481	406	962	328	135	181	467	139	122	end
chr3L	5139973	5140973	184	93	179	52	52	73	87	38	68	39	6	16	end
chr3L	5141146	5142146	354	167	365	133	95	246	151	82	73	117	35	39	end
chr3L	5143817	5144817	117	64	73	68	50	68	42	23	28	34	25	25	end
chr3L	5142280	5143280	84	70	97	90	65	114	84	24	35	75	17	31	end
chr3L	5149352	5150352	96	59	87	86	70	89	57	26	39	50	16	32	end
chr3L	5151876	5152876	1142	505	1149	624	531	868	462	170	221	353	199	201	end
chr3L	5154277	5155277	135	37	121	74	79	143	60	8	18	45	34	31	end
chr3L	5184297	5185297	3097	1509	3169	1987	1671	2888	1196	580	566	1241	589	536	end
chr3L	5200912	5201912	43	31	70	33	27	67	42	17	26	26	16	10	end
chr3L	5236131	5237131	117	56	104	76	45	79	60	30	27	43	19	27	end
chr3L	5350979	5351979	200	89	225	132	91	273	87	42	52	63	28	32	end
chr3L	5354846	5355846	1566	682	1788	1069	904	1396	611	340	269	603	269	262	end
chr3L	5355423	5356423	1281	580	1610	655	571	1002	560	345	257	392	174	165	end
chr3L	5358892	5359892	555	232	495	226	157	340	272	98	108	181	78	62	end
chr3L	5361922	5362922	117	52	77	66	33	92	73	41	29	30	17	16	end
chr3L	5362298	5363298	53	34	48	34	24	65	36	22	19	21	16	17	end
chr3L	5365061	5366061	1089	534	1229	528	474	1045	514	217	190	486	208	193	end
chr3L	5365682	5366682	1832	760	2089	606	569	1263	948	311	327	590	274	204	end
chr3L	5365725	5366725	1810	760	2074	602	577	1238	942	306	328	580	273	208	end
chr3L	5366881	5367881	185	82	188	146	134	208	53	26	35	93	51	34	end
chr3L	5367508	5368508	152	44	137	199	151	257	35	25	29	84	70	66	end
chr3L	5369648	5370648	45	30	46	38	31	49	35	14	16	29	6	16	end
chr3L	5369812	5370812	53	33	67	43	39	79	40	16	16	42	10	18	end
chr3L	5371136	5372136	96	27	91	102	94	145	52	15	16	62	18	16	end
chr3L	5377907	5378907	40	26	51	44	37	59	36	9	12	31	12	24	end
chr3L	5382321	5383321	43	26	51	36	46	29	30	20	14	19	26	11	end
chr3L	5494240	5495240	68	41	70	35	45	46	33	20	18	21	15	20	end
chr3L	5499588	5500588	58	20	81	34	35	41	54	28	17	21	8	9	end
chr3L	5500969	5501969	55	36	57	41	32	40	44	20	18	35	19	18	end
chr3L	5535259	5536259	36	28	65	26	44	59	31	12	22	16	9	19	end
chr3L	5550654	5551654	797	241	485	468	360	779	360	221	132	369	192	149	end
chr3L	5550659	5551659	797	241	483	468	360	779	360	221	132	369	192	149	end
chr3L	5550430	5551430	797	243	502	462	357	768	363	222	133	363	192	148	end
chr3L	5561098	5562098	547	273	589	412	317	518	217	116	105	207	92	105	end
chr3L	5563191	5564191	1221	547	1122	348	319	501	495	219	219	186	111	102	end
chr3L	5564603	5565603	698	322	630	425	360	624	283	126	119	262	122	160	end
chr3L	5566265	5567265	40	26	96	45	34	54	19	22	9	22	6	16	end
chr3L	5574646	5575646	107	47	122	51	34	77	57	22	33	40	11	26	end
chr3L	5576848	5577848	1510	656	1271	752	559	1202	606	316	228	560	315	202	end
chr3L	5567461	5568461	163	104	121	121	81	89	81	28	53	45	37	15	end
chr3L	5589890	5590890	50	25	41	46	57	97	34	13	7	59	17	18	end
chr3L	5591769	5592769	211	83	229	154	134	251	99	54	49	94	34	64	end
chr3L	5592071	5593071	166	62	206	134	125	176	83	51	33	77	22	47	end
chr3L	5594772	5595772	94	61	128	82	82	104	63	19	30	76	17	33	end
chr3L	5596837	5597837	59	59	73	26	35	56	56	16	16	36	8	11	end
chr3L	5596922	5597922	50	53	71	23	29	50	56	15	17	31	6	11	end
chr3L	5599192	5600192	99	46	76	49	50	88	62	22	18	25	5	26	end
chr3L	5603479	5604479	738	301	620	647	463	725	237	129	138	302	176	138	end
chr3L	5607800	5608800	289	154	359	133	117	264	143	73	48	141	66	52	end
chr3L	5656884	5657884	228	54	185	108	83	164	100	27	44	62	34	36	end
chr3L	5749099	5750099	189	66	176	62	59	145	77	41	20	62	24	27	end
chr3L	5661747	5662747	253	106	274	168	158	264	138	51	37	121	50	40	end
chr3L	5745900	5746900	145	52	82	34	30	66	65	24	23	24	9	4	end
chr3L	5713529	5714529	78	46	79	34	40	29	43	27	40	26	13	15	end
chr3L	5719921	5720921	110	54	87	47	38	86	55	14	24	30	16	19	end
chr3L	5751689	5752689	1040	464	1106	633	543	1167	602	259	221	495	205	179	end
chr3L	5761386	5762386	172	97	154	247	152	326	143	54	39	146	44	53	end
chr3L	5760919	5761919	210	126	209	289	184	359	151	52	57	165	66	62	end
chr3L	5765091	5766091	1984	870	2136	988	826	1464	822	382	319	610	285	301	end
chr3L	5765202	5766202	1977	868	2127	970	832	1464	815	382	323	615	291	309	end
chr3L	5765001	5766001	1992	869	2121	1004	820	1453	828	382	312	615	288	301	end
chr3L	5762500	5763500	204	99	179	152	132	206	116	37	56	103	40	54	end
chr3L	5762922	5763922	157	65	154	91	97	194	82	24	41	96	35	34	end
chr3L	5763584	5764584	132	78	146	104	81	175	58	34	33	89	40	45	end
chr3L	5763749	5764749	124	78	134	87	86	154	57	28	37	87	41	40	end
chr3L	5763894	5764894	147	84	129	94	95	142	62	29	39	85	43	40	end
chr3L	5764546	5765546	1445	616	1188	793	667	1106	517	255	240	501	252	247	end
chr3L	5766584	5767584	203	118	177	96	86	164	101	33	43	65	29	47	end
chr3L	5775771	5776771	147	82	198	136	83	184	95	41	21	98	21	41	end
chr3L	5775345	5776345	133	52	186	89	69	142	81	37	30	77	19	24	end
chr3L	5776833	5777833	267	132	355	214	153	390	148	52	52	179	45	85	end
chr3L	5779091	5780091	876	408	933	494	370	689	414	186	172	295	112	146	end
chr3L	5780906	5781906	152	72	126	120	132	235	86	34	61	92	44	62	end
chr3L	5780363	5781363	165	98	147	24	21	68	90	33	45	29	4	12	end
chr3L	5810431	5811431	2071	956	1900	822	624	1141	840	401	378	465	244	211	end
chr3L	5805249	5806249	97	49	107	57	82	125	70	22	18	38	20	20	end
chr3L	5845164	5846164	582	314	699	673	504	984	295	146	83	591	322	279	end
chr3L	5873018	5874018	91	35	98	94	82	104	62	16	26	38	28	31	end
chr3L	5874966	5875966	68	46	87	56	63	112	50	17	51	50	23	24	end
chr3L	5874957	5875957	69	46	88	56	63	113	51	17	51	49	23	24	end
chr3L	5896935	5897935	477	216	390	205	206	356	186	94	76	154	55	75	end
chr3L	5900436	5901436	135	69	147	108	90	187	121	46	43	61	39	35	end
chr3L	5901956	5902956	675	353	590	681	544	1069	400	197	175	348	240	179	end
chr3L	5903552	5904552	77	35	64	43	40	95	56	17	28	40	14	21	end
chr3L	5906199	5907199	76	31	70	71	45	94	70	20	20	53	18	15	end
chr3L	5909395	5910395	69	23	57	54	44	74	52	14	25	29	17	21	end
chr3L	5920816	5921816	166	104	221	123	96	143	70	20	33	70	22	30	end
chr3L	5919056	5920056	64	32	77	43	59	50	46	15	28	22	11	26	end
chr3L	5929620	5930620	145	44	145	72	59	94	85	33	40	54	21	17	end
chr3L	5929402	5930402	173	56	180	108	87	137	103	36	42	67	28	23	end
chr3L	5932112	5933112	1505	736	1318	783	504	1340	683	230	276	602	240	210	end
chr3L	5932273	5933273	1431	703	1272	753	504	1314	660	215	264	588	233	196	end
chr3L	5950158	5951158	1587	563	1107	906	741	1084	588	358	281	442	225	178	end
chr3L	5934803	5935803	129	71	84	72	41	45	83	38	28	17	12	24	end
chr3L	5975507	5976507	521	349	726	451	250	349	238	140	107	280	87	84	end
chr3L	5983370	5984370	85	38	105	41	40	79	78	19	24	39	16	26	end
chr3L	5983840	5984840	68	25	91	20	38	45	61	13	24	34	11	11	end
chr3L	6034111	6035111	21	27	66	45	31	52	35	6	21	38	14	22	end
chr3L	6035675	6036675	73	59	84	145	106	155	56	17	32	70	35	55	end
chr3L	6036415	6037415	105	50	102	81	48	120	42	9	21	64	11	44	end
chr3L	6037688	6038688	113	56	136	65	69	161	73	38	57	59	13	36	end
chr3L	6039635	6040635	101	55	84	86	79	149	52	23	38	51	21	42	end
chr3L	6051190	6052190	78	64	100	179	131	224	69	31	41	92	53	61	end
chr3L	6052715	6053715	49	41	58	70	61	63	70	8	17	34	17	28	end
chr3L	6053943	6054943	197	107	230	275	249	310	160	45	53	150	103	75	end
chr3L	6056339	6057339	68	44	103	53	40	74	54	21	33	28	14	9	end
chr3L	6056502	6057502	73	45	122	39	32	68	56	17	35	23	10	9	end
chr3L	6058948	6059948	179	64	134	94	79	122	77	23	32	33	22	35	end
chr3L	6060878	6061878	71	59	83	81	74	98	63	22	15	43	14	21	end
chr3L	6062410	6063410	82	36	99	84	84	104	77	14	16	52	29	37	end
chr3L	6071045	6072045	108	53	103	56	70	120	55	25	19	58	29	25	end
chr3L	6073039	6074039	68	55	73	68	48	78	66	12	29	34	8	32	end
chr3L	6074745	6075745	974	368	1044	532	394	699	469	181	144	372	157	140	end
chr3L	6075593	6076593	369	171	564	178	121	291	227	93	73	166	54	61	end
chr3L	6075758	6076758	329	151	435	128	119	223	185	82	71	93	52	56	end
chr3L	6081033	6082033	50	22	54	39	45	42	32	13	23	13	8	7	end
chr3L	6081991	6082991	69	25	90	25	44	81	40	19	19	19	4	12	end
chr3L	6092813	6093813	107	63	109	79	66	112	66	23	25	36	12	23	end
chr3L	6094247	6095247	558	233	783	345	335	585	272	106	101	273	94	118	end
chr3L	6096017	6097017	75	35	74	44	29	73	35	12	16	40	10	10	end
chr3L	6128307	6129307	131	27	97	46	44	92	55	27	31	33	10	10	end
chr3L	6125506	6126506	241	58	173	143	144	164	90	49	39	63	29	35	end
chr3L	6129390	6130390	342	98	239	149	120	284	141	58	39	84	49	33	end
chr3L	6130489	6131489	86	27	72	108	123	169	57	18	20	55	22	38	end
chr3L	6133093	6134093	78	44	81	35	26	54	69	30	38	21	10	7	end
chr3L	6139474	6140474	104	20	97	63	63	112	54	16	20	62	14	15	end
chr3L	6141913	6142913	89	34	128	99	74	155	74	20	36	61	22	26	end
chr3L	6143506	6144506	490	156	246	343	259	466	206	101	90	162	110	80	end
chr3L	6143601	6144601	366	117	197	249	196	397	167	78	71	130	85	60	end
chr3L	6144893	6145893	66	44	82	68	62	102	68	19	21	22	19	8	end
chr3L	6152245	6153245	92	45	98	77	90	120	53	12	27	48	19	20	end
chr3L	6154703	6155703	789	413	701	328	270	667	502	274	208	255	147	116	end
chr3L	6156877	6157877	73	47	70	62	53	89	76	11	27	32	23	19	end
chr3L	6158130	6159130	74	43	78	63	45	126	49	16	16	49	33	14	end
chr3L	6162602	6163602	90	58	94	77	64	81	53	15	19	39	28	39	end
chr3L	6164182	6165182	64	46	95	54	61	61	38	27	19	48	4	18	end
chr3L	6173380	6174380	1330	541	1175	286	234	654	519	283	224	284	120	109	end
chr3L	6178273	6179273	99	39	99	37	30	78	48	12	16	36	13	20	end
chr3L	6178441	6179441	108	62	101	35	33	72	54	16	20	36	10	21	end
chr3L	6181329	6182329	615	275	802	430	334	503	362	129	134	223	108	114	end
chr3L	6184420	6185420	1964	811	1512	1608	1406	1747	742	452	372	864	521	474	end
chr3L	6185353	6186353	101	82	139	77	89	123	56	43	29	72	28	25	end
chr3L	6188623	6189623	573	185	507	380	295	542	228	81	90	273	84	113	end
chr3L	6191549	6192549	112	68	94	74	74	142	66	23	16	60	20	31	end
chr3L	6192679	6193679	1585	687	1500	871	731	1304	647	322	294	473	269	235	end
chr3L	6199885	6200885	97	73	118	47	20	97	84	39	26	50	14	11	end
chr3L	6203276	6204276	79	48	101	92	68	104	54	21	20	49	18	27	end
chr3L	6217522	6218522	1428	702	1569	1052	843	1414	665	342	306	725	280	280	end
chr3L	6220449	6221449	197	78	199	192	115	178	67	39	25	79	41	20	end
chr3L	6231861	6232861	73	75	140	109	69	182	75	24	41	70	19	31	end
chr3L	6232881	6233881	269	157	268	200	171	328	175	51	47	143	53	33	end
chr3L	6233556	6234556	85	25	80	32	48	77	45	13	14	47	8	24	end
chr3L	6238491	6239491	64	34	74	61	66	113	37	10	27	39	15	30	end
chr3L	6239568	6240568	67	55	71	77	58	141	63	26	13	75	25	37	end
chr3L	6245246	6246246	46	35	50	70	28	114	60	13	13	43	19	17	end
chr3L	6256165	6257165	1685	666	1346	1345	1235	2039	727	428	316	908	543	491	end
chr3L	6258260	6259260	93	45	72	107	52	184	80	19	41	103	22	28	end
chr3L	6262194	6263194	925	404	1018	536	456	537	259	121	160	216	89	113	end
chr3L	6260540	6261540	53	36	66	59	47	86	41	20	11	28	16	21	end
chr3L	6260660	6261660	41	34	65	50	40	79	38	17	12	22	14	22	end
chr3L	6262899	6263899	921	361	1040	482	383	662	327	119	151	237	118	123	end
chr3L	6276535	6277535	478	148	304	262	165	284	177	74	59	145	70	56	end
chr3L	6302861	6303861	641	217	471	434	311	511	236	99	122	200	70	131	end
chr3L	6305003	6306003	109	57	140	30	24	49	56	27	33	17	23	11	end
chr3L	6305664	6306664	307	158	417	179	120	232	85	44	68	91	38	45	end
chr3L	6321598	6322598	147	65	184	85	86	163	72	40	38	42	22	21	end
chr3L	6328569	6329569	47	25	78	31	39	61	34	8	16	34	12	6	end
chr3L	6351890	6352890	2233	959	1782	1777	1556	2184	828	470	337	960	490	405	end
chr3L	6350329	6351329	122	52	112	88	70	112	56	19	33	33	19	13	end
chr3L	6370091	6371091	1400	600	1106	969	817	1488	638	375	252	755	360	241	end
chr3L	6376697	6377697	712	248	406	429	390	635	308	144	130	276	108	110	end
chr3L	6487924	6488924	508	202	720	300	270	503	303	96	89	179	86	92	end
chr3L	6490710	6491710	86	37	88	43	57	91	47	30	18	43	24	27	end
chr3L	6494797	6495797	661	300	623	421	375	782	308	140	122	389	178	157	end
chr3L	6549604	6550604	286	157	300	184	169	365	129	62	37	146	81	67	end
chr3L	6531929	6532929	54	34	56	60	40	69	32	12	18	21	23	21	end
chr3L	6588979	6589979	68	30	89	69	48	126	54	30	23	53	27	33	end
chr3L	6608239	6609239	125	56	99	90	87	121	76	38	50	52	37	23	end
chr3L	6605532	6606532	1430	649	1319	803	618	1069	508	238	232	434	214	213	end
chr3L	6608738	6609738	100	83	128	89	60	112	65	32	47	50	35	18	end
chr3L	6618613	6619613	195	75	209	111	74	270	75	28	28	97	32	40	end
chr3L	6634559	6635559	41	28	46	28	27	36	22	16	12	30	15	16	end
chr3L	6641014	6642014	130	73	106	100	96	119	106	24	47	66	28	25	end
chr3L	6642342	6643342	58	22	60	33	20	55	30	18	24	16	3	7	end
chr3L	6703021	6704021	979	372	810	563	468	858	487	216	152	381	178	144	end
chr3L	6708500	6709500	95	38	90	49	46	63	43	19	15	16	8	11	end
chr3L	6719025	6720025	1247	555	1015	1187	1012	1366	603	366	252	538	318	261	end
chr3L	6724779	6725779	273	180	427	263	196	349	161	52	61	153	66	42	end
chr3L	6728201	6729201	111	49	111	53	92	77	59	22	26	57	22	17	end
chr3L	6742664	6743664	1323	638	1615	773	570	1322	804	305	288	681	261	229	end
chr3L	6742243	6743243	2548	1200	2690	1433	1202	2217	1231	545	536	1064	459	370	end
chr3L	6746755	6747755	725	317	748	543	438	871	341	161	136	348	178	155	end
chr3L	6746956	6747956	703	311	747	480	398	789	316	152	130	304	158	143	end
chr3L	6752252	6753252	1967	912	1561	1051	822	1626	630	300	284	637	311	231	end
chr3L	6755997	6756997	499	280	502	201	133	350	251	103	99	114	50	49	end
chr3L	6760614	6761614	72	40	88	79	56	76	46	29	24	54	18	22	end
chr3L	6794441	6795441	70	26	57	39	44	64	50	23	15	31	15	6	end
chr3L	6883101	6884101	195	40	62	102	104	200	56	22	30	74	19	46	end
chr3L	6913464	6914464	55	32	60	42	34	41	53	23	19	16	6	15	end
chr3L	6936905	6937905	1179	206	350	1141	1031	1435	602	264	333	518	204	291	end
