Paste_locus	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	chrom	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis	Gene	chrom_exon1	start_exon1	end_exon1
0_0_0_CG33790	13.5551336577255	14.0944533921385	17.7524911454922	16.4229766306256	12.9636582619757	15.8573755636097	20.4611587103025	28.6358592547518	23.6672790473457	27.4829628864493	25.6112679071605	29.1591545165605	26.3756552701856	14.1206040794425	15.6597557214279	15.7852352547444	8.53261735193065	15.0426263459901	25.6721589239752	46.0698572602256	24.7109751924274	27.0973186373699	33.605934045756	28.6023132325129	0	0	0	-0.536476640323837	3.12231016339481e-05	-0.66507229296815	3.28178133557344e-08	0.128729206590247	0.482588984736865	0.00088522992487994	1.32386292191566e-06	0.683340390887578	P2	Ambig	0.806644098688274	Cis	NA	0.128595652644313	83.7972979310538	CG33790	chr3L	216133	218071
0_0_0_CG33936	82.9738484503196	94.5502915055959	108.145277692437	115.61254183623	100.438062609139	92.671084715774	70.2073508247254	72.3302307038126	77.7116327482432	90.8132686682672	91.2811856178283	74.0899271993109	102.349010124525	42.3618122383276	107.575713216766	55.2483233916055	95.754928060555	76.513111784542	71.9454330338565	46.0698572602256	70.7632471419511	26.8208153859681	71.0228503028865	71.0971786065321	0	0	0	0.221127690329854	0.00030966088338349	0.293533062861745	2.32944957724787e-05	-0.0723464812098735	0.435422399888979	0.00753628330760392	0.000647148110084085	0.646274166062266	P1	Ambig	0.753331458384999	Cis	NA	-0.072405372531891	80.2137831042521	CG33936	chr3R	9357983	9358176
0_0_0_CG3395	1559.93573497441	1461.12500165169	1426.53946704848	1523.68727628582	1786.56172645881	1546.6032992361	2993.33963707531	3191.29371134313	3232.16954165142	2729.04493783075	3000.45854020041	3068.12990605067	1817.62667840192	2301.65846494913	1832.19141940707	2386.88033085853	1438.85210382742	1445.39210926964	3102.84488723108	3608.80548538434	3104.9714738	4226.07569442409	3740.99871985643	3741.18257081269	0	0	0	-0.671703170786468	0	-0.651323080700259	0	-0.0203684479639842	0.238416310462744	0	0	0.448288710207716	P2	P2	1.03129029308204	Cis	NA	-0.020380090086209	96.9659083100134	CG3395	chr3L	9511055	9511301
0_0_0_CG33950	62.0250055247439	65.627298607145	82.4222803183565	64.258154594432	58.1547286518534	88.1611889132795	72.7649956635132	72.0833698481682	75.8816884920052	74.8811162703256	69.7742875675846	64.3702090271241	77.4068143798926	49.4221142780488	79.6604964959594	26.9876602742405	88.802425033056	76.8845346572825	79.8689388745896	76.7830954337093	86.8628218885325	25.7148023803612	98.046178710814	67.6240405711555	0	0	0	-0.0213620399742196	0.753356599980779	-0.0856603988687072	0.215438857554078	0.0642734354054943	0.511819810823824	1	1	0.704089946270048	Ambig	P2	0.249380580248774	Conserved/Ambiguous	NA	0.0642983588944876	57.1226383483228	CG33950	chrX	2501626	2501737
0_0_0_CG33956	73.8001721365054	88.2371509237006	78.0747314663992	90.1960303840709	74.2684347158045	76.3772676228907	46.2933715820594	54.556249097415	48.6765172159326	65.1890568949111	51.5508854028743	52.8165817658454	89.4478743945425	42.3618122383276	74.8944838850901	73.3249637639741	82.4819677353296	106.969787349263	79.8689388745896	30.7132381734837	72.2608820020982	60.2777088055778	78.6448147256353	84.7854285106633	0	0	0	0.410231168768096	6.69285923698424e-09	0.143831806244607	0.0337311595138032	0.266433770144252	0.00706295620198586	2.85364163620043e-07	0.523900937513862	0.0379784000304658	P1	P1	2.8521589172734	Trans	NA	0.266399362523489	35.0611599495296	CG33956	chr3R	29791392	29791720
0_0_0_CG33957	61.7511644407494	55.2032757858759	73.9083304832735	74.5551002596655	64.697135625187	66.4845929593543	44.3751379529685	52.5813622522597	57.5822459296245	52.3105670399083	62.0580722365811	57.2179635796658	80.8471172412211	70.6030203972126	66.7241765521711	56.0121250974802	54.0399098955608	50.5135106927074	58.9508834550542	30.7132381734837	53.9148549652961	40.0929714532513	39.8420867552778	50.6669548690229	0	0	0	0.195545925997835	0.00873905545207573	0.322959749017761	4.0130833027332e-05	-0.127380571183556	0.24127796677723	0.161178264301962	0.00108419628568057	0.450465686535794	P1	P1	0.605480796268148	Conserved/Ambiguous	NA	-0.127413823019926	71.7093029141452	CG33957	chr3L	15069931	15070633
0_0_0_CG3396	15.8827828716783	17.6180667401732	21.3754485221232	20.593891330467	21.444556190371	18.7669857587674	44.7587846787867	42.9537888821276	49.4084949184278	40.0959168681531	38.0885522721874	44.1972090471137	18.9216657373071	28.241208158885	21.4470567489122	22.4048500389921	18.9613718931792	17.4568750188033	41.8361108390707	38.3915477168547	50.9195852450018	57.2361730401588	37.0704633288237	42.2905631366441	0	0	0	-0.80786428789049	0	-0.742370661721045	0	-0.0653767404602456	0.671824427612455	0	0	0.817501070921876	P2	P2	1.08822227163128	Cis	NA	-0.065493626169445	91.8929915394004	CG3396	chr3L	14974640	14974733
0_0_0_CG33960	229.204987303358	235.201190981312	219.913512761505	219.103362826045	201.239592272351	235.096503768745	236.454265345933	223.655935213837	233.256894528479	258.764708529902	253.157532774625	254.36319065704	208.138323110378	155.326644873868	205.959830683998	153.778743449446	248.393971800648	255.724647881831	188.579439009448	107.496333607193	218.654689581478	157.053846796184	259.146790373459	240.055128915733	0	0	0	-0.0856684631717609	0.0233546717547892	0.0469599784489018	0.251680028651507	-0.132680939606608	0.0170350455075732	0.387974272726336	1	0.0744862716942451	Ambig	Ambig	1.82428667987952	Conserved/Ambiguous	NA	-0.132628441620663	26.148667286405	CG33960	chr2R	16398926	16399421
0_0_0_CG33967	22.1811278035508	17.1776150716688	25.1795537675858	22.4186665116477	19.0214424965437	21.5311154441673	20.5890409522419	16.4162469003534	15.2495354686506	27.4829628864493	19.7009753132004	24.0242090671033	25.2288876497428	28.241208158885	27.2343577763964	19.6042437841181	19.5934176229519	27.2995811464264	19.3333542513888	46.0698572602256	20.5924793270228	9.9541170504624	13.5116642039638	16.5484812273825	0	0	0	0.0321097949592341	0.801833838062994	0.155291092210251	0.201462635217071	-0.123231593558882	0.48003418157704	1	1	0.680863267501842	P1	Ambig	0.206771647376658	Conserved/Ambiguous	NA	-0.123181297251017	55.7653462559347	CG33967	chr3R	14723310	14724256
0_0_0_CG33969	35.0516587512901	34.6488645890072	39.8525311429416	31.9335656706609	41.3140884797542	29.5325434808511	35.9349099849687	35.1776719293287	31.7190337747932	30.9349292393366	37.760202683634	29.5259363343788	41.5703262410534	84.7236244766551	32.3407998594707	40.4814904113607	31.602286488632	28.7852726373884	29.7923819611564	46.0698572602256	40.436141223972	34.8394096766184	30.4878576909952	28.6023132325129	0	0	0	0.054473585762954	0.582204286244685	0.21044555973838	0.0230801581970664	-0.156001016694102	0.247560187422733	1	0.372351265959035	0.45783685867764	Ambig	Ambig	0.258848824516298	Conserved/Ambiguous	NA	-0.155971973975426	57.4332667996042	CG33969	chr3L	20393278	20393548
0_0_0_CG33977	14.7874185357005	12.3326467181212	5.61558393377814	14.9892247025551	11.5097900456793	12.9477653684519	13.6833998875148	14.9350817664869	14.6395540499045	18.9858149408804	14.6115566906236	20.1729999800104	20.0684333577499	28.241208158885	8.17030733291892	17.5674392351188	12.3248917305665	9.47128325488263	18.3825335505008	30.7132381734837	9.73462659095623	17.1432015869075	11.4329466341232	16.5484812273825	0	0	0	-0.29564205374244	0.0552552133994548	-0.0810558053839369	0.565671861591217	-0.21485843972891	0.305560862118714	0.830464690093529	1	0.520961483857282	Ambig	Ambig	3.64738900985652	Conserved/Ambiguous	NA	-0.214586248358503	27.4168726532227	CG33977	chr3R	13402838	13403049
0_0_0_CG33978	424.042918565412	455.427025233476	497.613195680275	490.734182653218	472.991793035075	371.993663450917	431.730448787382	350.418984587243	343.785527605258	498.809137992222	391.064359967027	383.470390529107	382.160309512581	367.135706065505	457.877640115664	136.975105920202	344.780945590975	324.809302211563	296.022178209788	76.7830954337093	314.87772934593	78.5269233980922	300.028235913657	268.657442148246	0	0	0	0.122788645370257	1.17592697000836e-05	0.411136570978043	5.50728371444845e-11	-0.28834390677592	0	0.00035407701432888	3.00466226579534e-09	0	Ambig	P1	0.298656587707968	Conserved/Ambiguous	NA	-0.288347925607786	58.7770812626717	CG33978	chr4	175892	175979
0_0_0_CG33979	344.902845291015	370.860304880645	370.628539629357	403.666338294028	364.072832497541	355.845326867792	353.722281204354	341.778854639688	321.948192814151	394.984611532303	322.110946370826	350.826808743272	384.167152848356	324.773893827178	394.898187757748	470.501850818834	400.084946946081	413.022234487431	326.131500404574	330.16731036495	391.257107213433	383.786512945606	362.043310080568	413.916332921937	0	0	0	0.0580083088731589	0.0578291876648144	0.0784228654847058	0.00794965034134775	-0.0204007931630371	0.62909707146104	0.862692816278334	0.143268994542202	0.793457233321265	Ambig	Ambig	0.739686168244793	Conserved/Ambiguous	NA	-0.0204145566115469	79.3453166031929	CG33979	chr2L	1153385	1153731
0_0_0_CG33981	113.644049857698	122.005112175699	114.847748839204	104.142526411666	106.617002528398	108.528460279384	89.7733338414521	77.7611695279897	83.3234618007066	86.0336229488847	80.1172996070148	91.5120635456835	119.550524431167	112.96483263554	107.916142688971	77.3985728619726	124.51300876521	109.755458894816	74.7978951365204	107.496333607193	88.3604567486797	46.7290494868929	83.1487027936232	83.9682195611629	0	0	0	0.275371989286889	2.48172211577663e-06	0.297001267180147	6.0848237214988e-07	-0.0215765400659014	0.795126794106626	8.16860944811087e-05	2.073912823251e-05	0.897165303241458	P1	P1	0.927174459224988	Cis	NA	-0.021629277893258	93.2118002408479	CG33981	chr2R	17781769	17781912
0_0_0_CG3399	92.0106042221366	89.4116887063788	79.5239144170517	102.187410146115	97.2880148071632	83.7967736205429	87.7272179704219	85.4138560529665	89.1792834206684	79.7935299263576	85.5350678181449	96.2802271773223	82.2805767667747	98.8442285560976	86.8095154122635	87.3279950383441	90.0665164926013	76.8845346572825	71.3115525665979	76.7830954337093	80.8722824479441	75.2088843812714	70.3299444462729	68.4412495206559	0	0	0	0.0379338183711399	0.537513708815227	0.164541617178023	0.0107575345486948	-0.126598964941702	0.153957112447753	1	0.188414865470248	0.340410846451659	Ambig	P1	0.230542394208379	Conserved/Ambiguous	NA	-0.126607798806883	56.5144932959623	CG3399	chr2L	3884035	3884518
0_0_0_CG33991	42.0346063931487	38.9065640512157	31.8820249143533	31.2818602488107	34.6505258217293	38.6978155955979	37.341614646302	38.5102934805282	33.5489780310312	36.3784146419667	45.1480684260842	31.7266272412891	38.990099095057	42.3618122383276	33.0216588038806	43.5366972348596	38.5547895161311	40.485093128714	55.781481118761	30.7132381734837	53.9148549652961	55.0241470289449	53.3537509592415	55.36590632865	0	0	0	-0.0235419673736864	0.802879482150177	-0.249566342648216	0.00375998184531801	0.226120104761558	0.0795712130740548	1	0.0726218119653652	0.221734198446065	Ambig	Ambig	0.0943314996881239	Conserved/Ambiguous	NA	0.22602437527453	52.4750238478698	CG33991	chr3L	14230175	14230310
0_0_0_CG33995	208.666906003774	228.007147062408	212.667598008243	211.152556679472	224.743795102475	224.621907066177	130.184122294299	145.154183118914	143.955614824061	138.211422052144	158.26450168271	135.15909986607	272.357309855178	240.050269350523	243.747502098748	240.852137919165	217.739753906675	228.239355299034	167.661383589912	214.992667214386	138.905633278645	157.330350047586	136.502453752865	141.990054975689	0	0	0	0.431289435365812	5.05798799979261e-11	0.410217538165688	5.24152336245037e-11	0.0210250471496045	0.731161614597363	2.95140910289711e-09	3.00263369389348e-09	0.853255444346851	P1	P1	1.05136761654401	Cis	NA	0.021071897200124	95.1142097458865	CG33995	chr2L	5045821	5045925
0_0_0_CG3401	47.1006664470461	61.2227819221017	51.0836990104979	58.6534879665201	48.7045852459273	62.5566191958914	50.769250049938	64.3072528953693	43.7966658659644	65.5873607048597	56.3119544368977	65.28716357167	51.031159109707	70.6030203972126	53.106997663973	28.0060625487401	54.9879784902197	56.8276995292958	70.6776720993392	107.496333607193	83.8675521682383	29.5858478999855	57.8576390272295	62.5164846367782	0	0	0	-0.0494903548916073	0.518619171906871	-0.269737923812276	0.000286566979260661	0.220290184410114	0.0403382029605607	1	0.00675466875745251	0.136734437453647	Ambig	P2	0.18347570186701	Conserved/Ambiguous	NA	0.220247568920669	55.0501857325989	CG3401	chr2R	24305881	24306138
0_0_0_CG3402	60.6558001047716	62.1036852591104	62.4960147468857	68.5594103786434	65.7875367874092	59.9379700202494	64.3247676955134	57.7654402207923	62.2181047120943	52.3105670399083	59.7596251167078	56.8511817618475	72.8197438981212	98.8442285560976	67.4050354965811	74.8525671757235	61.3084357879461	67.9703857115107	77.9672974728137	76.7830954337093	83.8675521682383	58.6186892971674	68.5976798047391	58.8390443640265	0	0	0	0.0717557498973931	0.333346904517385	0.0426307670360414	0.532249864283141	0.0290774955473493	0.774429212313177	1	1	0.883016079863643	Ambig	Ambig	1.68319162159875	Conserved/Ambiguous	NA	0.0291249828613517	59.4109421154418	CG3402	chr3L	652710	652834
0_0_0_CG3403	220.852834241527	226.098523165556	243.100439971944	232.65883560053	230.922735021735	230.004685927219	227.630390652115	230.691469599703	217.153385073584	191.451364648598	227.710439661741	213.100236152473	252.862260307649	324.773893827178	237.619771599059	225.06690266442	238.281240124285	232.882141208291	207.278912793578	360.880548538434	243.740073488943	215.39603284195	229.698291467384	206.345259748843	0	0	0	0.0563819188754193	0.144644214368185	0.0323544576366635	0.379452924598801	0.0240065762175473	0.654185556605082	1	1	0.810205402040009	Ambig	Ambig	1.74263217478658	Conserved/Ambiguous	NA	0.0240274612387558	57.3844563682791	CG3403	chr2R	6696339	6696625
0_0_0_CG34036	107.345704925826	109.085196566239	104.884616053469	98.9288830368638	99.3476614469163	100.5270322427	68.1612349536951	65.5415571735913	75.8816884920052	77.4037070666664	67.4758404477112	65.8373362983975	117.543681095392	84.7236244766551	100.086264828257	115.079457018459	109.343911250667	109.755458894816	63.7049869594941	23.0349286301128	49.7963590998915	85.7160079345373	76.2196442274879	82.129499424787	0	0	0	0.388858109846108	4.53813478205931e-11	0.51421494182502	3.85630259617339e-11	-0.125314966213237	0.165225428260331	2.85147496186709e-09	2.72960065971529e-09	0.355325854770893	P1	P1	0.75621705675451	Cis	NA	-0.125356831978912	80.3998804960799	CG34036	chr4	331397	332080
0_0_0_CG34039	23.5503332235231	17.9117011858427	25.3607016364174	21.3759378366873	20.9599334516055	19.0579467782832	29.796562371878	38.1400021970616	28.3031378298154	33.9885917822754	32.3424344725039	31.9100181501983	21.7885847884142	42.3618122383276	20.4257683322973	22.659450607617	13.2729603252255	14.8569149096198	37.0820073346309	69.1047858903384	31.8247407781261	23.7792796205491	29.4484989060749	27.1721975708873	0	0	0	-0.416492831499811	0.000199614553712202	-0.478294115755036	7.98828937886853e-06	0.061972456521888	0.696704450548021	0.00500840455248303	0.00024036721450483	0.833819994746784	P2	P2	0.870788115054133	Cis	NA	0.061801284255225	88.5573392674607	CG34039	chr3L	14561858	14561999
0_0_0_CG34056	115.287096361665	101.157066533161	106.514946872953	110.659580630168	102.134242194818	109.837784867205	75.7062872281192	67.3930135909244	61.3641307258498	59.4800356189821	61.8938974423045	61.9861272113047	162.554310197774	84.7236244766551	146.044243575926	174.146788939438	178.236895795885	158.411855223821	79.8689388745896	107.496333607193	93.6021787591945	73.549864872861	86.9596850049976	75.5918278287841	0	0	0	0.509537529314289	3.89847273079624e-11	0.558706189049325	4.05548285548735e-11	-0.0492793460016522	0.558415901708948	2.70335179699314e-09	2.74383741309311e-09	0.737939190782497	P1	Ambig	0.911995498351827	Cis	NA	-0.049168659735036	91.9113844184597	CG34056	chr3L	895950	896551
0_0_0_CG3408	87.6291468782253	89.9989575977179	90.7550822846079	88.3712552028902	100.074595555064	81.4690854644167	131.462944713693	132.564279481049	117.360424966735	134.228383952658	126.414591593036	118.837308973152	109.516307752292	42.3618122383276	94.6393932729775	80.1991791168466	69.2090074101041	73.3560173662478	132.481017657057	84.4614049770802	117.564336521548	88.7575436999564	97.0068199258937	102.355420924921	0	0	0	-0.345972929748863	0	-0.282668410430558	3.17597195764741e-06	-0.0633847993311382	0.444015661823126	0	0.000100135027437275	0.652660765283785	P2	P2	1.22395328583721	Cis	NA	-0.063304519318305	81.7024645933262	CG3408	chr3L	9509338	9509580
0_0_0_CG34099	72.1571256325387	70.1786325150231	61.4091275338964	73.7730537534452	68.3318061659278	70.849008252091	66.8824125343012	73.1942436985681	69.0498966020497	73.8189727771295	79.2964256356315	70.4221090211272	68.2326734163498	28.241208158885	76.5966312461149	70.778958077725	73.9493503833989	70.7560572570644	83.0383412108828	46.0698572602256	82.744326023128	69.1258128504333	69.6370385896594	70.6885741317819	0	0	0	-0.0375292759588832	0.58270690554255	-0.080839811917048	0.249250054052707	0.0432709661201959	0.661956713169995	1	1	0.812189206511598	Ambig	P2	0.46424249474248	Conserved/Ambiguous	NA	0.0433105359581648	65.1144465566077	CG34099	chr3L	182521	183702
0_0_0_CG34100	158.690908174786	156.947611210376	161.04045539125	155.105890400353	157.744701468152	158.864716655613	141.437759584966	132.193988197582	133.829923272877	148.169017300857	150.712461145983	161.567390748992	200.684333577499	70.6030203972126	222.300445349836	123.226675214456	253.134314773942	226.196529498962	156.251535179257	115.174643150564	173.351235062028	95.9466282364014	198.863980848082	143.21586839994	0	0	0	0.0886302106093662	0.0594724990721227	0.216375339938683	1.58512498250013e-06	-0.127725529311007	0.0497233903635035	0.882142999660168	5.15598016671402e-05	0.156596076487646	P1	Ambig	0.409613270322221	Conserved/Ambiguous	NA	-0.127745129329317	62.8777882347274	CG34100	chr3R	24616050	24620104
0_0_0_CG34104	59.9711973947855	67.8295569496667	60.1410924520755	71.4269142347844	67.1202493190142	68.3758395862069	50.1298388402411	42.583497598661	39.5267959347422	45.9377060807317	44.1630196604241	52.6331908569362	44.1505533870498	28.241208158885	43.5749724422342	35.1348784702376	49.9316126520386	58.6848138929983	46.9071545771399	46.0698572602256	41.5593673690824	25.7148023803612	50.2356746044807	49.0325369700221	0	0	0	0.361767883143331	3.21418770093206e-06	0.000734927918479761	0.995664601712275	0.361254819734103	0.00214025110630085	0.000104012630723883	1	0.0151970308145648	P1	Ambig	492.249476508755	Trans	NA	0.361032955224851	0.203149022542884	CG34104	chrX	10086532	10086791
0_0_0_CG34116	10.4059611917893	13.3603672779646	10.144280654567	13.9464960275948	16.2348617486424	12.8022848586941	15.2179867907875	14.4413600551981	14.7615503336537	10.3558990586621	14.2832071020703	13.9377090770981	12.9011357299821	14.1206040794425	14.6384673048131	15.2760341174946	9.48068594658961	11.5141090549554	19.6502944850181	46.0698572602256	16.0995747465815	16.590195084104	11.0864937058164	11.4409252930052	0	0	0	-0.0761732988306952	0.628974250092595	-0.439316743596354	0.00209367446240605	0.363773775236328	0.0905194608433241	1	0.0423839966672732	0.239500431161234	P2	P2	0.173390383910984	Conserved/Ambiguous	NA	0.363143444765659	54.7462353855947	CG34116	chr3L	19805367	19806003
0_0_0_CG34117	31.2178835753678	24.6652934362424	27.8967718000591	30.7604959113305	26.6542506320995	28.2232188930301	32.9936184203627	26.4141115539521	32.4510114772884	28.4123384429959	31.1932109125672	31.5432363323799	29.2425743212928	28.241208158885	29.957793554036	42.7728955289849	24.649783461133	28.2281383282776	42.4699913063294	61.4264763469674	35.9432366435307	50.8765982579189	28.7555930494613	33.0969624547649	0	0	0	-0.0770237863425067	0.468552309390971	-0.321570462762193	0.00082357432424307	0.244664114668067	0.0900918211053676	1	0.0179737951517896	0.238925019451058	P2	P2	0.239523822184711	Conserved/Ambiguous	NA	0.244546676419686	56.8028135002075	CG34117	chr3R	9399996	9400049
0_0_0_CG3412	140.754317173149	163.407569015106	161.221603260082	154.845208231613	135.209744115559	154.063859833602	193.485832054298	192.304606546997	193.120117174991	208.312892603087	216.874903239481	191.093327083371	170.581683540874	127.085436714983	151.491115131205	142.830918998575	172.864507092817	174.011615878922	216.787119802458	168.92280995416	198.062210254456	200.464857266257	207.525304055751	193.882823268962	0	0	0	-0.273106859066935	0	-0.233315569435111	7.51916340302472e-08	-0.0397581775672124	0.519622665981741	0	2.88814623991222e-06	0.710379457198165	P2	P2	1.17054708234073	Cis	NA	-0.039791289631824	85.4301390423623	CG3412	chr3R	21126937	21127480
0_0_0_CG34125	129.38991218738	133.310038333977	130.969909165213	127.864603767014	129.757738304448	120.603342589288	110.873903761452	106.520459210564	123.704231721693	110.330155355746	113.444782845179	112.968799888058	135.031887307146	127.085436714983	122.554609993784	165.744970174816	110.924025575098	121.826702258882	121.70504971366	199.636048127644	95.8486310494152	146.82322649432	101.857160922188	119.516808864429	0	0	0	0.129870050694025	0.0136071696728557	-0.00279767285669953	0.953501059870619	0.132723895358118	0.0692158782624159	0.240904408476385	1	0.200337761554891	P1	Ambig	46.4207422905176	Conserved/Ambiguous	NA	0.132667723550725	2.06523062781678	CG34125	chr2L	4965728	4965822
0_0_0_CG34126	19.8534785895979	16.8839806259993	20.2885613091339	13.6858138588547	17.9310413343215	20.3672713661042	21.7399811296964	20.2425901628418	21.9593310748568	19.1185828775299	20.0293249017537	27.1418545185594	13.7612114453142	28.241208158885	18.7236209712725	5.60121250974802	16.4331889740887	19.1282779461355	20.601115185906	15.3566190867419	35.1944192134572	13.8251625700867	24.5981579097802	21.4517349243847	0	0	0	-0.177704166694393	0.169615142327636	-0.251363776137225	0.0555620364315836	0.0735977626456336	0.693518568984654	1	0.814836893989824	0.831846577080584	P2	Ambig	0.706960125381711	Conserved/Ambiguous	NA	0.073659609442832	77.3371355075345	CG34126	chr2L	4981645	4982072
0_0_0_CG3413	177.996704596395	149.019481177298	168.105222275681	152.238386544212	169.860269937289	152.754535245781	192.590656360722	175.764929218821	202.757823591178	184.547431942824	206.53189120005	162.11756347572	185.776354511742	197.688457112195	200.853388600923	172.109984390439	228.48453131281	182.740053388324	190.164140177594	92.1397145204512	200.683071259713	203.506393031676	220.344062403101	179.377364415331	0	0	0	-0.147601248139111	0.000734563352202011	0.0722649542458931	0.0870060948363452	-0.219948268149379	0.000291764736553013	0.0166995186839883	1	0.00291720838917744	P2	Ambig	2.04250109447069	Trans	NA	-0.219866202385004	24.7371608969456	CG3413	chr2R	22298212	22301009
0_0_0_CG34131	67.7756682886274	71.0595358520317	76.9878442534099	74.6854413440356	71.9664767066686	67.9393980569332	82.4840460509069	81.9578040739447	72.831781398275	78.864154369811	71.4160355103513	77.3909635596762	84.000728197439	169.44724895331	78.6392080793446	80.4537796854715	65.100710166582	65.1847141659569	77.333417005555	92.1397145204512	93.9765874742313	96.2231314878032	91.4635730729855	83.5596150864127	0	0	0	-0.0770919086188761	0.247939262444716	0.015023736973595	0.807603222443366	-0.0921973393931184	0.306900095664015	1	1	0.522148224233118	Ambig	Ambig	5.13134040847288	Conserved/Ambiguous	NA	-0.0921156455924711	14.0226092532602	CG34131	chr3R	22362896	22362946
0_0_0_CG34132	76.4016624344527	72.6745253032143	61.5902754027279	68.8200925473835	64.697135625187	85.5425397376375	67.7775882278769	73.0708132707459	68.8059040345513	64.9235210216121	61.7297226480278	70.0553272033088	69.3794410367926	112.96483263554	68.4263239131959	99.8034229009647	72.6852589238537	62.213331184033	98.885352892349	76.7830954337093	73.3841081472085	111.7073135663	76.2196442274879	74.9789211166588	0	0	0	0.0558245214563698	0.421664318561614	-0.0530557703616817	0.400816861797103	0.108988711522446	0.246572383175026	1	1	0.456970258453064	Ambig	Ambig	1.05218567322298	Conserved/Ambiguous	NA	0.108880291818052	32.7634065244806	CG34132	chr2L	7885648	7885804
0_0_0_CG34140	90.5044782601671	89.264871483544	75.9009570404206	91.1084179746612	85.5359133921011	93.5439677743213	86.4483955510279	94.5477077118097	88.5693020019224	91.2115724782158	97.8481773888951	92.2456271813202	90.3079501098747	42.3618122383276	94.9798227451824	91.4016041363427	86.5902649788517	86.3558179121652	100.786994294125	92.1397145204512	109.327344790739	87.3750274429477	90.770667216372	88.4628687834149	0	0	0	-0.0464057692826612	0.444975275957847	-0.14509226906034	0.0181348136977373	0.0986646818536529	0.25610253708068	1	0.300469538926827	0.468447411986478	Ambig	P2	0.319836264076636	Conserved/Ambiguous	NA	0.0986864997776788	59.5180087880204	CG34140	chr3L	184317	184422
0_0_0_CG34147	32.3132479113456	29.6570790126248	32.2443206520164	39.1023253110134	39.7390645787665	34.1879197931034	51.6644257435138	53.0750839635485	56.2402868083832	45.4066343341336	46.6256415745742	53.1833635836638	37.5566395695034	70.6030203972126	34.7238061649054	50.6655131563571	35.7105837321542	25.9996010918347	67.1913295294166	107.496333607193	54.6636723953696	71.3378388616472	55.4324685290821	52.0970705306485	0	0	0	-0.390219349905371	1.0797573711141e-05	-0.469433278299656	9.96668747532681e-10	0.0793978112784136	0.510881081201106	0.000326678700250753	4.53864906080774e-08	0.703762672496634	P2	P2	0.831256257159255	Cis	NA	0.079213928394285	85.5619554008822	CG34147	chr2R	16098992	16099015
0_0_0_CG34157	37.5162285072402	46.3942424157893	32.7877642585111	37.5382322985728	38.2851963624702	37.6794520272927	29.5407978879992	29.2530113938628	34.036963166028	39.1665413116065	35.4617555637606	33.0103636036534	49.3110076790427	49.4221142780488	44.936690331054	46.8465046269834	56.5680928146513	47.7278391471537	47.2240948107693	46.0698572602256	37.066462788641	32.0743771626011	37.4169162571304	33.5055669295151	0	0	0	0.138163316779121	0.153220074305525	0.233653258080675	0.00743607545019965	-0.0954824003525394	0.462351193836312	1	0.134838527451482	0.667094983760864	Ambig	P1	0.591317741143658	Conserved/Ambiguous	NA	-0.095489941301554	70.9883292497674	CG34157	chr3R	19590123	19590383
0_0_0_CG34159	129.937594355369	139.182727247368	155.243723588641	136.727797504177	143.690642043955	131.368900311372	109.211434616239	121.949262688339	101.622904363087	122.013733780903	126.578766387312	123.238690786973	145.926179701353	105.904530595819	128.682340493473	132.901496822203	117.560505737711	122.198125131623	118.535647377367	253.384214931241	107.080892500519	116.40786884013	105.668143133563	96.6349582784186	0	0	0	0.171093523112398	0.000807491491531601	-0.0573672330228674	0.257701000484825	0.228570776462947	0.00152188188948854	0.0182168282896341	1	0.011511004167234	P1	Ambig	2.98242592673413	Trans	NA	0.228460756135265	20.0705442430025	CG34159	chr2L	10204171	10204284
0_0_0_CG3416	427.192091031348	453.07794966812	417.002394050234	431.428989264848	410.596615419024	468.15628040088	433.776564658412	426.328697697899	420.399193799759	408.128637260604	450.823985083735	420.698745037671	411.689575738984	310.653289747735	418.047391867685	429.765759838848	420.310410298806	409.308005760026	416.459466988932	337.845619908321	387.138611348029	423.049974644652	454.199789010167	439.658414831198	0	0	0	0.0182878593063899	0.513171513894801	-0.0240974193979138	0.399713431569378	0.0424030147213232	0.290373998568107	1	1	0.505147052509017	Ambig	Ambig	0.758913600016985	Conserved/Ambiguous	NA	0.0423852787043037	36.2461513834229	CG3416	chr2R	24402970	24403364
