#chrom	strand	txStart	txEnd	cdsStart	cdsEnd	name2
chr2R	-	23412319	23419594	23412674	23419286	CG9812
chr2R	-	23412319	23419684	23412674	23419286	CG9812
chr2R	+	23415938	23417238	23416067	23416556	CG30411
chr2R	-	23421520	23422725	23421708	23422653	CG9815
chr2R	-	23421520	23425989	23421708	23425897	CG9815
chr2R	-	23421520	23432040	23421708	23431792	CG9815
chr2R	-	23421520	23433354	23421708	23422551	CG9815
chr2R	-	23439867	23441065	23439867	23441065	Or59a
chr2R	-	23458064	23458759	23458170	23458686	SkpF
chr2R	-	23470164	23471775	23470401	23471710	Or59b
chr2R	-	23472299	23473753	23472312	23473603	Or59c
chr2R	-	23475697	23476418	23475812	23476409	CG13557
chr2R	+	23476576	23477078	23477078	23477078	CR43792
chr2R	-	23477077	23477477	23477477	23477477	CR43793
chr2R	+	23499650	23500702	23499731	23500319	CG13558
chr2R	+	23502945	23503815	23503329	23503674	CG13559
chr2R	-	23507077	23507832	23507832	23507832	CR43794
chr2R	-	23511285	23512225	23511386	23512200	CG3906
chr2R	-	23519838	23523613	23520357	23523270	RabX1
chr2R	+	23523855	23528260	23524349	23527638	mi
chr2R	-	23527804	23538499	23528252	23538238	bw
chr2R	-	23528044	23538499	23528252	23538238	bw
chr2R	-	23538630	23540773	23538630	23540773	ppk3
chr2R	-	23541053	23542379	23541053	23542379	Gr59e
chr2R	+	23542509	23543885	23542509	23543885	Gr59f
chr2R	+	23544023	23544901	23544098	23544777	AIMP3
chr2R	-	23544822	23547988	23545063	23547610	wmd
chr2R	-	23544822	23548151	23545063	23547610	wmd
chr2R	+	23548238	23548879	23548289	23548770	levy
chr2R	+	23548238	23548982	23548289	23548770	levy
chr2R	-	23548966	23551551	23549090	23551018	pita
chr2R	-	23548966	23554712	23549090	23554416	pita
chr2R	+	23551312	23553547	23551722	23553180	Dcp-1
chr2R	-	23555017	23556217	23555178	23556138	Rrp4
chr2R	-	23555105	23556217	23555178	23556138	Rrp4
chr2R	+	23556671	23560263	23556809	23560197	ItgaPS5
chr2R	+	23560491	23564045	23560572	23563812	Pi3K59F
chr2R	+	23563972	23564780	23564078	23564750	CG30184
chr2R	+	23596591	23599526	23596747	23598527	apt
chr2R	-	23599525	23600787	23600057	23600687	CG42559
chr2R	-	23599525	23600056	23599547	23599950	CG42560
chr2R	-	23599525	23600787	23599547	23599950	CG42560
chr2R	-	23600913	23601199	23600953	23601169	IM18
chr2R	-	23600913	23601773	23600953	23601169	IM18
chr2R	-	23600913	23601773	23601275	23601732	CG10332
chr2R	-	23601980	23602456	23602008	23602435	CG43209
chr2R	+	23602584	23603641	23602716	23603552	Eglp1
chr2R	-	23603721	23605178	23603834	23605094	Eglp2
chr2R	-	23603721	23616754	23603834	23616602	Eglp2
chr2R	-	23605688	23606654	23605757	23606634	Eglp3
chr2R	-	23607591	23608942	23607832	23608806	Eglp4
chr2R	-	23607591	23609103	23607832	23609022	Eglp4
chr2R	-	23607591	23609541	23607832	23609430	Eglp4
chr2R	-	23607591	23614710	23607832	23608662	Eglp4
chr2R	+	23632609	23654677	23633177	23653818	retn
chr2R	+	23632609	23654820	23633177	23653818	retn
chr2R	-	23638376	23639094	23639094	23639094	CR45153
chr2R	+	23646192	23654820	23646333	23653818	retn
chr2R	+	23657566	23679108	23665620	23678794	Pde8
chr2R	+	23657566	23679108	23665620	23678689	Pde8
chr2R	+	23659299	23680844	23665620	23678689	Pde8
chr2R	+	23659504	23680844	23665620	23678689	Pde8
chr2R	+	23660371	23680844	23665620	23678689	Pde8
chr2R	+	23667134	23680017	23670055	23678689	Pde8
chr2R	+	23669106	23680017	23669342	23678689	Pde8
chr2R	+	23672461	23680017	23672875	23678689	Pde8
chr2R	+	23676804	23680017	23677128	23678689	Pde8
chr2R	+	23681622	23682952	23681703	23682844	St1
chr2R	+	23683376	23684654	23683396	23684515	St3
chr2R	+	23683376	23684725	23683396	23684620	St3
chr2R	+	23683376	23687980	23683396	23687519	St3
chr2R	-	23684650	23685543	23684756	23685382	l(2)efl
chr2R	+	23688076	23690838	23688294	23689973	Pal2
chr2R	+	23688188	23690303	23688294	23689973	Pal2
chr2R	+	23688188	23690584	23688294	23689973	Pal2
chr2R	-	23690246	23697824	23690890	23697675	CG30183
chr2R	-	23690794	23697824	23690890	23697675	CG30183
chr2R	+	23694002	23695232	23694117	23695182	angel
chr2R	+	23698104	23699014	23698223	23698929	mRpL43
chr2R	-	23698948	23700862	23699964	23700588	sigmar
chr2R	-	23698948	23702406	23699964	23700864	sigmar
chr2R	-	23698948	23702406	23699964	23700588	sigmar
chr2R	+	23702476	23705403	23702634	23705218	l(2)dtl
chr2R	-	23705438	23709792	23705530	23709713	l(2)not
chr2R	+	23706912	23709026	23707153	23708832	l(2)tid
chr2R	+	23707080	23708585	23707153	23708491	l(2)tid
chr2R	+	23707080	23709026	23707153	23708858	l(2)tid
chr2R	+	23707080	23709026	23707153	23708644	l(2)tid
chr2R	+	23707080	23709026	23707153	23708858	l(2)tid
chr2R	+	23709176	23709947	23709947	23709947	CR45326
chr2R	-	23718797	23719936	23718825	23719845	CG18128
chr2R	-	23720319	23721007	23721007	23721007	CR45325
chr2R	-	23734032	23734141	23734141	23734141	mir-4979
chr2R	-	23734903	23745184	23735574	23744502	egl
chr2R	-	23734903	23746829	23735574	23744502	egl
chr2R	+	23747559	23748218	23747598	23748144	CG13560
chr2R	+	23747559	23748477	23747598	23748144	CG13560
chr2R	-	23749317	23749891	23749378	23749852	CG34105
chr2R	+	23750645	23751225	23750684	23751158	CG12491
chr2R	+	23751914	23752495	23751948	23752422	CG11300
chr2R	+	23752753	23753406	23752829	23753227	CG5532
chr2R	+	23752753	23753515	23752829	23753227	CG5532
chr2R	-	23753476	23798395	23755770	23792067	CG9850
chr2R	-	23753713	23798395	23754308	23792067	CG9850
chr2R	-	23753713	23798395	23755770	23792067	CG9850
chr2R	-	23753713	23798395	23754330	23792067	CG9850
chr2R	-	23790613	23791227	23790718	23791192	CG15800
chr2R	+	23801541	23803070	23801646	23802267	CG30177
chr2R	-	23804314	23806249	23804314	23806249	CG13561
chr2R	+	23804810	23805888	23804938	23805829	CG5539
chr2R	+	23804810	23806144	23804938	23805829	CG5539
chr2R	-	23806360	23809004	23806554	23808863	Ssrp
chr2R	+	23809235	23811398	23809358	23811326	CG5543
chr2R	-	23811320	23811974	23811686	23811947	Nxt1
chr2R	-	23811320	23811974	23811418	23811947	Nxt1
chr2R	+	23812184	23814771	23814771	23814771	CR44807
chr2R	-	23812184	23818327	23812425	23818064	CG4797
chr2R	+	23820353	23839864	23829995	23837340	CG5549
chr2R	-	23823356	23824868	23823356	23824868	CG4763
chr2R	-	23839910	23840064	23840064	23840064	snoRNA:Psi18S-176
chr2R	+	23840576	23840777	23840777	23840777	CR44805
chr2R	-	23841460	23843286	23841694	23843194	shu
chr2R	-	23843482	23844763	23843722	23844646	Snap29
chr2R	+	23845000	23847024	23845158	23846589	CG5554
chr2R	-	23847160	23851073	23848456	23850812	ytr
chr2R	-	23847160	23851480	23848456	23850812	ytr
chr2R	-	23849245	23850301	23849334	23850072	eIF6
chr2R	+	23850329	23851500	23851500	23851500	CR45928
chr2R	+	23851561	23853247	23851754	23853122	gbb
chr2R	-	23855953	23856936	23856258	23856882	Pym
chr2R	-	23859066	23862593	23859545	23861446	TBPH
chr2R	-	23859329	23862593	23859545	23861446	TBPH
chr2R	-	23859329	23862593	23859744	23861446	TBPH
chr2R	-	23859329	23862593	23859545	23861446	TBPH
chr2R	-	23862961	23864382	23863169	23864348	CG4585
chr2R	-	23862961	23864722	23863169	23864348	CG4585
chr2R	-	23862961	23864896	23863169	23864348	CG4585
chr2R	-	23862961	23865398	23863169	23864348	CG4585
chr2R	+	23865413	23866654	23865522	23866580	CG5569
chr2R	-	23866647	23868603	23866752	23868525	Thiolase
chr2R	+	23870272	23877442	23870871	23876777	ken
chr2R	+	23878196	23880860	23878892	23880667	TM4SF
chr2R	+	23878506	23880860	23878892	23880649	TM4SF
chr2R	+	23878506	23880860	23878892	23879078	TM4SF
chr2R	-	23880816	23882400	23880909	23882317	CG4882
chr2R	-	23880816	23882927	23880909	23882317	CG4882
chr2R	-	23883135	23884440	23883286	23884312	PHDP
chr2R	+	23886972	23888777	23887077	23888745	CG5597
chr2R	-	23888763	23890276	23889073	23890192	DCP1
chr2R	-	23889051	23890276	23889073	23890192	DCP1
chr2R	+	23890511	23893177	23890595	23893119	DNA-ligI
chr2R	-	23893065	23894849	23893175	23894767	Upf3
chr2R	-	23893065	23894987	23893175	23894767	Upf3
chr2R	+	23895062	23896997	23895262	23896699	CG17658
chr2R	-	23896895	23898246	23897117	23898147	CG5339
chr2R	+	23898560	23903661	23898669	23903611	Lpt
chr2R	+	23903749	23905269	23903828	23905093	CG13562
chr2R	+	23903749	23905269	23903976	23905093	CG13562
chr2R	-	23905174	23907011	23905313	23906700	Nap1
chr2R	-	23905174	23907162	23905313	23906700	Nap1
chr2R	-	23905174	23907294	23905313	23906700	Nap1
chr2R	+	23905333	23906700	23906700	23906700	CR45926
chr2R	+	23907653	23925066	23909697	23924909	kcc
chr2R	+	23908150	23925066	23909697	23924909	kcc
chr2R	+	23908397	23925066	23909697	23924909	kcc
chr2R	-	23908473	23908875	23908875	23908875	CR44806
chr2R	+	23910370	23925066	23911460	23924909	kcc
chr2R	+	23910609	23925066	23911460	23924909	kcc
chr2R	-	23925076	23933444	23927722	23932784	SERCA
chr2R	+	23925235	23926911	23925388	23926786	CG2812
chr2R	-	23926931	23933444	23927152	23932784	SERCA
chr2R	-	23927481	23933444	23929230	23932784	SERCA
chr2R	-	23929114	23933444	23929230	23932784	SERCA
chr2R	-	23929114	23933740	23929230	23932784	SERCA
chr2R	-	23929114	23934084	23929230	23932784	SERCA
chr2R	-	23929114	23935680	23929230	23932784	SERCA
chr2R	-	23929114	23935884	23929230	23932784	SERCA
chr2R	-	23937076	23939754	23937467	23939682	CG3735
chr2R	-	23937394	23939754	23937467	23939682	CG3735
chr2R	+	23940409	23942114	23940429	23942014	Taldo
chr2R	+	23942537	23946936	23944464	23946747	Galphas
chr2R	+	23943976	23946936	23944464	23946747	Galphas
chr2R	-	23946958	23948616	23947090	23948557	Orcokinin
chr2R	-	23947758	23948616	23947926	23948557	Orcokinin
chr2R	-	23947758	23949076	23947926	23948557	Orcokinin
chr2R	+	23949200	23952459	23949428	23952434	CG2970
chr2R	+	23949353	23952459	23949428	23952434	CG2970
chr2R	+	23950646	23952096	23950685	23952041	fzr2
chr2R	-	23952512	23954048	23952537	23953915	CG3803
chr2R	+	23954090	23956406	23954163	23956295	thoc5
chr2R	-	23956334	23957405	23956420	23957182	CG16787
chr2R	+	23957841	23961631	23958189	23961405	alpha-catenin-related
chr2R	+	23957841	23961631	23958189	23961336	alpha-catenin-related
chr2R	-	23961476	23962577	23961654	23962447	CG13566
chr2R	+	23962955	23964641	23963059	23964542	Fmo-1
chr2R	+	23964771	23966757	23964884	23966648	Alas
chr2R	-	23967123	23967745	23967168	23967692	CG34213
chr2R	+	23967938	23968943	23968019	23968777	or
chr2R	-	23968940	23970073	23969142	23970006	CG10904
chr2R	-	23969060	23970073	23969142	23970006	CG10904
chr2R	+	23970304	23972020	23970694	23971897	CG3065
chr2R	+	23970304	23972233	23970760	23971897	CG3065
chr2R	+	23970304	23972233	23970694	23971897	CG3065
chr2R	+	23972430	23975408	23972508	23975340	mr
chr2R	-	23975598	23977255	23975877	23976891	PPP1R15
chr2R	+	23978800	23985177	23980211	23985019	Sox14
chr2R	+	23979098	23985177	23980211	23985019	Sox14
chr2R	+	23979894	23985177	23980211	23985019	Sox14
chr2R	+	23986614	23987308	23986719	23987283	CG30178
chr2R	+	23988737	23992049	23988830	23991916	Pask
chr2R	-	23992137	23995055	23992471	23994567	CG3860
chr2R	-	23993053	23993114	23993114	23993114	mir-1009
chr2R	-	23995542	24012022	23995681	24010717	Unc-89
chr2R	-	23995542	24012022	23995681	24008752	Unc-89
chr2R	-	23995542	24014254	23995681	24013861	Unc-89
chr2R	-	24014916	24017198	24014972	24016815	CG4324
chr2R	+	24017420	24019896	24017513	24019832	CG3121
chr2R	-	24019897	24022139	24020237	24021981	CG3907
chr2R	-	24019897	24022298	24020237	24021981	CG3907
chr2R	+	24022342	24023981	24022573	24023950	CG11388
chr2R	-	24024097	24025777	24025777	24025777	CR45350
chr2R	+	24024206	24025877	24024318	24025647	Adk2
chr2R	+	24026171	24027518	24027014	24027395	EbpIII
chr2R	+	24026545	24027518	24027014	24027395	EbpIII
chr2R	+	24026682	24027518	24027014	24027395	EbpIII
chr2R	-	24027716	24028789	24028014	24028734	HSPC300
chr2R	-	24027951	24028789	24028014	24028734	HSPC300
chr2R	+	24029316	24030555	24029377	24030484	CG3163
chr2R	-	24030545	24031427	24030700	24031165	CG30172
chr2R	-	24030645	24031202	24030700	24031165	CG30172
chr2R	-	24031537	24033768	24031803	24033700	Chi
chr2R	-	24031537	24033943	24031803	24033537	Chi
chr2R	+	24033973	24036707	24034697	24036650	MAN1
chr2R	+	24034224	24036707	24034697	24036650	MAN1
chr2R	-	24036719	24037708	24036782	24037640	Not11
chr2R	-	24036719	24037915	24036782	24037640	Not11
chr2R	+	24037942	24044458	24038061	24044338	IntS1
chr2R	-	24044452	24046805	24044603	24046668	tsr
chr2R	-	24047144	24048903	24047282	24048833	gammaSnap1
chr2R	+	24047410	24053035	24049430	24052940	sei
chr2R	+	24049202	24053035	24049430	24052940	sei
chr2R	-	24052916	24057137	24053627	24054873	ppk29
chr2R	-	24052916	24057137	24053028	24054873	ppk29
chr2R	-	24052916	24057137	24053627	24054873	ppk29
chr2R	-	24052916	24057137	24053028	24054873	ppk29
chr2R	-	24052916	24057137	24053307	24054873	ppk29
chr2R	+	24055305	24057599	24055470	24057483	CG13563
chr2R	+	24057797	24059483	24058485	24059267	eIF-5A
chr2R	+	24057852	24059483	24058485	24059267	eIF-5A
chr2R	-	24059476	24059913	24059913	24059913	CR44814
chr2R	+	24060377	24061413	24060537	24061355	RpL12
chr2R	+	24060377	24061860	24060537	24061355	RpL12
chr2R	+	24060453	24061413	24060537	24061355	RpL12
chr2R	-	24061852	24062431	24061943	24062390	RpL39
chr2R	+	24063050	24065405	24063438	24065340	Rap2l
chr2R	+	24064134	24065405	24064796	24065340	Rap2l
chr2R	+	24064476	24065405	24064796	24065340	Rap2l
chr2R	-	24065974	24068485	24066072	24068246	yki
chr2R	+	24068756	24073552	24069199	24073331	CG3209
chr2R	+	24069049	24073464	24069199	24073331	CG3209
chr2R	+	24069049	24073552	24069199	24073331	CG3209
chr2R	+	24074601	24078223	24075222	24077708	Mlp60A
chr2R	+	24075011	24075691	24075222	24075612	Mlp60A
chr2R	+	24075011	24078223	24075222	24077708	Mlp60A
chr2R	+	24075173	24075954	24075222	24075612	Mlp60A
chr2R	-	24078233	24080527	24078333	24080476	CG10339
chr2R	+	24080924	24081424	24081022	24081268	CG13564
chr2R	+	24081781	24086156	24083029	24086002	CG16786
chr2R	+	24081781	24086287	24083029	24086002	CG16786
chr2R	+	24082708	24086156	24083029	24086002	CG16786
chr2R	+	24086603	24089512	24087550	24089271	snama
chr2R	+	24086603	24092014	24087550	24091892	snama
chr2R	-	24092078	24098636	24092161	24098525	gek
chr2R	+	24099209	24107032	24099880	24106939	enok
chr2R	-	24107086	24114292	24107905	24114006	CG4049
chr2R	+	24114397	24116359	24115055	24116342	CG3253
chr2R	+	24114652	24116359	24115055	24116342	CG3253
chr2R	-	24123166	24126630	24125564	24126551	CG43775
chr2R	-	24123166	24125464	24124425	24125409	CG43776
chr2R	-	24123166	24126630	24124425	24125409	CG43776
chr2R	-	24123166	24124330	24123287	24124275	CG43777
chr2R	-	24123166	24125464	24123287	24124275	CG43777
chr2R	-	24123166	24126630	24123287	24124275	CG43777
chr2R	-	24126637	24131839	24127812	24130399	tamo
chr2R	-	24126637	24133551	24127812	24130399	tamo
chr2R	-	24127143	24133551	24127812	24130399	tamo
chr2R	+	24133988	24135189	24134015	24135170	Zfrp8
chr2R	+	24133988	24135405	24134015	24135170	Zfrp8
chr2R	-	24135179	24138050	24135226	24137913	CG4065
chr2R	+	24138628	24139127	24139127	24139127	CR44826
chr2R	+	24139562	24157762	24155842	24157548	Dat
chr2R	+	24146922	24157762	24154976	24157548	Dat
chr2R	-	24157667	24159312	24158361	24159188	DnaJ-60
chr2R	-	24157667	24159312	24157780	24158113	CG42568
chr2R	-	24158317	24159312	24158361	24159188	DnaJ-60
chr2R	+	24159383	24161503	24159470	24161370	spag
chr2R	+	24162488	24173660	24166473	24173396	CG3328
chr2R	+	24167173	24173660	24167771	24173396	CG3328
chr2R	-	24173664	24174441	24173835	24174367	mRpS17
chr2R	+	24174876	24177253	24174954	24177105	Nop60B
chr2R	+	24174876	24186343	24174954	24185527	Nop60B
chr2R	+	24174876	24186343	24174954	24177105	Nop60B
chr2R	+	24176227	24176367	24176367	24176367	snoRNA:Psi18S-1820
chr2R	+	24184839	24184923	24184923	24184923	snoRNA:Me28S-G1083a
chr2R	+	24185086	24185169	24185169	24185169	snoRNA:Me28S-G1083b
chr2R	+	24185322	24185405	24185405	24185405	snoRNA:Me28S-G1083c
chr2R	+	24185561	24185644	24185644	24185644	snoRNA:Me28S-G1083d
chr2R	+	24185824	24185922	24185922	24185922	snoRNA:Or-CD9a
chr2R	+	24186061	24186152	24186152	24186152	snoRNA:Or-CD9b
chr2R	+	24186702	24195290	24188357	24195133	ocm
chr2R	+	24187638	24195290	24188357	24195133	ocm
chr2R	+	24188276	24195290	24188357	24195133	ocm
chr2R	+	24195497	24197027	24195871	24196831	cN-IIIB
chr2R	+	24197823	24202187	24198100	24201877	CG3356
chr2R	-	24202090	24206940	24205591	24206652	CG11406
chr2R	-	24202090	24206940	24202260	24206652	CG11406
chr2R	-	24202090	24208203	24202260	24208203	CG11406
chr2R	-	24212490	24229795	24215066	24229453	CG30419
chr2R	-	24237476	24238477	24238477	24238477	CR44827
chr2R	-	24249054	24251303	24249054	24251303	Ir60a
chr2R	+	24251268	24251384	24251384	24251384	snoRNA:Me18S-A1597
chr2R	+	24255326	24257414	24255388	24257160	CG13575
chr2R	+	24258012	24264758	24261993	24264670	CG3376
chr2R	+	24258012	24265213	24261993	24264839	CG3376
chr2R	+	24258012	24265213	24261993	24264349	CG3376
chr2R	+	24261333	24264758	24261830	24264670	CG3376
chr2R	-	24267376	24269179	24267719	24269092	CG13577
chr2R	-	24267653	24268559	24267719	24268415	CG13577
chr2R	+	24275733	24291084	24276128	24290327	nvy
chr2R	+	24275733	24291084	24276128	24290285	nvy
chr2R	+	24284686	24291084	24284827	24290285	nvy
chr2R	+	24294096	24298111	24294220	24297991	CG3394
chr2R	+	24294230	24294331	24294331	24294331	mir-4985
chr2R	+	24295398	24298111	24295649	24297991	CG3394
chr2R	+	24305880	24313099	24306081	24312147	betaTub60D
chr2R	+	24325026	24330277	24330277	24330277	CR44810
chr2R	+	24329000	24330277	24330277	24330277	CR44810
chr2R	+	24329729	24330277	24330277	24330277	CR44810
chr2R	-	24331521	24334102	24332420	24333770	slbo
chr2R	-	24331521	24334307	24332420	24333770	slbo
chr2R	-	24334784	24335976	24335976	24335976	CR44282
chr2R	+	24342860	24350189	24344089	24348694	bs
chr2R	+	24342860	24376473	24344089	24375990	bs
chr2R	+	24343701	24376473	24344089	24375990	bs
chr2R	-	24350968	24351389	24350968	24351353	CG44812
chr2R	-	24351476	24369689	24369689	24369689	CR44811
chr2R	+	24377830	24378740	24378126	24378619	CG13578
chr2R	+	24390776	24391977	24391977	24391977	CR44813
chr2R	-	24392128	24402384	24393053	24401369	Slik
chr2R	-	24392128	24402680	24393053	24401369	Slik
chr2R	-	24392822	24402680	24393053	24401369	Slik
chr2R	-	24393677	24402680	24394246	24401369	Slik
chr2R	-	24395440	24402680	24396018	24401369	Slik
chr2R	+	24400027	24404527	24403189	24404273	Rpn8
chr2R	+	24403004	24404527	24403189	24404333	Rpn8
chr2R	+	24403004	24404527	24403189	24404273	Rpn8
chr2R	-	24404594	24410550	24405451	24409572	SerT
chr2R	-	24404594	24411074	24405451	24409572	SerT
chr2R	+	24411869	24415295	24411962	24414111	CG45068
chr2R	+	24411869	24415295	24414777	24415231	CG45069
chr2R	+	24414734	24415295	24414777	24415231	CG45069
chr2R	-	24415409	24428387	24415570	24425973	prom
chr2R	-	24417426	24428387	24417426	24425973	prom
chr2R	-	24423925	24425102	24423954	24425016	CG42383
chr2R	-	24429577	24430699	24429604	24430613	CG15873
chr2R	-	24431343	24432733	24431853	24432696	Pgam5-2
chr2R	+	24445499	24446839	24445552	24446728	CG3483
chr2R	-	24451083	24453040	24451200	24453005	CG4563
chr2R	+	24455291	24490656	24483046	24489645	CG13579
chr2R	+	24455291	24490656	24483046	24489447	CG13579
chr2R	+	24472711	24474226	24472837	24474052	CG3492
chr2R	+	24474298	24475261	24474458	24475181	CG3494
chr2R	+	24474357	24475261	24474458	24475181	CG3494
chr2R	+	24475385	24476032	24475470	24475934	CG16837
chr2R	-	24492213	24492855	24492213	24492855	CG13589
chr2R	-	24493255	24493948	24493255	24493948	CG13590
chr2R	+	24494517	24497024	24494605	24496895	Crtp
chr2R	+	24498082	24498669	24498669	24498669	Yu
chr2R	-	24499242	24500267	24499415	24500192	Ssl
chr2R	-	24500779	24502277	24501184	24502187	Prosalpha4T2
chr2R	-	24500864	24502277	24501184	24502187	Prosalpha4T2
chr2R	+	24506869	24507706	24506962	24507589	CG13581
chr2R	+	24515684	24517458	24515724	24517458	Ir60b
chr2R	+	24519422	24521147	24519422	24521147	Ir60d
chr2R	-	24521873	24526089	24524317	24525472	CG4612
chr2R	-	24523704	24526089	24524317	24525472	CG4612
chr2R	+	24526171	24529581	24526300	24529335	Brca2
chr2R	-	24529553	24531272	24529553	24531272	Ir60e
chr2R	+	24531593	24533391	24532469	24533111	CG13585
chr2R	+	24531644	24533391	24532469	24533111	CG13585
chr2R	+	24532111	24533391	24532469	24533111	CG13585
chr2R	+	24532293	24533391	24532469	24533111	CG13585
chr2R	-	24533373	24535427	24533500	24535324	CG4622
chr2R	-	24533373	24556300	24533500	24535324	CG4622
chr2R	+	24536189	24536791	24536198	24536627	CG11413
chr2R	+	24537420	24556937	24555353	24556425	ITP
chr2R	+	24539940	24556477	24555353	24556146	ITP
chr2R	+	24539940	24558961	24555353	24558138	ITP
chr2R	+	24539940	24558961	24555353	24556425	ITP
chr2R	+	24543695	24556937	24555353	24556425	ITP
chr2R	-	24558966	24561053	24559100	24560916	Nurf-38
chr2R	-	24558966	24561087	24559100	24561060	Nurf-38
chr2R	-	24559151	24561053	24559422	24560916	Nurf-38
chr2R	+	24561606	24565058	24561859	24564776	CG11414
chr2R	+	24565553	24568082	24565585	24567959	uri
chr2R	-	24567986	24571660	24568459	24571524	Fcp1
chr2R	-	24567986	24571821	24568459	24571524	Fcp1
chr2R	+	24571626	24574503	24571905	24574430	CG3511
chr2R	+	24571848	24574503	24571905	24574430	CG3511
chr2R	+	24574558	24577676	24574989	24577464	Start1
chr2R	+	24574558	24577676	24574989	24577261	Start1
chr2R	+	24576102	24577676	24576128	24577464	Start1
chr2R	-	24577565	24578143	24577795	24578066	SIFa
chr2R	-	24578246	24579827	24578347	24579598	CG4681
chr2R	+	24581244	24592756	24588754	24592445	pio
chr2R	+	24581244	24597862	24588754	24596965	pio
chr2R	+	24587706	24597862	24588754	24596965	pio
chr2R	+	24597994	24599091	24597994	24599091	CG13587
chr2R	-	24599087	24599797	24599252	24599695	ATPsynF
chr2R	-	24599087	24599821	24599252	24599695	ATPsynF
chr2R	+	24599946	24602367	24600047	24601612	CG3548
chr2R	+	24602471	24603488	24602521	24603374	CG3565
chr2R	+	24603571	24604670	24603649	24604558	CG3570
chr2R	-	24604594	24607023	24604698	24606901	CG4707
chr2R	+	24607266	24610847	24607365	24610501	CG42360
chr2R	+	24607672	24608788	24607793	24608532	CG42361
chr2R	-	24610800	24614373	24610959	24614275	CG4741
chr2R	-	24610800	24615158	24610959	24614910	CG4741
chr2R	-	24610840	24611844	24610959	24611271	CG4741
chr2R	+	24611702	24613906	24612174	24613855	Adck
chr2R	+	24611881	24613906	24612174	24613855	Adck
chr2R	-	24615422	24638588	24620707	24625002	CG13594
chr2R	-	24628626	24628744	24628744	24628744	snoRNA:Me18S-G393
chr2R	-	24630900	24632932	24632932	24632932	CR43787
chr2R	+	24631062	24632923	24631185	24632872	Cyp9c1
chr2R	+	24639687	24640756	24639695	24640661	CG3640
chr2R	+	24661502	24662409	24661594	24662348	CG3663
chr2R	-	24662681	24663320	24662962	24663302	Cpr60D
chr2R	-	24662854	24663406	24662962	24663302	Cpr60D
chr2R	-	24663531	24664377	24663573	24664329	CG30161
chr2R	+	24664397	24665439	24664550	24665368	ND-19
chr2R	+	24664422	24665439	24664550	24665368	ND-19
chr2R	-	24665426	24666022	24665450	24665956	CG34214
chr2R	-	24666157	24668343	24666211	24668301	CG4806
chr2R	-	24668410	24669330	24668472	24669231	CG33228
chr2R	-	24668428	24669276	24668472	24669231	CG33228
chr2R	+	24669396	24671305	24669570	24671231	Pof
chr2R	+	24669396	24671577	24669570	24671231	Pof
chr2R	-	24671293	24685090	24673278	24682315	Mmp1
chr2R	-	24671293	24685090	24672765	24682315	Mmp1
chr2R	-	24671293	24685090	24672142	24682315	Mmp1
chr2R	-	24671293	24687377	24672142	24682315	Mmp1
chr2R	-	24671293	24687377	24673278	24682315	Mmp1
chr2R	-	24671293	24687377	24672765	24682315	Mmp1
chr2R	-	24674675	24685090	24674937	24682315	Mmp1
chr2R	-	24674675	24687377	24674937	24682315	Mmp1
chr2R	-	24674675	24688184	24674937	24682315	Mmp1
chr2R	-	24691421	24694386	24691541	24693452	ST6Gal
chr2R	-	24695377	24736657	24699343	24726598	Mid1
chr2R	-	24698944	24736657	24699343	24726598	Mid1
chr2R	-	24738776	24739377	24739377	24739377	CR44828
chr2R	+	24743748	24756385	24744266	24756088	Usp15-31
chr2R	+	24743748	24756976	24744266	24756088	Usp15-31
chr2R	+	24757377	24760466	24757494	24760214	spz6
chr2R	+	24760663	24762605	24761287	24762546	CG3880
chr2R	-	24762565	24763094	24762609	24762972	CG12848
chr2R	+	24763166	24766750	24763254	24766265	CG3894
chr2R	-	24766717	24768172	24766840	24767569	GstE12
chr2R	-	24766743	24767707	24766840	24767569	GstE12
chr2R	-	24766743	24768172	24766840	24767569	GstE12
chr2R	-	24775533	24779901	24775593	24779813	egg
chr2R	+	24775710	24779987	24779987	24779987	CR44067
chr2R	-	24779978	24780428	24780034	24780369	Lcp9
chr2R	+	24780916	24781779	24780957	24781710	CG3594
chr2R	-	24781725	24783500	24781799	24783429	TyrRS-m
chr2R	+	24783554	24785542	24783654	24785400	CG3589
chr2R	-	24785513	24787411	24785554	24787041	key
chr2R	-	24788007	24793410	24788287	24788836	Reg-5
chr2R	-	24788007	24793410	24788287	24792904	Reg-5
chr2R	+	24793806	24795772	24795772	24795772	CR43257
chr2R	-	24794669	24795482	24794788	24795458	ETH
chr2R	-	24795739	24797414	24795852	24797292	Orc4
chr2R	+	24797924	24798613	24797924	24798613	CG12849
chr2R	+	24798797	24799562	24799109	24799475	CG3611
chr2R	+	24798797	24799983	24799109	24799475	CG3611
chr2R	+	24798797	24800776	24799109	24799475	CG3611
chr2R	+	24809324	24810107	24809461	24809656	CG42851
chr2R	+	24814821	24834602	24815436	24834017	Dll
chr2R	+	24814821	24835667	24815436	24834172	Dll
chr2R	+	24848993	24850200	24849011	24849761	CG3650
chr2R	+	24859259	24860177	24860177	24860177	CR44829
chr2R	+	24870107	24871509	24870209	24871408	Atf-2
chr2R	-	24871406	24874912	24871489	24874640	CG16896
