chrom	txStart	txEnd	paste_locus
chr2R	13608672	13609178	chr2R_13608672_13609178
chr2R	13661494	13663598	chr2R_13661494_13663598
chr2R	13665113	13667306	chr2R_13665113_13667306
chr2R	13665113	13667756	chr2R_13665113_13667756
chr2R	13667735	13671594	chr2R_13667735_13671594
chr2R	13671648	13671964	chr2R_13671648_13671964
chr2R	13673969	13674633	chr2R_13673969_13674633
chr2R	13691706	13693369	chr2R_13691706_13693369
chr2R	13753963	13758971	chr2R_13753963_13758971
chr2R	13769914	13787802	chr2R_13769914_13787802
chr2R	13778123	13780245	chr2R_13778123_13780245
chr2R	13778215	13780245	chr2R_13778215_13780245
chr2R	13783994	13784496	chr2R_13783994_13784496
chr2R	13791945	13792587	chr2R_13791945_13792587
chr2R	13794776	13805231	chr2R_13794776_13805231
chr2R	13805793	13818323	chr2R_13805793_13818323
chr2R	13805793	13819571	chr2R_13805793_13819571
chr2R	13806184	13819571	chr2R_13806184_13819571
chr2R	13819623	13824553	chr2R_13819623_13824553
chr2R	13819623	13824553	chr2R_13819623_13824553
chr2R	13824857	13825572	chr2R_13824857_13825572
chr2R	13826370	13831359	chr2R_13826370_13831359
chr2R	13826370	13832914	chr2R_13826370_13832914
chr2R	13826370	13833503	chr2R_13826370_13833503
chr2R	13826952	13831359	chr2R_13826952_13831359
chr2R	13829447	13831359	chr2R_13829447_13831359
chr2R	13833574	13835096	chr2R_13833574_13835096
chr2R	13833859	13835096	chr2R_13833859_13835096
chr2R	13836418	13839363	chr2R_13836418_13839363
chr2R	13840052	13841743	chr2R_13840052_13841743
chr2R	13841760	13846255	chr2R_13841760_13846255
chr2R	13846392	13849832	chr2R_13846392_13849832
chr2R	13849881	13852983	chr2R_13849881_13852983
chr2R	13852844	13852901	chr2R_13852844_13852901
chr2R	13852946	13854331	chr2R_13852946_13854331
chr2R	13854577	13855778	chr2R_13854577_13855778
chr2R	13854658	13855894	chr2R_13854658_13855894
chr2R	13856149	13858689	chr2R_13856149_13858689
chr2R	13858951	13860432	chr2R_13858951_13860432
chr2R	13860348	13861930	chr2R_13860348_13861930
chr2R	13860348	13862002	chr2R_13860348_13862002
chr2R	13861996	13863579	chr2R_13861996_13863579
chr2R	13861996	13864156	chr2R_13861996_13864156
chr2R	13942533	13943377	chr2R_13942533_13943377
chr2R	13943386	13958089	chr2R_13943386_13958089
chr2R	13943746	13958089	chr2R_13943746_13958089
chr2R	13945408	13954025	chr2R_13945408_13954025
chr2R	13947536	13955680	chr2R_13947536_13955680
chr2R	13954194	13955664	chr2R_13954194_13955664
chr2R	13954194	13955664	chr2R_13954194_13955664
chr2R	13954497	13955664	chr2R_13954497_13955664
chr2R	13958544	13960208	chr2R_13958544_13960208
chr2R	13958544	13960326	chr2R_13958544_13960326
chr2R	13958544	13960404	chr2R_13958544_13960404
chr2R	13960674	13967981	chr2R_13960674_13967981
chr2R	13961180	13967981	chr2R_13961180_13967981
chr2R	13964652	13965455	chr2R_13964652_13965455
chr2R	13965172	13967981	chr2R_13965172_13967981
chr2R	13965172	13967981	chr2R_13965172_13967981
chr2R	13968307	13969902	chr2R_13968307_13969902
chr2R	13969909	13971161	chr2R_13969909_13971161
chr2R	13969909	13971263	chr2R_13969909_13971263
chr2R	13971324	13972834	chr2R_13971324_13972834
chr2R	13971600	13972834	chr2R_13971600_13972834
chr2R	13972983	13979603	chr2R_13972983_13979603
chr2R	13972983	13979810	chr2R_13972983_13979810
chr2R	13972983	13980165	chr2R_13972983_13980165
chr2R	13980361	13983317	chr2R_13980361_13983317
chr2R	13983394	13984893	chr2R_13983394_13984893
chr2R	13983629	13984893	chr2R_13983629_13984893
chr2R	13984814	13990400	chr2R_13984814_13990400
chr2R	13984814	13990707	chr2R_13984814_13990707
chr2R	13984814	13990707	chr2R_13984814_13990707
chr2R	13986425	13990707	chr2R_13986425_13990707
chr2R	13987548	13990707	chr2R_13987548_13990707
chr2R	14005859	14006006	chr2R_14005859_14006006
chr2R	14028619	14029096	chr2R_14028619_14029096
chr2R	14031662	14058882	chr2R_14031662_14058882
chr2R	14060455	14140902	chr2R_14060455_14140902
chr2R	14061498	14140902	chr2R_14061498_14140902
chr2R	14090324	14090972	chr2R_14090324_14090972
chr2R	14091030	14091814	chr2R_14091030_14091814
chr2R	14145350	14145524	chr2R_14145350_14145524
chr2R	14148262	14152708	chr2R_14148262_14152708
chr2R	14148262	14152708	chr2R_14148262_14152708
chr2R	14148262	14153123	chr2R_14148262_14153123
chr2R	14157049	14157488	chr2R_14157049_14157488
chr2R	14157761	14159434	chr2R_14157761_14159434
chr2R	14159095	14161262	chr2R_14159095_14161262
chr2R	14159390	14161262	chr2R_14159390_14161262
chr2R	14161429	14162821	chr2R_14161429_14162821
chr2R	14161429	14163054	chr2R_14161429_14163054
chr2R	14163065	14164621	chr2R_14163065_14164621
chr2R	14163065	14164825	chr2R_14163065_14164825
chr2R	14165050	14166991	chr2R_14165050_14166991
chr2R	14166981	14168233	chr2R_14166981_14168233
chr2R	14167047	14168233	chr2R_14167047_14168233
chr2R	14168785	14170233	chr2R_14168785_14170233
chr2R	14168785	14170233	chr2R_14168785_14170233
chr2R	14168843	14170298	chr2R_14168843_14170298
chr2R	14168843	14170917	chr2R_14168843_14170917
chr2R	14170461	14172923	chr2R_14170461_14172923
chr2R	14170461	14172998	chr2R_14170461_14172998
chr2R	14171159	14172998	chr2R_14171159_14172998
chr2R	14171788	14172998	chr2R_14171788_14172998
chr2R	14172985	14173596	chr2R_14172985_14173596
chr2R	14173692	14180228	chr2R_14173692_14180228
chr2R	14173692	14180228	chr2R_14173692_14180228
chr2R	14173692	14180228	chr2R_14173692_14180228
chr2R	14173692	14182838	chr2R_14173692_14182838
chr2R	14173692	14182838	chr2R_14173692_14182838
chr2R	14185203	14198368	chr2R_14185203_14198368
chr2R	14198477	14201249	chr2R_14198477_14201249
chr2R	14201389	14212413	chr2R_14201389_14212413
chr2R	14215095	14216627	chr2R_14215095_14216627
chr2R	14215358	14216578	chr2R_14215358_14216578
chr2R	14215801	14215864	chr2R_14215801_14215864
chr2R	14219897	14230620	chr2R_14219897_14230620
chr2R	14230610	14235449	chr2R_14230610_14235449
chr2R	14230610	14235449	chr2R_14230610_14235449
chr2R	14230610	14235449	chr2R_14230610_14235449
chr2R	14233129	14233187	chr2R_14233129_14233187
chr2R	14235786	14239420	chr2R_14235786_14239420
chr2R	14235786	14239703	chr2R_14235786_14239703
chr2R	14239931	14243655	chr2R_14239931_14243655
chr2R	14243777	14246066	chr2R_14243777_14246066
chr2R	14246965	14252597	chr2R_14246965_14252597
chr2R	14252597	14256061	chr2R_14252597_14256061
chr2R	14252597	14256192	chr2R_14252597_14256192
chr2R	14256492	14258787	chr2R_14256492_14258787
chr2R	14259029	14261150	chr2R_14259029_14261150
chr2R	14261205	14267497	chr2R_14261205_14267497
chr2R	14261205	14267919	chr2R_14261205_14267919
chr2R	14268771	14270658	chr2R_14268771_14270658
chr2R	14270728	14275495	chr2R_14270728_14275495
chr2R	14270969	14275038	chr2R_14270969_14275038
chr2R	14288136	14295555	chr2R_14288136_14295555
chr2R	14288136	14298895	chr2R_14288136_14298895
chr2R	14289193	14298895	chr2R_14289193_14298895
chr2R	14289538	14298895	chr2R_14289538_14298895
chr2R	14291289	14298895	chr2R_14291289_14298895
chr2R	14300102	14302353	chr2R_14300102_14302353
chr2R	14308141	14351802	chr2R_14308141_14351802
chr2R	14332383	14351802	chr2R_14332383_14351802
chr2R	14342061	14351802	chr2R_14342061_14351802
chr2R	14352230	14355674	chr2R_14352230_14355674
chr2R	14355768	14357281	chr2R_14355768_14357281
chr2R	14357926	14360297	chr2R_14357926_14360297
chr2R	14361923	14362825	chr2R_14361923_14362825
chr2R	14363047	14365473	chr2R_14363047_14365473
chr2R	14363093	14365473	chr2R_14363093_14365473
chr2R	14365655	14366658	chr2R_14365655_14366658
chr2R	14366797	14367874	chr2R_14366797_14367874
chr2R	14367978	14369067	chr2R_14367978_14369067
chr2R	14369216	14370326	chr2R_14369216_14370326
chr2R	14370330	14371116	chr2R_14370330_14371116
chr2R	14371185	14373006	chr2R_14371185_14373006
chr2R	14371185	14373006	chr2R_14371185_14373006
chr2R	14373107	14373808	chr2R_14373107_14373808
chr2R	14373828	14374395	chr2R_14373828_14374395
chr2R	14374461	14375385	chr2R_14374461_14375385
chr2R	14375920	14376677	chr2R_14375920_14376677
chr2R	14378096	14385359	chr2R_14378096_14385359
chr2R	14390695	14392209	chr2R_14390695_14392209
chr2R	14408452	14408960	chr2R_14408452_14408960
chr2R	14409294	14411572	chr2R_14409294_14411572
chr2R	14410016	14411572	chr2R_14410016_14411572
chr2R	14411824	14413851	chr2R_14411824_14413851
chr2R	14420323	14424594	chr2R_14420323_14424594
chr2R	14420323	14424764	chr2R_14420323_14424764
chr2R	14427335	14432337	chr2R_14427335_14432337
chr2R	14433429	14433895	chr2R_14433429_14433895
chr2R	14435898	14465881	chr2R_14435898_14465881
chr2R	14458482	14465881	chr2R_14458482_14465881
chr2R	14476390	14477895	chr2R_14476390_14477895
chr2R	14481186	14497312	chr2R_14481186_14497312
chr2R	14497346	14503488	chr2R_14497346_14503488
chr2R	14498695	14503488	chr2R_14498695_14503488
chr2R	14503957	14512493	chr2R_14503957_14512493
chr2R	14503957	14512493	chr2R_14503957_14512493
chr2R	14504226	14512493	chr2R_14504226_14512493
chr2R	14505084	14510700	chr2R_14505084_14510700
chr2R	14512558	14515211	chr2R_14512558_14515211
chr2R	14514029	14514992	chr2R_14514029_14514992
chr2R	14544149	14546372	chr2R_14544149_14546372
chr2R	14553764	14554309	chr2R_14553764_14554309
chr2R	14563880	14585321	chr2R_14563880_14585321
chr2R	14570809	14575771	chr2R_14570809_14575771
chr2R	14570809	14575771	chr2R_14570809_14575771
chr2R	14591202	14595617	chr2R_14591202_14595617
chr2R	14592001	14595617	chr2R_14592001_14595617
chr2R	14592544	14595617	chr2R_14592544_14595617
chr2R	14595610	14601216	chr2R_14595610_14601216
chr2R	14601277	14602010	chr2R_14601277_14602010
chr2R	14602003	14603866	chr2R_14602003_14603866
chr2R	14602003	14603866	chr2R_14602003_14603866
chr2R	14602003	14604337	chr2R_14602003_14604337
chr2R	14602003	14604337	chr2R_14602003_14604337
chr2R	14602003	14604337	chr2R_14602003_14604337
chr2R	14602003	14604337	chr2R_14602003_14604337
chr2R	14602985	14603124	chr2R_14602985_14603124
chr2R	14604548	14605297	chr2R_14604548_14605297
chr2R	14605651	14606302	chr2R_14605651_14606302
chr2R	14606306	14606980	chr2R_14606306_14606980
chr2R	14607153	14618118	chr2R_14607153_14618118
chr2R	14618770	14619681	chr2R_14618770_14619681
chr2R	14619797	14621320	chr2R_14619797_14621320
chr2R	14621600	14624498	chr2R_14621600_14624498
chr2R	14621781	14621881	chr2R_14621781_14621881
chr2R	14622087	14622167	chr2R_14622087_14622167
chr2R	14622329	14622409	chr2R_14622329_14622409
chr2R	14622569	14622649	chr2R_14622569_14622649
chr2R	14622801	14622877	chr2R_14622801_14622877
chr2R	14623041	14623117	chr2R_14623041_14623117
chr2R	14623275	14623346	chr2R_14623275_14623346
chr2R	14623516	14623607	chr2R_14623516_14623607
chr2R	14623763	14623850	chr2R_14623763_14623850
chr2R	14624006	14624091	chr2R_14624006_14624091
chr2R	14624252	14624330	chr2R_14624252_14624330
chr2R	14629909	14631023	chr2R_14629909_14631023
chr2R	14638537	14638775	chr2R_14638537_14638775
chr2R	14638537	14638935	chr2R_14638537_14638935
chr2R	14639360	14639762	chr2R_14639360_14639762
chr2R	14640213	14640626	chr2R_14640213_14640626
chr2R	14645269	14646151	chr2R_14645269_14646151
chr2R	14645269	14646344	chr2R_14645269_14646344
chr2R	14656797	14658755	chr2R_14656797_14658755
chr2R	14664245	14665356	chr2R_14664245_14665356
chr2R	14665640	14666817	chr2R_14665640_14666817
chr2R	14668390	14671675	chr2R_14668390_14671675
chr2R	14668390	14671675	chr2R_14668390_14671675
chr2R	14668447	14671675	chr2R_14668447_14671675
chr2R	14674464	14675062	chr2R_14674464_14675062
chr2R	14674605	14678136	chr2R_14674605_14678136
chr2R	14674605	14678136	chr2R_14674605_14678136
chr2R	14675170	14678136	chr2R_14675170_14678136
chr2R	14737577	14739242	chr2R_14737577_14739242
chr2R	14739358	14745335	chr2R_14739358_14745335
chr2R	14740365	14745335	chr2R_14740365_14745335
chr2R	14745960	14746315	chr2R_14745960_14746315
chr2R	14745960	14746714	chr2R_14745960_14746714
chr2R	14747361	14748215	chr2R_14747361_14748215
chr2R	14749222	14750074	chr2R_14749222_14750074
chr2R	14749222	14750165	chr2R_14749222_14750165
chr2R	14750165	14752271	chr2R_14750165_14752271
chr2R	14750267	14752910	chr2R_14750267_14752910
chr2R	14752520	14753269	chr2R_14752520_14753269
chr2R	14753336	14755655	chr2R_14753336_14755655
chr2R	14753336	14756096	chr2R_14753336_14756096
chr2R	14753336	14756288	chr2R_14753336_14756288
chr2R	14756515	14757072	chr2R_14756515_14757072
chr2R	14757063	14757846	chr2R_14757063_14757846
chr2R	14757906	14759602	chr2R_14757906_14759602
chr2R	14757906	14759602	chr2R_14757906_14759602
chr2R	14759645	14769423	chr2R_14759645_14769423
chr2R	14761155	14769423	chr2R_14761155_14769423
chr2R	14769598	14770270	chr2R_14769598_14770270
chr2R	14769598	14770890	chr2R_14769598_14770890
chr2R	14769598	14771295	chr2R_14769598_14771295
chr2R	14770468	14772630	chr2R_14770468_14772630
chr2R	14770915	14772630	chr2R_14770915_14772630
chr2R	14771300	14772630	chr2R_14771300_14772630
chr2R	14772649	14797027	chr2R_14772649_14797027
chr2R	14772649	14798956	chr2R_14772649_14798956
chr2R	14772649	14798956	chr2R_14772649_14798956
chr2R	14772649	14807061	chr2R_14772649_14807061
chr2R	14808418	14809931	chr2R_14808418_14809931
chr2R	14817856	14819987	chr2R_14817856_14819987
chr2R	14823544	14824365	chr2R_14823544_14824365
chr2R	14832831	14833951	chr2R_14832831_14833951
chr2R	14832831	14833951	chr2R_14832831_14833951
chr2R	14842719	14845874	chr2R_14842719_14845874
chr2R	14843127	14845540	chr2R_14843127_14845540
chr2R	14846063	14848366	chr2R_14846063_14848366
chr2R	14846063	14848366	chr2R_14846063_14848366
chr2R	14848620	14852653	chr2R_14848620_14852653
chr2R	14852940	14853948	chr2R_14852940_14853948
chr2R	14853862	14855048	chr2R_14853862_14855048
chr2R	14855428	14857502	chr2R_14855428_14857502
chr2R	14857446	14858640	chr2R_14857446_14858640
chr2R	14858844	14860758	chr2R_14858844_14860758
chr2R	14860935	14871071	chr2R_14860935_14871071
chr2R	14861155	14871071	chr2R_14861155_14871071
chr2R	14866612	14871071	chr2R_14866612_14871071
chr2R	14869645	14871071	chr2R_14869645_14871071
chr2R	14871365	14873465	chr2R_14871365_14873465
chr2R	14871687	14873465	chr2R_14871687_14873465
chr2R	14871687	14873705	chr2R_14871687_14873705
chr2R	14873952	14875558	chr2R_14873952_14875558
chr2R	14873952	14875739	chr2R_14873952_14875739
chr2R	14875828	14877654	chr2R_14875828_14877654
chr2R	14877785	14879533	chr2R_14877785_14879533
chr2R	14877785	14879752	chr2R_14877785_14879752
chr2R	14879355	14881372	chr2R_14879355_14881372
chr2R	14882117	14884046	chr2R_14882117_14884046
chr2R	14885263	14886947	chr2R_14885263_14886947
chr2R	14887170	14889010	chr2R_14887170_14889010
chr2R	14898311	14901095	chr2R_14898311_14901095
chr2R	14899191	14901095	chr2R_14899191_14901095
chr2R	14899191	14903095	chr2R_14899191_14903095
chr2R	14901474	14903816	chr2R_14901474_14903816
chr2R	14901474	14906090	chr2R_14901474_14906090
chr2R	14901474	14906090	chr2R_14901474_14906090
chr2R	14901474	14907971	chr2R_14901474_14907971
chr2R	14901474	14907971	chr2R_14901474_14907971
chr2R	14901474	14910869	chr2R_14901474_14910869
chr2R	14901474	14912219	chr2R_14901474_14912219
chr2R	14901474	14917372	chr2R_14901474_14917372
chr2R	14901474	14928425	chr2R_14901474_14928425
chr2R	14929702	14933304	chr2R_14929702_14933304
chr2R	14930082	14933304	chr2R_14930082_14933304
chr2R	14930082	14934861	chr2R_14930082_14934861
chr2R	14933514	14933913	chr2R_14933514_14933913
chr2R	14935659	14939959	chr2R_14935659_14939959
chr2R	14935676	14940722	chr2R_14935676_14940722
chr2R	14942397	14944469	chr2R_14942397_14944469
chr2R	14944457	14962969	chr2R_14944457_14962969
chr2R	14945113	14949745	chr2R_14945113_14949745
chr2R	14945113	14949745	chr2R_14945113_14949745
chr2R	14945113	14949745	chr2R_14945113_14949745
chr2R	14945113	14949745	chr2R_14945113_14949745
chr2R	14945113	14958456	chr2R_14945113_14958456
chr2R	14945113	14962969	chr2R_14945113_14962969
chr2R	14946105	14950911	chr2R_14946105_14950911
chr2R	14946105	14950911	chr2R_14946105_14950911
chr2R	14946105	14958456	chr2R_14946105_14958456
chr2R	14946105	14962969	chr2R_14946105_14962969
chr2R	14963291	14980584	chr2R_14963291_14980584
chr2R	14963291	14980795	chr2R_14963291_14980795
chr2R	14965683	14980584	chr2R_14965683_14980584
chr2R	14975921	14980795	chr2R_14975921_14980795
chr2R	14981262	14991336	chr2R_14981262_14991336
chr2R	14987659	14992230	chr2R_14987659_14992230
chr2R	14992331	14993835	chr2R_14992331_14993835
chr2R	14992522	14993835	chr2R_14992522_14993835
chr2R	14994558	14995195	chr2R_14994558_14995195
chr2R	15011395	15041378	chr2R_15011395_15041378
chr2R	15011395	15042134	chr2R_15011395_15042134
chr2R	15013046	15013522	chr2R_15013046_15013522
chr2R	15024374	15024839	chr2R_15024374_15024839
chr2R	15025103	15025665	chr2R_15025103_15025665
chr2R	15049774	15050355	chr2R_15049774_15050355
chr2R	15055502	15056241	chr2R_15055502_15056241
chr2R	15091944	15092445	chr2R_15091944_15092445
chr2R	15115235	15143633	chr2R_15115235_15143633
chr2R	15115460	15140721	chr2R_15115460_15140721
chr2R	15115460	15143633	chr2R_15115460_15143633
chr2R	15115460	15144783	chr2R_15115460_15144783
chr2R	15128825	15144783	chr2R_15128825_15144783
chr2R	15144967	15145519	chr2R_15144967_15145519
chr2R	15145824	15147824	chr2R_15145824_15147824
chr2R	15147859	15149709	chr2R_15147859_15149709
chr2R	15155436	15190292	chr2R_15155436_15190292
chr2R	15155436	15190292	chr2R_15155436_15190292
chr2R	15159195	15159545	chr2R_15159195_15159545
chr2R	15164919	15190292	chr2R_15164919_15190292
chr2R	15185157	15185952	chr2R_15185157_15185952
chr2R	15192627	15193228	chr2R_15192627_15193228
chr2R	15193995	15194505	chr2R_15193995_15194505
chr2R	15199064	15201200	chr2R_15199064_15201200
chr2R	15202192	15202987	chr2R_15202192_15202987
chr2R	15206526	15213634	chr2R_15206526_15213634
chr2R	15206526	15213634	chr2R_15206526_15213634
chr2R	15207992	15209786	chr2R_15207992_15209786
chr2R	15211244	15213634	chr2R_15211244_15213634
chr2R	15214059	15215686	chr2R_15214059_15215686
chr2R	15214280	15215686	chr2R_15214280_15215686
chr2R	15216206	15217070	chr2R_15216206_15217070
chr2R	15217023	15217617	chr2R_15217023_15217617
chr2R	15217994	15218195	chr2R_15217994_15218195
chr2R	15218378	15223671	chr2R_15218378_15223671
chr2R	15218378	15224795	chr2R_15218378_15224795
chr2R	15218380	15223815	chr2R_15218380_15223815
chr2R	15218380	15223883	chr2R_15218380_15223883
chr2R	15218836	15220329	chr2R_15218836_15220329
chr2R	15223559	15241589	chr2R_15223559_15241589
chr2R	15226937	15232665	chr2R_15226937_15232665
chr2R	15248783	15258498	chr2R_15248783_15258498
chr2R	15252649	15258498	chr2R_15252649_15258498
chr2R	15258760	15262873	chr2R_15258760_15262873
chr2R	15262807	15286597	chr2R_15262807_15286597
chr2R	15262807	15291302	chr2R_15262807_15291302
chr2R	15262807	15308997	chr2R_15262807_15308997
chr2R	15262807	15309368	chr2R_15262807_15309368
chr2R	15262807	15309368	chr2R_15262807_15309368
chr2R	15266380	15291302	chr2R_15266380_15291302
chr2R	15294594	15295088	chr2R_15294594_15295088
chr2R	15296763	15298329	chr2R_15296763_15298329
chr2R	15309930	15311134	chr2R_15309930_15311134
chr2R	15311509	15312964	chr2R_15311509_15312964
chr2R	15311509	15317834	chr2R_15311509_15317834
chr2R	15311509	15318239	chr2R_15311509_15318239
chr2R	15317816	15322171	chr2R_15317816_15322171
chr2R	15322500	15324892	chr2R_15322500_15324892
chr2R	15322500	15325490	chr2R_15322500_15325490
chr2R	15322802	15324892	chr2R_15322802_15324892
chr2R	15325502	15326386	chr2R_15325502_15326386
chr2R	15325899	15326386	chr2R_15325899_15326386
chr2R	15327142	15328271	chr2R_15327142_15328271
chr2R	15330394	15331195	chr2R_15330394_15331195
chr2R	15340471	15368300	chr2R_15340471_15368300
chr2R	15350132	15368300	chr2R_15350132_15368300
chr2R	15368073	15371520	chr2R_15368073_15371520
chr2R	15371694	15372595	chr2R_15371694_15372595
chr2R	15372044	15372345	chr2R_15372044_15372345
chr2R	15376618	15380614	chr2R_15376618_15380614
chr2R	15376618	15380988	chr2R_15376618_15380988
chr2R	15380723	15386443	chr2R_15380723_15386443
chr2R	15380723	15386443	chr2R_15380723_15386443
chr2R	15381448	15387851	chr2R_15381448_15387851
chr2R	15383069	15387851	chr2R_15383069_15387851
chr2R	15401095	15463846	chr2R_15401095_15463846
chr2R	15401095	15463846	chr2R_15401095_15463846
chr2R	15404695	15405095	chr2R_15404695_15405095
chr2R	15408845	15409113	chr2R_15408845_15409113
chr2R	15423184	15424139	chr2R_15423184_15424139
chr2R	15424806	15463846	chr2R_15424806_15463846
chr2R	15425227	15463846	chr2R_15425227_15463846
chr2R	15427090	15428023	chr2R_15427090_15428023
chr2R	15472174	15482834	chr2R_15472174_15482834
chr2R	15472464	15482834	chr2R_15472464_15482834
chr2R	15485952	15497231	chr2R_15485952_15497231
chr2R	15499631	15501431	chr2R_15499631_15501431
chr2R	15501819	15503610	chr2R_15501819_15503610
chr2R	15504200	15506000	chr2R_15504200_15506000
chr2R	15506581	15508366	chr2R_15506581_15508366
chr2R	15511709	15515597	chr2R_15511709_15515597
chr2R	15511811	15515597	chr2R_15511811_15515597
chr2R	15513566	15515597	chr2R_15513566_15515597
chr2R	15515777	15532259	chr2R_15515777_15532259
chr2R	15517706	15532259	chr2R_15517706_15532259
chr2R	15517706	15532259	chr2R_15517706_15532259
chr2R	15517706	15532259	chr2R_15517706_15532259
chr2R	15533519	15537782	chr2R_15533519_15537782
chr2R	15538174	15540014	chr2R_15538174_15540014
chr2R	15539553	15541363	chr2R_15539553_15541363
chr2R	15540886	15541300	chr2R_15540886_15541300
chr2R	15541434	15542498	chr2R_15541434_15542498
chr2R	15542660	15544409	chr2R_15542660_15544409
chr2R	15544315	15549984	chr2R_15544315_15549984
chr2R	15555445	15562436	chr2R_15555445_15562436
chr2R	15555756	15562436	chr2R_15555756_15562436
chr2R	15556258	15562436	chr2R_15556258_15562436
chr2R	15556583	15562436	chr2R_15556583_15562436
chr2R	15556927	15562436	chr2R_15556927_15562436
chr2R	15557674	15562436	chr2R_15557674_15562436
chr2R	15558269	15562436	chr2R_15558269_15562436
chr2R	15559236	15562436	chr2R_15559236_15562436
chr2R	15559859	15562436	chr2R_15559859_15562436
chr2R	15560431	15562436	chr2R_15560431_15562436
chr2R	15560599	15562436	chr2R_15560599_15562436
chr2R	15561175	15562436	chr2R_15561175_15562436
chr2R	15562696	15565801	chr2R_15562696_15565801
chr2R	15566270	15569404	chr2R_15566270_15569404
chr2R	15568959	15573170	chr2R_15568959_15573170
chr2R	15569527	15571417	chr2R_15569527_15571417
chr2R	15571467	15573170	chr2R_15571467_15573170
chr2R	15573143	15573762	chr2R_15573143_15573762
chr2R	15573143	15573991	chr2R_15573143_15573991
chr2R	15613853	15650310	chr2R_15613853_15650310
chr2R	15613853	15657214	chr2R_15613853_15657214
chr2R	15657065	15657163	chr2R_15657065_15657163
chr2R	15657317	15665094	chr2R_15657317_15665094
chr2R	15657317	15675953	chr2R_15657317_15675953
chr2R	15657317	15676669	chr2R_15657317_15676669
chr2R	15660015	15665094	chr2R_15660015_15665094
chr2R	15660015	15675953	chr2R_15660015_15675953
chr2R	15660015	15676669	chr2R_15660015_15676669
chr2R	15676440	15676845	chr2R_15676440_15676845
chr2R	15677217	15678956	chr2R_15677217_15678956
chr2R	15679425	15680084	chr2R_15679425_15680084
chr2R	15680544	15682477	chr2R_15680544_15682477
chr2R	15682568	15684933	chr2R_15682568_15684933
chr2R	15682718	15687415	chr2R_15682718_15687415
chr2R	15685003	15686082	chr2R_15685003_15686082
chr2R	15687387	15688985	chr2R_15687387_15688985
chr2R	15689825	15691014	chr2R_15689825_15691014
chr2R	15691053	15693887	chr2R_15691053_15693887
chr2R	15691112	15692216	chr2R_15691112_15692216
chr2R	15692447	15693751	chr2R_15692447_15693751
chr2R	15694091	15695232	chr2R_15694091_15695232
chr2R	15695385	15696478	chr2R_15695385_15696478
chr2R	15696793	15698010	chr2R_15696793_15698010
chr2R	15698725	15699225	chr2R_15698725_15699225
chr2R	15698725	15699894	chr2R_15698725_15699894
chr2R	15698725	15701696	chr2R_15698725_15701696
chr2R	15698725	15701696	chr2R_15698725_15701696
chr2R	15711596	15712644	chr2R_15711596_15712644
chr2R	15735495	15762044	chr2R_15735495_15762044
chr2R	15762564	15776062	chr2R_15762564_15776062
chr2R	15762564	15814917	chr2R_15762564_15814917
chr2R	15762564	15817004	chr2R_15762564_15817004
chr2R	15770950	15814917	chr2R_15770950_15814917
chr2R	15770950	15817004	chr2R_15770950_15817004
chr2R	15773555	15814917	chr2R_15773555_15814917
chr2R	15780638	15814917	chr2R_15780638_15814917
chr2R	15793999	15853589	chr2R_15793999_15853589
chr2R	15819113	15821114	chr2R_15819113_15821114
chr2R	15826692	15834917	chr2R_15826692_15834917
chr2R	15826692	15835055	chr2R_15826692_15835055
chr2R	15842759	15847362	chr2R_15842759_15847362
chr2R	15844097	15847362	chr2R_15844097_15847362
chr2R	15848578	15853589	chr2R_15848578_15853589
chr2R	15848578	15854981	chr2R_15848578_15854981
chr2R	15848578	15855645	chr2R_15848578_15855645
chr2R	15855960	15857522	chr2R_15855960_15857522
chr2R	15864308	15869147	chr2R_15864308_15869147
chr2R	15869494	15922118	chr2R_15869494_15922118
chr2R	15870053	15890917	chr2R_15870053_15890917
chr2R	15870053	15922118	chr2R_15870053_15922118
chr2R	15870053	15922118	chr2R_15870053_15922118
chr2R	15870053	15922118	chr2R_15870053_15922118
chr2R	15895828	15896427	chr2R_15895828_15896427
chr2R	15915994	15916795	chr2R_15915994_15916795
chr2R	15923039	15928330	chr2R_15923039_15928330
chr2R	15923039	15931935	chr2R_15923039_15931935
chr2R	15932169	15934717	chr2R_15932169_15934717
chr2R	15932169	15934825	chr2R_15932169_15934825
chr2R	15934824	15935938	chr2R_15934824_15935938
chr2R	15935892	15939450	chr2R_15935892_15939450
chr2R	15935892	15939834	chr2R_15935892_15939834
chr2R	15935892	15940067	chr2R_15935892_15940067
chr2R	15935892	15940073	chr2R_15935892_15940073
chr2R	15935892	15940073	chr2R_15935892_15940073
chr2R	15935892	15940073	chr2R_15935892_15940073
chr2R	15936090	15939450	chr2R_15936090_15939450
chr2R	15936693	15940067	chr2R_15936693_15940067
chr2R	15940609	15941483	chr2R_15940609_15941483
chr2R	15942863	15947266	chr2R_15942863_15947266
chr2R	15944027	15944567	chr2R_15944027_15944567
chr2R	15945886	15945946	chr2R_15945886_15945946
chr2R	15946932	15951148	chr2R_15946932_15951148
chr2R	15946932	15952088	chr2R_15946932_15952088
chr2R	15946932	15952088	chr2R_15946932_15952088
chr2R	15946932	15952518	chr2R_15946932_15952518
chr2R	15946932	15987262	chr2R_15946932_15987262
chr2R	15946932	15987262	chr2R_15946932_15987262
