chrom	txStart_minus500	txStart_plus500	paste_locus
chr2R	14255992	14256992	chr2R_14256492_14258787
chr2R	14258529	14259529	chr2R_14259029_14261150
chr2R	14260705	14261705	chr2R_14261205_14267497
chr2R	14260705	14261705	chr2R_14261205_14267919
chr2R	14268271	14269271	chr2R_14268771_14270658
chr2R	14270228	14271228	chr2R_14270728_14275495
chr2R	14270469	14271469	chr2R_14270969_14275038
chr2R	14287636	14288636	chr2R_14288136_14295555
chr2R	14287636	14288636	chr2R_14288136_14298895
chr2R	14288693	14289693	chr2R_14289193_14298895
chr2R	14289038	14290038	chr2R_14289538_14298895
chr2R	14290789	14291789	chr2R_14291289_14298895
chr2R	14299602	14300602	chr2R_14300102_14302353
chr2R	14307641	14308641	chr2R_14308141_14351802
chr2R	14331883	14332883	chr2R_14332383_14351802
chr2R	14341561	14342561	chr2R_14342061_14351802
chr2R	14351730	14352730	chr2R_14352230_14355674
chr2R	14355268	14356268	chr2R_14355768_14357281
chr2R	14357426	14358426	chr2R_14357926_14360297
chr2R	14361423	14362423	chr2R_14361923_14362825
chr2R	14362547	14363547	chr2R_14363047_14365473
chr2R	14362593	14363593	chr2R_14363093_14365473
chr2R	14365155	14366155	chr2R_14365655_14366658
chr2R	14366297	14367297	chr2R_14366797_14367874
chr2R	14367478	14368478	chr2R_14367978_14369067
chr2R	14368716	14369716	chr2R_14369216_14370326
chr2R	14369830	14370830	chr2R_14370330_14371116
chr2R	14370685	14371685	chr2R_14371185_14373006
chr2R	14370685	14371685	chr2R_14371185_14373006
chr2R	14372607	14373607	chr2R_14373107_14373808
chr2R	14373328	14374328	chr2R_14373828_14374395
chr2R	14373961	14374961	chr2R_14374461_14375385
chr2R	14375420	14376420	chr2R_14375920_14376677
chr2R	14377596	14378596	chr2R_14378096_14385359
chr2R	14390195	14391195	chr2R_14390695_14392209
chr2R	14407952	14408952	chr2R_14408452_14408960
chr2R	14408794	14409794	chr2R_14409294_14411572
chr2R	14409516	14410516	chr2R_14410016_14411572
chr2R	14411324	14412324	chr2R_14411824_14413851
chr2R	14419823	14420823	chr2R_14420323_14424594
chr2R	14419823	14420823	chr2R_14420323_14424764
chr2R	14426835	14427835	chr2R_14427335_14432337
chr2R	14432929	14433929	chr2R_14433429_14433895
chr2R	14435398	14436398	chr2R_14435898_14465881
chr2R	14457982	14458982	chr2R_14458482_14465881
chr2R	14475890	14476890	chr2R_14476390_14477895
chr2R	14480686	14481686	chr2R_14481186_14497312
chr2R	14496846	14497846	chr2R_14497346_14503488
chr2R	14498195	14499195	chr2R_14498695_14503488
chr2R	14503457	14504457	chr2R_14503957_14512493
chr2R	14503457	14504457	chr2R_14503957_14512493
chr2R	14503726	14504726	chr2R_14504226_14512493
chr2R	14504584	14505584	chr2R_14505084_14510700
chr2R	14512058	14513058	chr2R_14512558_14515211
chr2R	14513529	14514529	chr2R_14514029_14514992
chr2R	14543649	14544649	chr2R_14544149_14546372
chr2R	14553264	14554264	chr2R_14553764_14554309
chr2R	14563380	14564380	chr2R_14563880_14585321
chr2R	14570309	14571309	chr2R_14570809_14575771
chr2R	14570309	14571309	chr2R_14570809_14575771
chr2R	14590702	14591702	chr2R_14591202_14595617
chr2R	14591501	14592501	chr2R_14592001_14595617
chr2R	14592044	14593044	chr2R_14592544_14595617
chr2R	14595110	14596110	chr2R_14595610_14601216
chr2R	14600777	14601777	chr2R_14601277_14602010
chr2R	14601503	14602503	chr2R_14602003_14603866
chr2R	14601503	14602503	chr2R_14602003_14603866
chr2R	14601503	14602503	chr2R_14602003_14604337
chr2R	14601503	14602503	chr2R_14602003_14604337
chr2R	14601503	14602503	chr2R_14602003_14604337
chr2R	14601503	14602503	chr2R_14602003_14604337
chr2R	14602485	14603485	chr2R_14602985_14603124
chr2R	14604048	14605048	chr2R_14604548_14605297
chr2R	14605151	14606151	chr2R_14605651_14606302
chr2R	14605806	14606806	chr2R_14606306_14606980
chr2R	14606653	14607653	chr2R_14607153_14618118
chr2R	14618270	14619270	chr2R_14618770_14619681
chr2R	14619297	14620297	chr2R_14619797_14621320
chr2R	14621100	14622100	chr2R_14621600_14624498
chr2R	14621281	14622281	chr2R_14621781_14621881
chr2R	14621587	14622587	chr2R_14622087_14622167
chr2R	14621829	14622829	chr2R_14622329_14622409
chr2R	14622069	14623069	chr2R_14622569_14622649
chr2R	14622301	14623301	chr2R_14622801_14622877
chr2R	14622541	14623541	chr2R_14623041_14623117
chr2R	14622775	14623775	chr2R_14623275_14623346
chr2R	14623016	14624016	chr2R_14623516_14623607
chr2R	14623263	14624263	chr2R_14623763_14623850
chr2R	14623506	14624506	chr2R_14624006_14624091
chr2R	14623752	14624752	chr2R_14624252_14624330
chr2R	14629409	14630409	chr2R_14629909_14631023
chr2R	14638037	14639037	chr2R_14638537_14638775
chr2R	14638037	14639037	chr2R_14638537_14638935
chr2R	14638860	14639860	chr2R_14639360_14639762
chr2R	14639713	14640713	chr2R_14640213_14640626
chr2R	14644769	14645769	chr2R_14645269_14646151
chr2R	14644769	14645769	chr2R_14645269_14646344
chr2R	14656297	14657297	chr2R_14656797_14658755
chr2R	14663745	14664745	chr2R_14664245_14665356
chr2R	14665140	14666140	chr2R_14665640_14666817
chr2R	14667890	14668890	chr2R_14668390_14671675
chr2R	14667890	14668890	chr2R_14668390_14671675
chr2R	14667947	14668947	chr2R_14668447_14671675
chr2R	14673964	14674964	chr2R_14674464_14675062
chr2R	14674105	14675105	chr2R_14674605_14678136
chr2R	14674105	14675105	chr2R_14674605_14678136
chr2R	14674670	14675670	chr2R_14675170_14678136
chr2R	14737077	14738077	chr2R_14737577_14739242
chr2R	14738858	14739858	chr2R_14739358_14745335
chr2R	14739865	14740865	chr2R_14740365_14745335
chr2R	14745460	14746460	chr2R_14745960_14746315
chr2R	14745460	14746460	chr2R_14745960_14746714
chr2R	14746861	14747861	chr2R_14747361_14748215
chr2R	14748722	14749722	chr2R_14749222_14750074
chr2R	14748722	14749722	chr2R_14749222_14750165
chr2R	14749665	14750665	chr2R_14750165_14752271
chr2R	14749767	14750767	chr2R_14750267_14752910
chr2R	14752020	14753020	chr2R_14752520_14753269
chr2R	14752836	14753836	chr2R_14753336_14755655
chr2R	14752836	14753836	chr2R_14753336_14756096
chr2R	14752836	14753836	chr2R_14753336_14756288
chr2R	14756015	14757015	chr2R_14756515_14757072
chr2R	14756563	14757563	chr2R_14757063_14757846
chr2R	14757406	14758406	chr2R_14757906_14759602
chr2R	14757406	14758406	chr2R_14757906_14759602
chr2R	14759145	14760145	chr2R_14759645_14769423
chr2R	14760655	14761655	chr2R_14761155_14769423
chr2R	14769098	14770098	chr2R_14769598_14770270
chr2R	14769098	14770098	chr2R_14769598_14770890
chr2R	14769098	14770098	chr2R_14769598_14771295
chr2R	14769968	14770968	chr2R_14770468_14772630
chr2R	14770415	14771415	chr2R_14770915_14772630
chr2R	14770800	14771800	chr2R_14771300_14772630
chr2R	14772149	14773149	chr2R_14772649_14797027
chr2R	14772149	14773149	chr2R_14772649_14798956
chr2R	14772149	14773149	chr2R_14772649_14798956
chr2R	14772149	14773149	chr2R_14772649_14807061
chr2R	14807918	14808918	chr2R_14808418_14809931
chr2R	14817356	14818356	chr2R_14817856_14819987
chr2R	14823044	14824044	chr2R_14823544_14824365
chr2R	14832331	14833331	chr2R_14832831_14833951
chr2R	14832331	14833331	chr2R_14832831_14833951
chr2R	14842219	14843219	chr2R_14842719_14845874
chr2R	14842627	14843627	chr2R_14843127_14845540
chr2R	14845563	14846563	chr2R_14846063_14848366
chr2R	14845563	14846563	chr2R_14846063_14848366
chr2R	14848120	14849120	chr2R_14848620_14852653
chr2R	14852440	14853440	chr2R_14852940_14853948
chr2R	14853362	14854362	chr2R_14853862_14855048
chr2R	14854928	14855928	chr2R_14855428_14857502
chr2R	14856946	14857946	chr2R_14857446_14858640
chr2R	14858344	14859344	chr2R_14858844_14860758
chr2R	14860435	14861435	chr2R_14860935_14871071
chr2R	14860655	14861655	chr2R_14861155_14871071
chr2R	14866112	14867112	chr2R_14866612_14871071
chr2R	14869145	14870145	chr2R_14869645_14871071
chr2R	14870865	14871865	chr2R_14871365_14873465
chr2R	14871187	14872187	chr2R_14871687_14873465
chr2R	14871187	14872187	chr2R_14871687_14873705
chr2R	14873452	14874452	chr2R_14873952_14875558
chr2R	14873452	14874452	chr2R_14873952_14875739
chr2R	14875328	14876328	chr2R_14875828_14877654
chr2R	14877285	14878285	chr2R_14877785_14879533
chr2R	14877285	14878285	chr2R_14877785_14879752
chr2R	14878855	14879855	chr2R_14879355_14881372
chr2R	14881617	14882617	chr2R_14882117_14884046
chr2R	14884763	14885763	chr2R_14885263_14886947
chr2R	14886670	14887670	chr2R_14887170_14889010
chr2R	14897811	14898811	chr2R_14898311_14901095
chr2R	14898691	14899691	chr2R_14899191_14901095
chr2R	14898691	14899691	chr2R_14899191_14903095
chr2R	14900974	14901974	chr2R_14901474_14903816
chr2R	14900974	14901974	chr2R_14901474_14906090
chr2R	14900974	14901974	chr2R_14901474_14906090
chr2R	14900974	14901974	chr2R_14901474_14907971
chr2R	14900974	14901974	chr2R_14901474_14907971
chr2R	14900974	14901974	chr2R_14901474_14910869
chr2R	14900974	14901974	chr2R_14901474_14912219
chr2R	14900974	14901974	chr2R_14901474_14917372
chr2R	14900974	14901974	chr2R_14901474_14928425
chr2R	14929202	14930202	chr2R_14929702_14933304
chr2R	14929582	14930582	chr2R_14930082_14933304
chr2R	14929582	14930582	chr2R_14930082_14934861
chr2R	14933014	14934014	chr2R_14933514_14933913
chr2R	14935159	14936159	chr2R_14935659_14939959
chr2R	14935176	14936176	chr2R_14935676_14940722
chr2R	14941897	14942897	chr2R_14942397_14944469
chr2R	14943957	14944957	chr2R_14944457_14962969
chr2R	14944613	14945613	chr2R_14945113_14949745
chr2R	14944613	14945613	chr2R_14945113_14949745
chr2R	14944613	14945613	chr2R_14945113_14949745
chr2R	14944613	14945613	chr2R_14945113_14949745
chr2R	14944613	14945613	chr2R_14945113_14958456
chr2R	14944613	14945613	chr2R_14945113_14962969
chr2R	14945605	14946605	chr2R_14946105_14950911
chr2R	14945605	14946605	chr2R_14946105_14950911
chr2R	14945605	14946605	chr2R_14946105_14958456
chr2R	14945605	14946605	chr2R_14946105_14962969
chr2R	14962791	14963791	chr2R_14963291_14980584
chr2R	14962791	14963791	chr2R_14963291_14980795
chr2R	14965183	14966183	chr2R_14965683_14980584
chr2R	14975421	14976421	chr2R_14975921_14980795
chr2R	14980762	14981762	chr2R_14981262_14991336
chr2R	14987159	14988159	chr2R_14987659_14992230
chr2R	14991831	14992831	chr2R_14992331_14993835
chr2R	14992022	14993022	chr2R_14992522_14993835
chr2R	14994058	14995058	chr2R_14994558_14995195
chr2R	15010895	15011895	chr2R_15011395_15041378
chr2R	15010895	15011895	chr2R_15011395_15042134
chr2R	15012546	15013546	chr2R_15013046_15013522
chr2R	15023874	15024874	chr2R_15024374_15024839
chr2R	15024603	15025603	chr2R_15025103_15025665
chr2R	15049274	15050274	chr2R_15049774_15050355
chr2R	15055002	15056002	chr2R_15055502_15056241
chr2R	15091444	15092444	chr2R_15091944_15092445
chr2R	15114735	15115735	chr2R_15115235_15143633
chr2R	15114960	15115960	chr2R_15115460_15140721
chr2R	15114960	15115960	chr2R_15115460_15143633
chr2R	15114960	15115960	chr2R_15115460_15144783
chr2R	15128325	15129325	chr2R_15128825_15144783
chr2R	15144467	15145467	chr2R_15144967_15145519
chr2R	15145324	15146324	chr2R_15145824_15147824
chr2R	15147359	15148359	chr2R_15147859_15149709
chr2R	15154936	15155936	chr2R_15155436_15190292
chr2R	15154936	15155936	chr2R_15155436_15190292
chr2R	15158695	15159695	chr2R_15159195_15159545
chr2R	15164419	15165419	chr2R_15164919_15190292
chr2R	15184657	15185657	chr2R_15185157_15185952
chr2R	15192127	15193127	chr2R_15192627_15193228
chr2R	15193495	15194495	chr2R_15193995_15194505
chr2R	15198564	15199564	chr2R_15199064_15201200
chr2R	15201692	15202692	chr2R_15202192_15202987
chr2R	15206026	15207026	chr2R_15206526_15213634
chr2R	15206026	15207026	chr2R_15206526_15213634
chr2R	15207492	15208492	chr2R_15207992_15209786
chr2R	15210744	15211744	chr2R_15211244_15213634
chr2R	15213559	15214559	chr2R_15214059_15215686
chr2R	15213780	15214780	chr2R_15214280_15215686
chr2R	15215706	15216706	chr2R_15216206_15217070
chr2R	15216523	15217523	chr2R_15217023_15217617
chr2R	15217494	15218494	chr2R_15217994_15218195
chr2R	15217878	15218878	chr2R_15218378_15223671
chr2R	15217878	15218878	chr2R_15218378_15224795
chr2R	15217880	15218880	chr2R_15218380_15223815
chr2R	15217880	15218880	chr2R_15218380_15223883
chr2R	15218336	15219336	chr2R_15218836_15220329
chr2R	15223059	15224059	chr2R_15223559_15241589
chr2R	15226437	15227437	chr2R_15226937_15232665
chr2R	15248283	15249283	chr2R_15248783_15258498
chr2R	15252149	15253149	chr2R_15252649_15258498
chr2R	15258260	15259260	chr2R_15258760_15262873
chr2R	15262307	15263307	chr2R_15262807_15286597
chr2R	15262307	15263307	chr2R_15262807_15291302
chr2R	15262307	15263307	chr2R_15262807_15308997
chr2R	15262307	15263307	chr2R_15262807_15309368
chr2R	15262307	15263307	chr2R_15262807_15309368
chr2R	15265880	15266880	chr2R_15266380_15291302
chr2R	15294094	15295094	chr2R_15294594_15295088
chr2R	15296263	15297263	chr2R_15296763_15298329
chr2R	15309430	15310430	chr2R_15309930_15311134
chr2R	15311009	15312009	chr2R_15311509_15312964
chr2R	15311009	15312009	chr2R_15311509_15317834
chr2R	15311009	15312009	chr2R_15311509_15318239
chr2R	15317316	15318316	chr2R_15317816_15322171
chr2R	15322000	15323000	chr2R_15322500_15324892
chr2R	15322000	15323000	chr2R_15322500_15325490
chr2R	15322302	15323302	chr2R_15322802_15324892
chr2R	15325002	15326002	chr2R_15325502_15326386
chr2R	15325399	15326399	chr2R_15325899_15326386
chr2R	15326642	15327642	chr2R_15327142_15328271
chr2R	15329894	15330894	chr2R_15330394_15331195
chr2R	15339971	15340971	chr2R_15340471_15368300
chr2R	15349632	15350632	chr2R_15350132_15368300
chr2R	15367573	15368573	chr2R_15368073_15371520
chr2R	15371194	15372194	chr2R_15371694_15372595
chr2R	15371544	15372544	chr2R_15372044_15372345
chr2R	15376118	15377118	chr2R_15376618_15380614
chr2R	15376118	15377118	chr2R_15376618_15380988
chr2R	15380223	15381223	chr2R_15380723_15386443
chr2R	15380223	15381223	chr2R_15380723_15386443
chr2R	15380948	15381948	chr2R_15381448_15387851
chr2R	15382569	15383569	chr2R_15383069_15387851
chr2R	15400595	15401595	chr2R_15401095_15463846
chr2R	15400595	15401595	chr2R_15401095_15463846
chr2R	15404195	15405195	chr2R_15404695_15405095
chr2R	15408345	15409345	chr2R_15408845_15409113
chr2R	15422684	15423684	chr2R_15423184_15424139
chr2R	15424306	15425306	chr2R_15424806_15463846
chr2R	15424727	15425727	chr2R_15425227_15463846
chr2R	15426590	15427590	chr2R_15427090_15428023
chr2R	15471674	15472674	chr2R_15472174_15482834
chr2R	15471964	15472964	chr2R_15472464_15482834
chr2R	15485452	15486452	chr2R_15485952_15497231
chr2R	15499131	15500131	chr2R_15499631_15501431
chr2R	15501319	15502319	chr2R_15501819_15503610
chr2R	15503700	15504700	chr2R_15504200_15506000
chr2R	15506081	15507081	chr2R_15506581_15508366
chr2R	15511209	15512209	chr2R_15511709_15515597
chr2R	15511311	15512311	chr2R_15511811_15515597
chr2R	15513066	15514066	chr2R_15513566_15515597
chr2R	15515277	15516277	chr2R_15515777_15532259
chr2R	15517206	15518206	chr2R_15517706_15532259
chr2R	15517206	15518206	chr2R_15517706_15532259
chr2R	15517206	15518206	chr2R_15517706_15532259
chr2R	15533019	15534019	chr2R_15533519_15537782
chr2R	15537674	15538674	chr2R_15538174_15540014
chr2R	15539053	15540053	chr2R_15539553_15541363
chr2R	15540386	15541386	chr2R_15540886_15541300
chr2R	15540934	15541934	chr2R_15541434_15542498
chr2R	15542160	15543160	chr2R_15542660_15544409
chr2R	15543815	15544815	chr2R_15544315_15549984
chr2R	15554945	15555945	chr2R_15555445_15562436
chr2R	15555256	15556256	chr2R_15555756_15562436
chr2R	15555758	15556758	chr2R_15556258_15562436
chr2R	15556083	15557083	chr2R_15556583_15562436
chr2R	15556427	15557427	chr2R_15556927_15562436
chr2R	15557174	15558174	chr2R_15557674_15562436
chr2R	15557769	15558769	chr2R_15558269_15562436
chr2R	15558736	15559736	chr2R_15559236_15562436
chr2R	15559359	15560359	chr2R_15559859_15562436
chr2R	15559931	15560931	chr2R_15560431_15562436
chr2R	15560099	15561099	chr2R_15560599_15562436
chr2R	15560675	15561675	chr2R_15561175_15562436
chr2R	15562196	15563196	chr2R_15562696_15565801
chr2R	15565770	15566770	chr2R_15566270_15569404
chr2R	15568459	15569459	chr2R_15568959_15573170
chr2R	15569027	15570027	chr2R_15569527_15571417
chr2R	15570967	15571967	chr2R_15571467_15573170
chr2R	15572643	15573643	chr2R_15573143_15573762
chr2R	15572643	15573643	chr2R_15573143_15573991
chr2R	15613353	15614353	chr2R_15613853_15650310
chr2R	15613353	15614353	chr2R_15613853_15657214
chr2R	15656565	15657565	chr2R_15657065_15657163
chr2R	15656817	15657817	chr2R_15657317_15665094
chr2R	15656817	15657817	chr2R_15657317_15675953
chr2R	15656817	15657817	chr2R_15657317_15676669
chr2R	15659515	15660515	chr2R_15660015_15665094
chr2R	15659515	15660515	chr2R_15660015_15675953
chr2R	15659515	15660515	chr2R_15660015_15676669
chr2R	15675940	15676940	chr2R_15676440_15676845
chr2R	15676717	15677717	chr2R_15677217_15678956
chr2R	15678925	15679925	chr2R_15679425_15680084
chr2R	15680044	15681044	chr2R_15680544_15682477
chr2R	15682068	15683068	chr2R_15682568_15684933
chr2R	15682218	15683218	chr2R_15682718_15687415
chr2R	15684503	15685503	chr2R_15685003_15686082
chr2R	15686887	15687887	chr2R_15687387_15688985
chr2R	15689325	15690325	chr2R_15689825_15691014
chr2R	15690553	15691553	chr2R_15691053_15693887
chr2R	15690612	15691612	chr2R_15691112_15692216
chr2R	15691947	15692947	chr2R_15692447_15693751
chr2R	15693591	15694591	chr2R_15694091_15695232
chr2R	15694885	15695885	chr2R_15695385_15696478
chr2R	15696293	15697293	chr2R_15696793_15698010
chr2R	15698225	15699225	chr2R_15698725_15699225
chr2R	15698225	15699225	chr2R_15698725_15699894
chr2R	15698225	15699225	chr2R_15698725_15701696
chr2R	15698225	15699225	chr2R_15698725_15701696
chr2R	15711096	15712096	chr2R_15711596_15712644
chr2R	15734995	15735995	chr2R_15735495_15762044
chr2R	15762064	15763064	chr2R_15762564_15776062
chr2R	15762064	15763064	chr2R_15762564_15814917
chr2R	15762064	15763064	chr2R_15762564_15817004
chr2R	15770450	15771450	chr2R_15770950_15814917
chr2R	15770450	15771450	chr2R_15770950_15817004
chr2R	15773055	15774055	chr2R_15773555_15814917
chr2R	15780138	15781138	chr2R_15780638_15814917
chr2R	15793499	15794499	chr2R_15793999_15853589
chr2R	15818613	15819613	chr2R_15819113_15821114
chr2R	15826192	15827192	chr2R_15826692_15834917
chr2R	15826192	15827192	chr2R_15826692_15835055
chr2R	15842259	15843259	chr2R_15842759_15847362
chr2R	15843597	15844597	chr2R_15844097_15847362
chr2R	15848078	15849078	chr2R_15848578_15853589
chr2R	15848078	15849078	chr2R_15848578_15854981
chr2R	15848078	15849078	chr2R_15848578_15855645
chr2R	15855460	15856460	chr2R_15855960_15857522
chr2R	15863808	15864808	chr2R_15864308_15869147
chr2R	15868994	15869994	chr2R_15869494_15922118
chr2R	15869553	15870553	chr2R_15870053_15890917
chr2R	15869553	15870553	chr2R_15870053_15922118
chr2R	15869553	15870553	chr2R_15870053_15922118
chr2R	15869553	15870553	chr2R_15870053_15922118
chr2R	15895328	15896328	chr2R_15895828_15896427
chr2R	15915494	15916494	chr2R_15915994_15916795
chr2R	15922539	15923539	chr2R_15923039_15928330
chr2R	15922539	15923539	chr2R_15923039_15931935
chr2R	15931669	15932669	chr2R_15932169_15934717
chr2R	15931669	15932669	chr2R_15932169_15934825
chr2R	15934324	15935324	chr2R_15934824_15935938
chr2R	15935392	15936392	chr2R_15935892_15939450
chr2R	15935392	15936392	chr2R_15935892_15939834
chr2R	15935392	15936392	chr2R_15935892_15940067
chr2R	15935392	15936392	chr2R_15935892_15940073
chr2R	15935392	15936392	chr2R_15935892_15940073
chr2R	15935392	15936392	chr2R_15935892_15940073
chr2R	15935590	15936590	chr2R_15936090_15939450
chr2R	15936193	15937193	chr2R_15936693_15940067
chr2R	15940109	15941109	chr2R_15940609_15941483
chr2R	15942363	15943363	chr2R_15942863_15947266
chr2R	15943527	15944527	chr2R_15944027_15944567
chr2R	15945386	15946386	chr2R_15945886_15945946
chr2R	15946432	15947432	chr2R_15946932_15951148
chr2R	15946432	15947432	chr2R_15946932_15952088
chr2R	15946432	15947432	chr2R_15946932_15952088
chr2R	15946432	15947432	chr2R_15946932_15952518
chr2R	15946432	15947432	chr2R_15946932_15987262
chr2R	15946432	15947432	chr2R_15946932_15987262
chr2R	15946432	15947432	chr2R_15946932_15989498
chr2R	15946432	15947432	chr2R_15946932_15989498
chr2R	15951117	15952117	chr2R_15951617_15956901
chr2R	15954539	15955539	chr2R_15955039_15956636
chr2R	15958910	15959910	chr2R_15959410_15968467
chr2R	15986945	15987945	chr2R_15987445_15988086
chr2R	15990866	15991866	chr2R_15991366_15992375
chr2R	15991907	15992907	chr2R_15992407_15993707
chr2R	15993030	15994030	chr2R_15993530_16001290
chr2R	15993302	15994302	chr2R_15993802_16000287
chr2R	15993302	15994302	chr2R_15993802_16001290
chr2R	16000680	16001680	chr2R_16001180_16006901
chr2R	16001260	16002260	chr2R_16001760_16006901
chr2R	16006392	16007392	chr2R_16006892_16007667
chr2R	16007838	16008838	chr2R_16008338_16013815
chr2R	16008900	16009900	chr2R_16009400_16011438
chr2R	16011179	16012179	chr2R_16011679_16013815
chr2R	16013304	16014304	chr2R_16013804_16014787
chr2R	16014407	16015407	chr2R_16014907_16016050
chr2R	16015541	16016541	chr2R_16016041_16017154
chr2R	16017236	16018236	chr2R_16017736_16024627
chr2R	16024127	16025127	chr2R_16024627_16028043
chr2R	16024127	16025127	chr2R_16024627_16028161
chr2R	16028102	16029102	chr2R_16028602_16030091
chr2R	16031429	16032429	chr2R_16031929_16046255
chr2R	16031429	16032429	chr2R_16031929_16047243
chr2R	16047147	16048147	chr2R_16047647_16059466
chr2R	16047147	16048147	chr2R_16047647_16060835
chr2R	16064753	16065753	chr2R_16065253_16065344
chr2R	16077694	16078694	chr2R_16078194_16078819
chr2R	16080675	16081675	chr2R_16081175_16098564
chr2R	16081166	16082166	chr2R_16081666_16098564
chr2R	16098447	16099447	chr2R_16098947_16099337
chr2R	16098805	16099805	chr2R_16099305_16102608
chr2R	16102186	16103186	chr2R_16102686_16106489
chr2R	16102186	16103186	chr2R_16102686_16107229
chr2R	16102596	16103596	chr2R_16103096_16107229
chr2R	16102965	16103965	chr2R_16103465_16106489
chr2R	16106939	16107939	chr2R_16107439_16110017
chr2R	16107176	16108176	chr2R_16107676_16110017
chr2R	16109830	16110830	chr2R_16110330_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16110001	16111001	chr2R_16110501_16116996
chr2R	16116608	16117608	chr2R_16117108_16119149
chr2R	16122983	16123983	chr2R_16123483_16124577
chr2R	16124480	16125480	chr2R_16124980_16138047
chr2R	16124480	16125480	chr2R_16124980_16138238
chr2R	16124480	16125480	chr2R_16124980_16138238
chr2R	16124480	16125480	chr2R_16124980_16138238
chr2R	16124480	16125480	chr2R_16124980_16138238
chr2R	16137851	16138851	chr2R_16138351_16141928
chr2R	16138178	16139178	chr2R_16138678_16141928
chr2R	16141701	16142701	chr2R_16142201_16142935
chr2R	16142646	16143646	chr2R_16143146_16145906
chr2R	16145403	16146403	chr2R_16145903_16148719
chr2R	16148311	16149311	chr2R_16148811_16149639
chr2R	16148311	16149311	chr2R_16148811_16149795
chr2R	16149622	16150622	chr2R_16150122_16169519
chr2R	16152762	16153762	chr2R_16153262_16153811
chr2R	16153405	16154405	chr2R_16153905_16154551
chr2R	16156766	16157766	chr2R_16157266_16158794
chr2R	16169099	16170099	chr2R_16169599_16170861
chr2R	16170611	16171611	chr2R_16171111_16178307
chr2R	16178325	16179325	chr2R_16178825_16183991
chr2R	16178325	16179325	chr2R_16178825_16185103
chr2R	16178832	16179832	chr2R_16179332_16185103
chr2R	16180748	16181748	chr2R_16181248_16185103
chr2R	16184621	16185621	chr2R_16185121_16186022
chr2R	16184621	16185621	chr2R_16185121_16186506
chr2R	16186083	16187083	chr2R_16186583_16194277
chr2R	16187388	16188388	chr2R_16187888_16194277
chr2R	16193561	16194561	chr2R_16194061_16196333
chr2R	16195883	16196883	chr2R_16196383_16196928
chr2R	16196541	16197541	chr2R_16197041_16199378
chr2R	16196541	16197541	chr2R_16197041_16199378
chr2R	16196839	16197839	chr2R_16197339_16199555
chr2R	16198925	16199925	chr2R_16199425_16202884
chr2R	16202828	16203828	chr2R_16203328_16206238
chr2R	16202828	16203828	chr2R_16203328_16206238
chr2R	16202828	16203828	chr2R_16203328_16209848
chr2R	16202828	16203828	chr2R_16203328_16210397
chr2R	16202828	16203828	chr2R_16203328_16221793
chr2R	16221135	16222135	chr2R_16221635_16223187
chr2R	16221611	16222611	chr2R_16222111_16222627
chr2R	16222717	16223717	chr2R_16223217_16225326
chr2R	16222717	16223717	chr2R_16223217_16226252
chr2R	16222717	16223717	chr2R_16223217_16230402
chr2R	16222717	16223717	chr2R_16223217_16230680
chr2R	16226000	16227000	chr2R_16226500_16229869
chr2R	16229697	16230697	chr2R_16230197_16234087
chr2R	16233857	16234857	chr2R_16234357_16234936
chr2R	16236214	16237214	chr2R_16236714_16237479
chr2R	16237602	16238602	chr2R_16238102_16240722
chr2R	16240435	16241435	chr2R_16240935_16241934
chr2R	16242644	16243644	chr2R_16243144_16249795
chr2R	16261783	16262783	chr2R_16262283_16264619
chr2R	16264151	16265151	chr2R_16264651_16266959
chr2R	16266459	16267459	chr2R_16266959_16271971
chr2R	16271613	16272613	chr2R_16272113_16277335
chr2R	16271613	16272613	chr2R_16272113_16277335
chr2R	16271613	16272613	chr2R_16272113_16277655
chr2R	16277184	16278184	chr2R_16277684_16278396
chr2R	16279514	16280514	chr2R_16280014_16280470
chr2R	16280449	16281449	chr2R_16280949_16281629
chr2R	16281129	16282129	chr2R_16281629_16282946
chr2R	16282934	16283934	chr2R_16283434_16287450
chr2R	16285296	16286296	chr2R_16285796_16286254
chr2R	16287085	16288085	chr2R_16287585_16288233
chr2R	16287707	16288707	chr2R_16288207_16288969
chr2R	16288426	16289426	chr2R_16288926_16291474
chr2R	16288819	16289819	chr2R_16289319_16291333
chr2R	16290952	16291952	chr2R_16291452_16292269
chr2R	16290952	16291952	chr2R_16291452_16292269
chr2R	16291017	16292017	chr2R_16291517_16292269
chr2R	16291017	16292017	chr2R_16291517_16292269
chr2R	16291763	16292763	chr2R_16292263_16294130
chr2R	16293899	16294899	chr2R_16294399_16297232
chr2R	16293899	16294899	chr2R_16294399_16297232
chr2R	16296948	16297948	chr2R_16297448_16306695
chr2R	16299745	16300745	chr2R_16300245_16306695
chr2R	16306768	16307768	chr2R_16307268_16316485
chr2R	16308441	16309441	chr2R_16308941_16316485
chr2R	16308544	16309544	chr2R_16309044_16316485
chr2R	16308648	16309648	chr2R_16309148_16316485
