chrom	start	end	ZHR_1	ZHR_2	ZHR_3	Z30_1	Z30_2	Z30_3	ZHR_Z30_1_ZHR	ZHR_Z30_2_ZHR	ZHR_Z30_3_ZHR	ZHR_Z30_1_Z30	ZHR_Z30_2_Z30	ZHR_Z30_3_Z30
chr3R	20889339	20894579	188.81626724764	213.142773384183	204.06060397898	106.528095277656	79.3766813800165	78.4696671142344	291.078542140747	272.593637597191	251.221270335524	78.2441735306084	77.3055162317426	73.4988545856073
chr3R	20894835	20899836	34.3302304086618	34.9634833311593	30.3060302939079	16.0797124947406	20.5056426898376	14.0842992256318	34.4785516886534	34.9996769260591	26.7969355024559	20.4115235297239	24.8482016459173	21.9809658573779
chr3R	20908089	20909806	52.1555423516208	35.6358580106047	48.4896484702526	30.8194489482528	37.0424513106744	23.4738320427197	69.6201524482424	44.4226668676905	38.1856330909997	55.1111135302546	40.7234415863644	35.032164335196
chr3R	20911089	20913220	104.311084703242	59.8413464706381	87.5507541824005	36.1793531131663	34.3965619313405	27.4979175357574	84.8702810797622	68.6532124318852	62.9727984307715	39.462278824133	46.245264174346	34.3452591521529
chr3R	20913427	20915186	95.068330362448	110.269447429041	111.795578417527	105.858107257042	118.403549725191	128.100054861699	91.5007717891186	85.4799801847983	83.7404234451748	118.386836472399	108.365768289139	96.1667256260282
chr3R	20917532	20923510	54.7963293061332	55.1347237145205	48.4896484702526	40.1992812368515	48.2874811728434	38.8994930993641	47.7395331073662	51.8264446789722	48.9044072919821	32.6584376475583	58.6693649973047	52.8916990943155
chr3R	20926121	20932507	45.5535749653397	51.1004756378482	45.7957791107941	26.7995208245677	36.3809789658409	48.9597068319582	36.4676989014603	32.9804647957096	46.2247137417365	24.4938282356687	39.342985939369	29.5369228708515
chr3R	20942662	20948801	92.4275434079356	92.1153310840159	101.693568319558	49.5791135254502	67.470179173014	48.9597068319582	78.9028394413414	89.5184044454974	69.6720323063854	59.8738023538569	73.1641492907564	70.751233853435
chr3R	20954451	20957464	37.6312141018023	59.1689717911927	37.7141710324187	40.8692692574657	39.0268683451748	33.5340457753138	26.5219628374257	23.5574748540783	28.1367822775787	36.0603582358456	35.2016189983828	24.7285865895501
chr3R	20959909	20961945	149.204462929953	156.663300310772	147.489347430352	131.317652040382	139.570664759862	137.489587678787	147.196893747712	125.86422279179	139.344064612771	136.75720764915	138.04556469954	123.642932947751
chr3R	21017301	21018968	56.7769195220176	58.4965971117473	51.8569851695757	36.1793531131663	48.2874811728434	38.8994930993641	43.7612386817524	46.44187899804	46.8946371292979	29.256517059271	28.9895685869035	38.4666902504113
chr3R	21021194	21022844	41.592394533571	24.2054884600334	28.285628274314	17.419688535969	27.7818384830058	33.5340457753138	30.5002572630395	30.2881819552435	24.7871653397717	24.4938282356687	23.4677459989219	24.7285865895501
chr3R	21023200	21025107	122.136396646201	62.5308451884196	57.9181912283573	71.0187301851043	127.66416255286	85.1764762692972	147.859942818648	182.402162441577	141.353834775455	121.108372943029	143.567387287522	133.259605510353
chr3R	21034172	21042712	71.301247771836	72.6164653801001	50.5100504898465	26.7995208245677	46.9645364831764	55.666515987021	55.0330728876583	58.5571517801374	59.6231814929645	38.7818947064755	38.6527581158713	67.3167079382197
chr3R	21042925	21051332	59.41770647653	43.0319794845038	67.346733986462	53.5990416491353	49.6104258625103	69.7508152126528	63.6527108098216	75.3839195330505	74.3614960193152	47.6268882360225	51.7670867623276	48.7702679960572
chr3R	21060093	21070280	400.079223608635	438.388290998382	393.304926480938	306.184525420685	302.95433393373	319.914796696494	437.612386817524	417.303840272244	405.303649474646	290.524018239737	297.48819192751	307.73352200329
chr3R	21070868	21082839	198.719218327061	196.333406398048	185.20351846277	188.266633792588	191.165507656873	171.694314369607	182.338494507302	170.959960369597	162.79138317742	127.231830001946	121.480096935596	155.240571367731
chr3R	21085491	21095093	134.680134680135	156.663300310772	125.264925214819	121.937819751783	125.018273173526	129.441416692711	89.5116245763116	95.5760408365461	123.935826698859	74.1618688246636	76.6152884082449	102.348872273416
chr2L	7240078	7245192	32.3496401927774	34.9634833311593	28.285628274314	54.9390176903637	45.6415917935095	54.9958350715147	29.8372081921039	42.4034547373409	23.4473185646489	90.4910876484428	51.7670867623276	57.7000353756169
chr3R	21095895	21102832	356.50623885918	384.598316642753	328.652061853934	325.614178018497	287.078997657726	272.296451695548	312.296112410687	304.227960972668	327.592536517524	312.296310004776	270.569306811099	282.318030230697
chr3R	21103145	21118652	484.584406153034	467.972776893979	473.447539924828	325.614178018497	339.996785244404	327.292286767063	507.895588336702	488.649335544595	499.092923733242	261.947885298124	291.966369339528	271.327547302008
chr3R	21123790	21125637	44.2331814880834	43.7043541639491	26.2652262547202	40.1992812368515	25.1359491036719	27.4979175357574	31.1633063339752	25.5766869844278	34.8360161531927	22.4526758826963	24.1579738224196	30.2238280538946
chr3R	21125878	21127489	126.097577077969	126.40643973573	110.448643737798	108.538059339499	106.497047518189	113.345074720561	95.4790662147324	92.88375799608	109.197512172508	90.4910876484428	84.8980222902173	88.6107686125546
chr3R	21131535	21135867	82.5245923285139	75.3059640978816	69.3671360060558	69.6787541438759	72.1004855868483	49.6303877474645	85.5333301506978	74.0377781128174	66.9923387561398	57.152265883227	56.5986815268116	81.0548115990809
chr3R	21136104	21141881	132.039347725622	128.423563774066	173.081106345207	101.838179133357	99.2208517250207	89.2005617623348	161.120924237361	135.960283443537	121.256133148613	131.994518825548	119.409413465102	109.217924103846
chr3R	21151583	21153596	147.884069452697	151.956677554654	149.509749449946	75.0386583087894	61.5169280695128	83.1644335227783	221.458389692504	189.132869542743	172.170310603279	77.563789412951	68.3325545262725	52.2047939112725
chr3R	21154089	21156361	33.6700336700337	28.2397365367056	48.4896484702526	46.8991614429934	27.1203661381723	20.1204274651883	53.706974745787	59.9032932003705	26.7969355024559	38.101510588818	40.7234415863644	29.5369228708515
chr3R	21156588	21159129	54.1361325675051	41.687230125613	78.1222114242959	28.8094848864102	46.303064138343	31.522003028795	56.3591710295296	61.2494346206035	66.9923387561398	45.5857358830501	53.8377702328207	39.8405006164974
chr3R	21159406	21169076	81.8643955898858	96.1495791606881	101.693568319558	71.0187301851043	64.8242897936802	78.4696671142344	90.1746736472473	99.6144650972453	96.4689678088414	66.6776435304315	73.1641492907564	68.6905183043059
chr3R	21171983	21181064	97.7091173169604	84.7192096101168	88.8976888621298	61.6388978965056	60.1939833798459	69.0801342971465	100.783458782218	82.7876973443322	96.4689678088414	61.2345705891718	64.881415408784	60.4476561077892
chr3R	21185743	21192184	365.748993199974	334.842590363795	350.876484069467	284.074920740417	314.199363795899	226.690149441122	546.352434450969	424.034547373409	418.702117225874	279.637872357218	267.118167693611	262.397779922448
chr3R	21192679	21200702	91.7673466693075	84.0468349306715	105.734372358745	69.6787541438759	58.2095663453455	58.3492396490461	92.8268699309899	90.8645458657305	95.79904442128	56.4718817655696	51.0768589388299	54.9524146434447
chr3R	21201115	21207293	73.9420347263485	104.890449993478	93.6119602411821	57.6189697728205	68.793123862681	71.0921770436653	80.8919866541483	80.7684852139826	73.6915726317538	44.9053517653927	53.8377702328207	43.2750265317127
chr3R	21214295	21221498	136.660724896019	151.284302875209	157.591357528321	142.037460370209	148.831277587531	98.5900945794227	176.371052868881	138.652566284004	160.111689627174	145.602201178697	115.268046524116	116.77388111732
chr3R	21222100	21228385	194.758037895293	218.521770819746	216.183016096543	180.896765565832	183.227839518871	195.168146412327	213.501800841277	190.479010962976	203.656709818665	184.384095885173	160.132855051467	185.464399421626
chr3R	21231332	21236029	25.7476728064963	28.2397365367056	25.5917589148555	20.0996406184257	25.1359491036719	28.1685984512636	28.5111100502326	29.615111245127	27.4668588900173	20.4115235297239	26.2286572929127	26.7893021386793
chr3R	21248415	21261260	118.83541295306	151.284302875209	167.019900286426	92.4583468447584	83.3455154490174	107.308946481004	187.642887074787	139.998707704237	161.451536402297	82.3264782365532	77.3055162317426	79.6810012329948
chr3R	21268764	21270182	85.8255760216545	74.6335894184362	99.6731662999637	71.0187301851043	76.0693196558492	56.3371969025273	76.2506431575988	58.5571517801374	77.7111129571222	65.3168752951166	54.5279980563184	61.1345612908322
chr3R	21296476	21297317	29.708853238265	22.1883644216973	37.0407036925541	28.139496865796	23.813004414005	30.1806411977825	27.1850119083613	24.2305455641948	36.1758629283155	27.2153647062986	33.1309355278897	34.3452591521529
chr3R	21313481	21320746	51.4953456129927	53.1175996761844	96.9792969405052	51.5890775872927	32.4121448968401	48.2890259164519	88.848575505376	78.7492730836331	72.351725856631	48.9876564713375	49.6964032918345	38.4666902504113
chr3R	21336062	21337751	297.08853238265	310.637101903762	227.631960874241	243.875639503566	259.297159174721	228.70219218764	325.5570938294	291.439617480454	273.328742125051	241.5363617684	229.155637401237	190.272735702927
chr3R	21343273	21347782	98.3693140555886	114.303695505713	136.040402652653	83.0785145561597	65.4857621385136	86.5178381003097	121.337979981222	142.017919834586	138.004217837648	68.7187958834039	69.7130101732679	80.3679064160379
chr3R	21348436	21351220	318.875024757378	305.930479147644	311.141911017454	213.056190555313	275.172495450724	242.786491413272	295.056836566361	298.843395291736	298.785830852384	228.609063532908	212.590169637292	239.729908882027
chr3R	21358480	21360895	95.068330362448	90.0982070456798	101.020100979693	84.4184905973881	76.0693196558492	88.5298808468285	83.5441829378909	77.4031316634	88.4298871581046	93.2126241190727	86.2784779372127	85.1762426973393
chr3R	21361883	21367575	51.4953456129927	67.2374679445372	79.4691461040251	53.5990416491353	51.5948428970107	36.216769437339	51.7178275329801	70.6724245622348	79.050959732245	44.9053517653927	46.9354919978437	49.4571731791002
chr3R	21368071	21370724	23.767082590612	36.9806073694954	22.8978895553971	22.1096046802683	17.1982809656702	22.8031511272134	36.4676989014603	28.9420405350104	22.1074717895262	16.3292188237792	22.7775181754242	21.2940606743348
chr3R	21373059	21379750	219.845513963161	223.900768255309	245.815579050586	214.396166596541	140.232137104696	123.405288453155	309.643916126945	246.343879902647	237.822802584296	189.146784708775	180.1494619329	157.30128691686
chr3R	21387072	21388047	51.4953456129927	52.445224996739	41.0815077317418	69.6787541438759	61.5169280695128	54.3251541560084	44.424287752688	47.7880204182731	43.5450201914909	48.30727235368	47.6257198213414	43.2750265317127
chr3R	21388259	21394103	121.476199907572	129.768313132957	136.040402652653	105.858107257042	105.174102828522	93.8953281708788	136.588108612742	104.325960068061	126.615520249104	76.8834052952935	66.9520988792771	82.428621965167
chr3R	21412073	21415642	64.6992803855549	55.8070983939658	51.8569851695757	37.5193291543947	54.9022046211781	40.2408549303766	55.0330728876583	81.4415559240992	85.750193607859	42.1838152947628	55.2182258798162	57.0131301925739
chr3R	21416325	21418876	70.6410510332079	70.599341341764	60.6120605878158	69.6787541438759	78.7152090351831	73.7749007056905	59.6744163842078	53.1725860992052	55.6036411675961	58.513034118542	52.4573145858253	64.5690872060475
chr3R	21419100	21421450	67.3400673400673	82.0297108923353	72.0610053655143	38.1893171750089	58.2095663453455	45.6063022544268	60.3374654551434	59.9032932003705	56.2735645551575	40.1426629417904	53.1475424093231	50.1440783621433
chr2L	7259526	7264020	30.3690499768931	24.8778631394787	34.3468343330956	46.8991614429934	33.735089586507	36.216769437339	16.576226773391	28.9420405350104	15.4082379139122	68.7187958834039	49.6964032918345	50.1440783621433
chr3R	21425842	21428510	20.4660988974714	23.533113780588	16.8366834966155	13.3997604122838	13.8909192415029	21.4617892962009	25.85891376649	24.9036162743113	24.7871653397717	21.7722917650389	17.2556955874425	15.1119140269473
chr3R	21428874	21429878	35.650623885918	32.9463592928232	32.3264323135017	28.139496865796	39.0268683451748	35.5460885218327	17.9023249152623	33.6535355058261	34.1660927656313	32.6584376475583	33.1309355278897	39.1535954334543
chr3R	21431321	21439460	305.671089984815	286.431613443728	258.611458508014	241.195687421109	309.569057382064	281.01530359713	260.578284877707	242.978526352064	238.492725971858	217.042533532731	212.590169637292	200.576313448573
chr3R	21440729	21444297	31.0292467155212	48.4109769200668	26.2652262547202	17.419688535969	14.5523915863364	23.4738320427197	36.4676989014603	49.8072325486226	52.9239476173505	19.7311394120665	22.7775181754242	28.8500176878085
chr3R	21445458	21447023	122.796593384829	149.267178836872	114.489447776985	66.9988020614191	46.303064138343	93.2246472553725	167.751414946717	147.402485515518	176.189850928648	42.1838152947628	37.9625302923736	22.6678710404209
chr3R	21448735	21452479	90.4469531920512	94.8048298017974	84.8568848229421	49.5791135254502	68.1316515178475	40.9115358458829	100.120409711282	89.5184044454974	77.7111129571222	57.152265883227	82.8273388197242	70.751233853435
chr2L	7265113	7268040	33.6700336700337	28.912111216151	44.4488444310649	38.8593051956231	42.3342300693421	55.666515987021	25.1958646955544	39.0381011867583	25.4570887273331	59.8738023538569	54.5279980563184	49.4571731791002
chr3R	21453443	21457175	61.3982966924143	61.8584705089742	43.7753770912003	26.7995208245677	31.7506725520066	23.4738320427197	72.2723487319849	64.6147881711861	62.9727984307715	21.7722917650389	23.4677459989219	30.2238280538946
chr3R	21459988	21462791	154.486036838978	158.680424349108	131.326131273601	99.8282150715145	138.909192415029	100.602137325942	161.783973308297	149.421697645868	127.285443636666	114.304531766454	100.773262230664	93.419104893856
chr3R	21465481	21468383	54.1361325675051	101.528576596251	69.3671360060558	25.4595447833393	45.6415917935095	40.9115358458829	48.4025821783018	80.7684852139826	57.6134113302803	28.5761329416135	40.0332137628667	48.0833628130141
chr3R	21486456	21489043	95.7285271010761	93.4600804429067	101.693568319558	56.2789937315921	62.1784004143463	36.216769437339	137.914206754614	107.691313618644	77.0411895695608	89.1303194131279	66.9520988792771	73.4988545856073
chr3R	21490755	21492757	44.8933782267116	80.6849615334446	55.8977892087634	49.5791135254502	28.4433108278393	70.4214961281591	32.4894044758464	35.6727476361757	26.7969355024559	27.2153647062986	23.4677459989219	24.0416814065071
chr3R	21498865	21500392	302.370106291675	289.793486840955	212.142212057355	188.936621813202	190.50403531204	220.654021201565	259.252186735836	255.093799134162	288.067056651401	122.469141178344	129.07260299407	127.764364046009
chr3R	21500687	21503964	89.126559714795	151.956677554654	148.162814770216	164.147065050477	136.924775380529	154.256610566444	127.305421619643	137.979495573887	95.79904442128	86.408782942498	121.480096935596	85.1762426973393
chr3R	21530400	21535669	30.3690499768931	38.3253567283862	38.3876383722833	20.0996406184257	13.8909192415029	18.1083847186695	24.5328156246187	25.5766869844278	31.4863992153857	17.0096029414366	17.9459234109402	26.7893021386793
chr3R	21577657	21581143	110.913052089523	127.078814415175	101.020100979693	47.5691494636076	34.3965619313405	69.7508152126528	149.849090031455	147.402485515518	160.111689627174	40.1426629417904	30.3700242338989	22.6678710404209
chr3R	21581500	21584180	64.6992803855549	94.132455122352	87.5507541824005	57.6189697728205	48.9489535176769	48.2890259164519	129.29456883245	143.364061254819	125.275673473982	53.7503452949397	53.1475424093231	32.9714487860668
chr2L	7275287	7282472	112.233445566779	145.2329307602	129.305729254007	112.557987463184	115.757660345857	125.417331199674	163.773120521104	183.748303861811	160.111689627174	167.374492943736	155.991488110481	140.815562523827
chr3R	21599879	21602549	83.8449858057701	86.7363336484529	63.3059299472742	37.5193291543947	42.9957024141756	36.216769437339	79.565888512277	73.3647074027009	77.0411895695608	46.2661200007076	44.1745807038529	54.2655094604016
chr3R	21613032	21613715	78.5634118967452	73.9612147389909	56.571256548628	49.5791135254502	48.2874811728434	46.9476640854394	52.3808766039157	41.0573133171078	48.9044072919821	34.0192058828732	31.0602520573966	37.7797850673682
chr3R	21614341	21615776	39.6118043176867	33.6187339722686	38.3876383722833	20.0996406184257	23.813004414005	32.8633648598076	21.2175702699405	20.1921213034957	33.4961693780699	23.1330600003538	23.4677459989219	25.4154917725932
chr3R	21625696	21629932	89.7867564534231	112.958946146822	128.632261914142	75.0386583087894	80.03815372485	61.7026442265775	119.348832768416	114.422020719809	110.537358947631	76.203021177636	76.6152884082449	83.1155271482101
chr3R	21631412	21636590	342.64210734799	372.495572412736	295.652162200568	284.744908761031	250.036546347052	244.127853244285	374.622725078638	294.804971031037	321.563226029471	225.887527062278	193.263790579357	213.627511926391
chr3R	21640690	21643794	235.030038951608	239.365385882552	206.754473338438	121.937819751783	138.909192415029	112.003712889548	280.469757005776	272.593637597191	268.639278412121	110.902611178167	127.001919523577	132.57270032731
chr3R	21644040	21647637	163.728791179772	134.474935889074	111.795578417527	92.4583468447584	132.955941311528	101.272818241448	134.598961399935	157.498546167266	149.392915426192	115.665300001769	101.463490054162	102.348872273416
chr3R	21648000	21650156	198.719218327061	230.624515049762	194.632061220875	190.27659785443	195.795814070707	160.292738806	248.643401600866	201.921213034957	192.937935617683	173.497950002654	160.823082874965	159.36200246599
chr3R	21656561	21658807	197.398824849805	155.318550951881	187.223920482364	166.157029112319	187.196673587872	180.413166271188	217.480095266891	167.594606819014	156.092149301806	182.342943532201	175.317867168416	180.656063140324
chr2L	7287327	7291315	72.6216412490922	67.2374679445372	65.3263319668681	105.858107257042	91.283183587019	90.5419235933474	96.8051643566037	89.5184044454974	87.7599637705432	191.187937061748	151.850121169494	135.320321059483
chr3R	21721796	21725483	110.913052089523	190.28203428304	166.346432946561	71.0187301851043	90.6217112421855	81.1523907762595	131.283716045257	118.460444980508	102.498278296894	59.1934182361994	47.6257198213414	32.2845436030238
chr3R	21733955	21745117	111.573248828151	121.027442300167	121.897588515496	83.0785145561597	70.1160685523479	75.116262536703	107.413949491574	117.787374270391	109.197512172508	76.203021177636	70.4032379967656	72.8119494025642
chr3R	21748805	21753406	27.0680662837526	44.3767288433945	30.3060302939079	33.4994010307096	24.4744767588384	34.8754076063264	32.4894044758464	24.2305455641948	32.1563226029471	23.8134441180113	15.8752399404471	21.9809658573779
chr3R	21780150	21781210	32.3496401927774	38.9977314078316	27.6121609344494	21.4396166596541	25.7974214485054	34.8754076063264	39.1198951852029	37.0188890564087	42.2051734163681	27.8957488239561	26.2286572929127	37.7797850673682
chr3R	21782463	21783209	53.475935828877	36.3082326900501	35.0203016729602	46.8991614429934	38.3653960003413	31.522003028795	39.1198951852029	35.6727476361757	49.5743306795435	34.6995900005307	41.4136694098621	43.2750265317127
chr2L	7294592	7299049	51.4953456129927	53.1175996761844	43.7753770912003	65.6588260201908	68.793123862681	71.7628579591716	35.8046498305247	74.0377781128174	36.8457863158769	116.345684119426	130.453058641066	101.661967090373
chr3R	21786412	21794272	40.9321977949429	76.6507134567724	63.9793972871389	42.2092452986941	29.1047831726727	37.5581312683515	68.9571033773068	62.5955760408365	65.6524919810171	27.2153647062986	33.8211633513874	33.6583539691099
chr3R	21808037	21813682	71.301247771836	82.0297108923353	50.5100504898465	37.5193291543947	19.1826980001707	13.4136183101255	72.2723487319849	72.6916366925844	78.3810363446836	25.8545964709837	27.6091129399081	22.6678710404209
chr3R	21820472	21825479	375.651944279395	377.202195168853	323.937790474882	219.086082740841	265.250410278222	213.947212046502	488.667165279568	442.207456546555	444.159205953207	228.609063532908	231.22632087173	245.225150346372
chr3R	21826896	21828948	50.8351488743646	76.6507134567724	73.4079400452435	66.9988020614191	61.5169280695128	73.1042197901842	57.0222201004652	57.2110103599044	53.5938710049119	61.2345705891718	54.5279980563184	59.7607509247461
chr3R	21834825	21838309	340.661517132105	322.067471454333	285.550152102599	278.715016575504	317.506725520066	271.625770780042	347.437713170276	323.747011566047	302.805371177752	240.855977650743	208.448802696306	241.790624431157
chr3R	21847047	21849440	59.41770647653	72.6164653801001	77.4487440844313	52.2590656079069	27.7818384830058	26.1565557047448	88.1855264344404	80.0954145038661	75.0314194068766	30.6172852945859	42.7941250568575	32.9714487860668
chr3R	21854361	21863829	284.544794348716	325.42934485156	387.243720422156	231.81585513251	193.149924691374	190.473380003783	444.24287752688	432.784466604924	363.098476058278	261.267501180466	240.889510400698	207.445365279004
chr3R	21864277	21870757	77.243018419489	106.907574031814	82.8364828033482	71.0187301851043	46.303064138343	64.3853678886026	69.6201524482424	78.0762023735166	70.3419556939468	41.5034311771053	46.9354919978437	43.2750265317127
chr3R	21870990	21873876	21.1262956360996	23.533113780588	16.1632161567509	21.4396166596541	23.813004414005	14.0842992256318	13.9240304896485	26.2497576945444	23.4473185646489	17.0096029414366	25.538429469415	20.6071554912918
chr3R	21874265	21876099	132.039347725622	109.597072749596	121.224121175632	95.1382989272152	154.123056346199	126.08801211518	117.359685555609	78.7492730836331	91.1095807083502	97.9753129426749	96.6318952896783	99.6012515412435
chr3R	21878274	21881991	52.1555423516208	61.8584705089742	53.2039198493049	40.1992812368515	39.6883406900083	30.8513221132887	51.0547784620444	54.5187275194383	53.5938710049119	39.462278824133	41.4136694098621	32.9714487860668
chr3R	21884045	21894026	173.631742259193	231.296889729208	204.734071318844	139.357508287752	158.753362760033	147.549801411381	164.436169592039	152.787051196451	166.141000115227	148.323737649327	135.974881229047	170.352485394679
chr3R	21894291	21901825	249.554367201426	350.307207991039	349.529549389738	219.756070761455	201.749065174209	234.067639511691	244.665107175252	193.171293803442	210.355943694279	217.722917650389	189.12242363837	168.978675028592
chr3R	21902223	21907436	212.583349838252	195.661031718603	159.611759547915	176.876837442147	192.48845234654	175.718399862645	186.979838003851	204.613495875423	189.588318679876	142.20028059041	111.816907406628	133.946510693396
chr3R	21911768	21916858	89.7867564534231	129.768313132957	105.060905018881	105.858107257042	92.606128276686	101.943499156954	114.04444020093	117.114303560275	135.324524287402	75.5226370599786	89.0393892312035	79.6810012329948
chr3R	21917412	21923366	424.506502937875	502.936260225138	388.590655101886	332.314058224639	386.299849382747	342.047266908201	467.449595009628	528.36050744147	492.393689857628	293.245554710367	319.575482279436	345.513307070658
chr3R	21933579	21940875	221.826104179045	233.314013767544	255.917589148555	158.117172864949	146.185388208197	137.489587678787	301.687327275717	292.785758900687	292.08659697677	144.241432943383	124.241008229586	111.965544836019
chr3R	21941157	21944011	50.1749521357364	73.2888400595455	84.1834174830774	92.4583468447584	51.5948428970107	67.738772466134	70.9462505901137	52.4995153890887	55.6036411675961	42.1838152947628	42.7941250568575	49.4571731791002
chr3R	21947269	21950897	88.4663629761669	134.474935889074	105.734372358745	75.7086463294036	46.9645364831764	61.0319633110712	92.1638208600542	59.9032932003705	79.7208831198064	45.5857358830501	33.1309355278897	30.2238280538946
chr3R	21951180	21952927	77.9032151581171	55.1347237145205	57.2447238884927	64.3188499789624	73.4234302765153	50.971749578477	75.5875940866632	70.6724245622348	73.0216492441924	56.4718817655696	42.7941250568575	46.709552446928
chr2L	7306046	7308268	38.9516075790586	32.9463592928232	32.3264323135017	53.5990416491353	80.03815372485	61.0319633110712	20.5545211990049	35.6727476361757	22.7773951770875	99.3360811779899	81.4468831727288	76.9333805008226
chr3R	21970590	21973439	52.1555423516208	74.6335894184362	81.489548123619	56.2789937315921	38.3653960003413	33.5340457753138	51.0547784620444	23.5574748540783	28.8067056651401	72.1207164716913	44.8648085273506	42.5881213486696
chr3R	22002935	22007491	28.3884597610088	60.5137211500834	41.7549750716064	38.8593051956231	33.735089586507	44.2649404234143	20.5545211990049	24.2305455641948	23.4473185646489	20.4115235297239	24.1579738224196	27.4762073217223
chr3R	22016809	22025695	258.79712154222	276.345993252048	256.59105648842	140.69748432898	148.831277587531	163.646143383532	242.675959962445	264.516789075793	263.949814699191	131.314134707891	152.540348992992	160.735812832076
chr3R	22025918	22028161	39.6118043176867	63.8755945473103	49.8365831499818	44.2192093605366	42.9957024141756	34.2047266908201	46.4134349654949	36.3458183462922	56.9434879427189	37.4211264711606	54.5279980563184	45.3357420808419
chr3R	22032294	22036988	173.631742259193	215.832272101964	224.938091514783	104.518131215814	131.632996621861	106.638265565498	234.056322040282	205.959637295656	160.111689627174	122.469141178344	124.241008229586	123.642932947751
chr3R	22037283	22042273	118.83541295306	130.440687812402	163.652563587103	144.717412452665	114.43471565619	145.537758664862	173.718856585138	151.440909776217	129.965137186911	178.941022943913	158.062171580974	136.007226242526
chr3R	22042661	22045963	316.234237802865	296.517233635409	342.794875991091	324.274201977269	304.277278623397	307.171859301875	303.013425417588	232.882465700317	244.52203645991	252.422507650919	215.351080931283	228.052520770295
chr3R	22049119	22051196	44.8933782267116	59.8413464706381	55.8977892087634	17.419688535969	23.813004414005	22.1324702117071	46.4134349654949	41.0573133171078	55.6036411675961	27.8957488239561	15.8752399404471	17.1726295760765
chr3R	22053289	22058330	28.3884597610088	30.2568605750417	46.4692464506588	37.5193291543947	21.1671150346711	24.8151938737322	31.1633063339752	35.6727476361757	30.1465524402629	25.8545964709837	37.2723024688759	24.7285865895501
chr3R	22058611	22065799	34.3302304086618	60.5137211500834	71.3875380256497	48.2391374842218	29.1047831726727	44.9356213389205	55.0330728876583	63.2686467509531	68.3321855312626	34.0192058828732	24.8482016459173	32.9714487860668
chr2L	7316243	7317695	33.6700336700337	32.2739846133778	14.142814137157	18.0896765565832	28.4433108278393	18.7790656341758	24.5328156246187	28.9420405350104	30.8164758278243	40.1426629417904	40.7234415863644	34.3452591521529
chr3R	22079543	22090403	77.243018419489	97.4943285195789	95.632362260776	57.6189697728205	59.5325110350124	65.0560488041089	82.2180847960196	75.3839195330505	76.3712661819994	62.5953388244868	62.8107319382909	65.9428975721336
chr2L	7317993	7322190	363.108206245461	316.016099339325	299.692966239756	380.553195708861	388.284266417248	389.665611909147	303.013425417588	459.034224299468	423.391580938804	697.393720598901	548.731119680673	590.051552233987
chr2L	7322805	7324677	15.8447217270747	51.7728503172936	29.6325629540433	79.7285744530888	64.1628174488467	76.4576243677156	27.848060979297	37.6919597665252	26.7969355024559	75.5226370599786	91.1100727016967	88.6107686125546
chr3R	22132671	22134682	91.7673466693075	91.4429564045705	109.775176397933	112.557987463184	93.2676006215194	96.5780518329039	109.403096704381	111.056667169226	103.838125072017	102.738001766277	98.0123509366737	87.2369582464684
chr3R	22135032	22138385	104.97128144187	77.9954628156631	52.5304525094403	58.9589458140488	68.793123862681	65.0560488041089	94.1529680728611	71.3454952723513	73.6915726317538	85.0480147071831	70.4032379967656	72.8119494025642
chr3R	22138698	22143428	186.175480293127	212.470398704737	251.876785109368	159.457148906178	144.86244351853	134.136183101255	192.284230571336	177.017596760645	179.539467866455	134.035671178521	153.920804639988	131.885795144267
chr3R	22154991	22158744	38.2914108404304	48.4109769200668	44.4488444310649	48.2391374842218	56.225149310845	27.4979175357574	51.0547784620444	49.1341618385061	47.5645605168593	38.101510588818	35.8918468218805	32.2845436030238
chr3R	22162717	22165372	62.0584934310425	47.066227561176	64.6528646270035	56.2789937315921	66.1472344833471	46.9476640854394	61.000514526079	84.8069094746818	77.0411895695608	55.1111135302546	77.9957440552403	57.0131301925739
chr3R	22165670	22166813	36.3108206245461	34.9634833311593	35.0203016729602	41.5392572780799	29.7662555175062	39.5701740148703	38.4568461142672	37.6919597665252	43.5450201914909	21.7722917650389	38.6527581158713	37.0928798843252
chr2L	7326371	7328641	36.9710173631742	31.6016099339325	49.1631158101172	26.7995208245677	20.5056426898376	32.1926839443013	69.6201524482424	62.5955760408365	72.351725856631	31.2976694122434	33.1309355278897	35.719069518239
chr3R	22174617	22176536	157.12682379349	147.922429477982	147.489347430352	183.576717648288	161.399252139367	144.867077749356	196.26252499695	189.132869542743	178.869544478893	159.890267649504	172.556955874425	151.806045452516
chr3R	22179361	22182229	70.6410510332079	57.1518477528566	53.8773871891696	73.6986822675611	117.742077380358	80.4817098607532	67.6310052354355	75.3839195330505	86.4201169954204	100.696849413305	111.12667958313	103.035777456459
chr3R	22184980	22187275	99.0295107942167	123.716941017948	139.407739351976	121.267831731169	88.6372942076851	83.8351144382846	110.729194846252	85.4799801847983	97.1388911964028	92.5322400014152	80.0664275257334	71.4381390364781
chr3R	22190409	22195235	256.156334587707	212.470398704737	284.203217422869	266.655232204448	264.588937933388	248.151938737322	302.350376346653	320.381658015464	252.561117110647	289.163250004422	303.010014515491	282.318030230697
