chrom	start	end	ZHR_1_tsim	ZHR_2_tsim	ZHR_3_tsim	TSIM_1	TSIM_2	TSIM_3	ZHR_TSIM_1_ZHR	ZHR_TSIM_2_ZHR	ZHR_TSIM_3_ZHR	ZHR_TSIM_1_TSIM	ZHR_TSIM_2_TSIM	ZHR_TSIM_3_TSIM
chr3R	20007426	20008622	92.6160982770074	75.8242502200257	92.3955098499728	92.7599818542517	87.6772661005026	115.486074810664	76.9849636575487	60.4163086440969	71.7866500759742	116.985554324487	87.24730748815	77.0472145330659
chr3R	20011536	20015816	20.6553888243686	32.4961072371539	31.2514224492555	26.4061262212833	40.7801237676756	25.6635721801475	45.7748432558398	40.2775390960646	42.9312319081807	38.7684685842775	34.6325190029298	43.426611827728
chr3R	20018850	20021760	91.283492546403	121.860402139327	88.9986161054885	65.6767754734483	59.8108481925909	82.3935738415261	88.0818953559341	87.9392936930744	102.049649617806	85.018571456749	60.6069082551271	74.2454976409544
chr3R	20023392	20033184	157.913779076624	160.449529483447	139.952022272753	169.270039880021	199.822606461611	179.645005261032	140.792320923265	155.068525519849	147.796044274065	165.956251483574	177.158654899602	179.309881095135
chr3R	20056282	20058191	39.3118690528305	45.359149685194	52.991542413955	44.6872905283256	39.4207863087531	41.8721440833985	44.3877267935416	32.8933235951194	36.5971157250065	52.3714400173574	42.6246387728367	47.6291871658953
chr2L	7143450	7146251	49.9727148976659	58.8991943673414	45.5183761760895	38.5935690926449	34.6631052025243	41.8721440833985	52.7104255673306	69.8144010998453	66.8601152668387	53.7317371606654	43.2906487536622	40.6248949356165
chr2L	7150207	7153883	38.6455661875283	40.6201340464424	52.991542413955	48.0726913259261	42.8191299560594	57.4053588240141	49.9361926427343	38.9349544595291	42.9312319081807	66.6545600220912	39.9605988495344	49.030045611951
chr2L	7154310	7156781	57.3020464159902	49.4211630898382	52.991542413955	94.791222332812	95.1536221245765	83.0689310041616	55.484658491927	61.0876009623647	75.305603511071	66.6545600220912	87.9133174689756	84.0515067633446
chr3R	20181571	20187168	21.987994554973	31.1421027689391	24.4576349602869	43.3331302092855	25.8274117195279	27.6896436680539	37.4521444820507	26.180400412442	39.4122784730839	31.9669828677376	28.6384291754996	45.5278994968116
chr3R	20211106	20219948	39.3118690528305	46.7131541534087	43.480239929399	44.6872905283256	45.5378048739045	41.196786920763	54.0975420296288	38.2636621412614	61.9335804577032	50.3309943023954	35.2985289837554	64.4394885185642
chr3R	20252209	20252830	66.6302865302212	67.7002234107373	76.769798625345	150.311795413459	145.44910810471	174.242147959949	53.4039837984797	63.1014779171679	51.3767201524129	195.88278863635	155.846335513184	133.781981598323
chr3R	20253140	20253893	114.60409283198	153.679507142374	152.860218501793	120.520268394575	103.989315607573	135.746789689727	141.485879154414	112.105817150713	111.902719236077	136.709862902452	110.557656817045	121.87468480685
chr3R	20256602	20257448	230.540791394565	205.808679168641	171.882823470905	79.8954588233701	85.6382599121188	73.6139307272651	197.66409587749	267.84563498883	235.769880151484	83.658274313441	81.2532176607199	88.2540821015118
chr3R	20263553	20266054	119.934515754398	94.7803127750322	88.3192373565916	46.0414508473658	50.9751547095945	93.8746456063289	163.679742551185	145.6704330641	130.9050677856	82.2979771701331	76.5911477949409	63.7390592955363
chr3R	20273029	20277132	64.6313779343145	61.6072033037709	74.7316623786545	48.0726913259261	60.4905169220522	74.2892878899006	65.8880319591633	59.7450163258292	66.1563245798194	67.3347085937452	70.5970579675107	84.0515067633446
chr3R	20277649	20292010	605.003001694408	620.134046442353	634.539751469666	548.434929211269	515.868565661097	441.008227200955	504.910392276536	512.196038838288	500.395178470761	480.184891587718	458.214866807994	505.709899026123
chr3R	20308784	20310670	223.877762741543	226.118746191862	194.981700933398	148.957635094419	167.19850744747	164.111790520417	237.196915052988	222.197757346623	208.322043357729	132.628971472528	181.154714784556	164.60086741155
chr3R	20311138	20317295	22.6542974202752	31.8191050030465	38.7245886871209	27.0832063808034	31.264761555218	43.2228584086694	45.7748432558398	41.6201237326001	66.8601152668387	27.2059428661597	28.6384291754996	38.5236072665329
chr3R	20327891	20329352	105.942155583052	117.121386500575	96.4717823433539	123.905669192176	153.605132858245	108.732503184309	100.565943516618	118.147448015123	109.791347175019	135.349565759144	147.854215743277	133.081552375296
chr2L	7174244	7174900	49.9727148976659	44.0051452169792	40.0833461849147	51.4580921235265	42.8191299560594	52.6778586855659	22.8874216279199	28.865569685513	25.3364647326968	55.0920343039734	43.2906487536622	40.6248949356165
chr2L	7178300	7179837	23.9869031508796	20.9870692573285	40.0833461849147	22.3436452641628	22.4290680722216	19.5853577164283	33.2907950951562	28.865569685513	36.5971157250065	16.3235657196958	13.3201996165115	28.7175981441427
chr2L	7180697	7183070	58.6346521465946	48.0671586216234	57.0678149073361	52.8122524425667	49.615817250672	59.4314303119205	55.484658491927	55.7172624162227	49.2653480913548	58.4927771622433	49.950748561918	56.0343378422297
chr3R	20471757	20474200	20.6553888243686	23.0180759596507	23.7782562113901	23.697805583203	21.7493993427603	45.2489298965758	49.9361926427343	51.0182161883485	22.5213019846194	25.1654971511977	17.9822694822905	21.713305913864
chr2L	7188441	7189818	161.911596268437	180.759596506668	190.905428440017	171.978360518102	173.315526012621	170.865362146771	167.14753370693	205.41544938993	168.205974197626	157.794468623726	218.451273710788	137.284127713463
chr3R	20540692	20544026	261.190723198467	295.849976304922	287.377210783371	353.435843269485	354.107408049317	357.263939034158	236.503356821839	289.326989173398	222.397857098116	331.912502967148	363.641449530763	296.28156134079
chr3R	20544674	20546266	63.2987722037101	52.1291720262677	59.7853299029236	75.1558977067295	80.88057880589	95.2253599315998	41.6134938689452	33.5646159133872	43.6350225952	95.9009486032129	70.5970579675107	58.8360547343412
chr3R	20546549	20548801	67.2965893955234	79.88626362467	88.9986161054885	83.2808596209705	84.2789224531963	96.5760742568707	74.2107307329523	65.7866471902389	76.7131848851097	91.8200571732889	97.2374572005336	102.963095785097
chr2L	7191460	7195116	49.3064120323637	60.9302010696635	61.8234661496141	46.0414508473658	59.1311794631297	79.6921451909843	79.759196582145	43.6340006874033	56.3032549615484	90.459760029981	57.2768583509992	77.7476437560937
chr3R	20549389	20552986	187.231105149921	199.038656827568	204.493003417954	225.467693120188	231.76703674629	249.88215017512	214.309493425068	187.961849114968	146.388462900026	287.702845809639	297.040451448205	250.05323262095
chr3R	20555413	20556682	74.6259209138477	92.74930607271	94.4336460966634	29.1144468593637	37.3817801203693	41.8721440833985	70.7429395772069	72.4995703729163	53.488092213471	32.6471314393916	34.6325190029298	26.6163104750591
chr3R	20556948	20558784	162.57789913374	149.617493737729	137.913886026062	137.447272382577	130.496396056562	131.694646713915	138.018087998668	135.601048290084	108.383765800981	153.713577193802	129.871946260987	135.182840044379
chr3R	20559001	20566445	362.468758724403	301.942996411888	281.942180792196	429.945901295254	421.394612265982	451.813941803123	332.907950951562	356.456221000172	316.70580915871	416.931074423897	445.560677172308	417.455816924611
chr3R	20574226	20575318	111.938881370772	102.227337350213	80.8460711187262	125.936909670736	125.738714950333	128.993218063373	85.3076624313377	91.9670476026809	83.7510917553032	116.305405752833	117.883766606126	104.363954231153
chr3R	20576974	20581625	118.601910023794	127.276420012186	130.440719788197	147.603474775379	154.964470317167	124.94107508756	128.308272762581	110.763232514178	116.125463358194	152.353280050494	124.543866414382	131.68069392924
chr3R	20584776	20586724	53.3042292241769	40.6201340464424	59.1059511540267	54.1664127616068	63.2091918398972	74.964645052536	53.4039837984797	40.2775390960646	46.4501853432774	85.018571456749	65.2689781209061	76.346785310038
chr3R	20586966	20590506	170.573533517366	166.542549590414	163.730278484143	145.572234296818	152.245795399322	174.917505122584	108.195084059258	143.656556109297	139.350556029832	166.636400055228	135.866036088417	184.21288565633
chr3R	20590834	20593124	61.2998636078035	76.5012524541331	82.2048286165199	49.4268516449662	48.2564797917495	49.976430035024	52.0168673361815	64.4440625537034	72.4904407629936	57.8126285905893	42.6246387728367	66.5407761876478
chr3R	20593369	20597198	173.905047843877	155.710513844696	141.310779770547	230.884334396349	224.290680722216	191.126077025835	156.050602008545	186.619264478433	170.317346258684	214.246800071008	249.75374280959	236.044648160393
chr3R	20600294	20603155	26.6521146120885	32.4961072371539	32.6101799470492	43.3331302092855	40.1004550382144	54.0285730108368	27.7423292459635	18.7961849114968	33.781952976929	37.4081714409696	44.6226687153134	37.1227488204772
chr3R	20611780	20615788	31.3162346692039	23.0180759596507	26.4957712069775	41.3018897307252	38.7411175792919	35.1185724570439	40.2263774066471	26.180400412442	52.7843015264516	44.8898057291635	34.6325190029298	45.5278994968116
chr3R	20617779	20619608	53.9705320894791	53.4831764944824	45.5183761760895	78.5412985043299	50.2954859801333	43.2228584086694	40.9199356377962	32.2220312768517	36.5971157250065	43.5295085858555	59.9408982743015	54.633479396174
chr3R	20620115	20622873	195.89304239885	211.901699275608	185.470398448842	301.300670986438	324.881652682483	317.417866438666	174.083116018421	186.619264478433	151.314997709161	268.658685803327	331.672970451135	275.969113872981
chr3R	20629402	20632779	21.3216916896708	36.5581206417981	31.2514224492555	29.7915270188838	35.3427739319855	33.0925009691375	25.6616545525162	21.4813541845678	39.4122784730839	38.7684685842775	29.3044391563252	37.1227488204772
chr3R	20634284	20635835	73.2933151832433	78.5322591564552	117.532523559157	100.884943768493	94.4739533951152	137.097504014998	70.7429395772069	102.707724694965	94.3079520605936	126.507634327643	130.537956241812	91.7562282166512
chr2L	7202956	7204863	71.2944065873367	61.6072033037709	83.5635861143136	81.2496191424103	77.4822351585837	98.6021457447771	76.9849636575487	46.3191699604743	72.4904407629936	96.5810971748669	91.2433673731035	111.368246461432
chr3R	20652755	20657115	55.9694406853858	51.4521697921603	36.0070736915335	60.2601341972876	57.0921732747459	45.9242870592113	48.5490761804361	49.0043392335453	68.9714873278968	51.6912914457034	43.2906487536622	58.1356255113133
chr3R	20662408	20668630	65.2976807996167	46.7131541534087	60.4647086518204	99.5307834494526	108.06732798434	106.706431696403	72.8236142706542	70.4856934181131	56.3032549615484	88.419314315019	78.5891777374176	81.2497898712331
chr3R	20668912	20670928	119.268212889096	92.74930607271	110.738736070188	168.592959720501	184.869894413463	143.851075641353	109.582200521556	120.161324969926	86.5662545033807	131.26867432922	156.51234549401	104.363954231153
chr3R	20677916	20679002	31.3162346692039	22.3410737255433	21.0607412158026	28.4373666998436	18.351055695454	26.3389293427829	33.2907950951562	42.9627083691356	28.8554181677936	19.7243085779658	27.9724191946741	22.4137351368919
chr2L	7211763	7214779	23.9869031508796	16.2480536185769	32.6101799470492	16.2499238284821	23.7884055311441	33.767858131773	24.2745380902181	20.8100618663001	26.0402554197161	23.8052000078897	21.9783293672439	37.1227488204772
chr3R	20727162	20730983	31.9825375345062	23.695078193758	33.9689374448429	39.270649252165	40.7801237676756	48.6257157097531	41.6134938689452	28.1942773672452	38.0046970990452	37.4081714409696	39.9605988495344	41.3253241586444
chr3R	20732908	20738318	107.941064178958	107.643355223072	91.0367523521791	63.6455349948881	98.5519657718828	67.535716263546	115.130666370748	118.818740333391	92.9003706865549	69.3751543087072	65.2689781209061	93.1570866627069
chr3R	20738589	20741004	39.3118690528305	39.943131812335	27.1751499558743	45.3643706878457	44.8581361444432	42.547501246034	24.2745380902181	42.2914160508679	30.9667902288516	31.2868342960836	39.2945888687088	30.8188858132263
chr3R	20744019	20750284	44.6422919752482	46.0361519193013	38.0452099382241	48.0726913259261	72.0448853228936	45.2489298965758	49.2426344115852	44.9765853239388	74.6018128240516	51.6912914457034	34.6325190029298	82.6506483172888
chr3R	20753976	20756887	30.6499318039017	35.2041161735834	38.0452099382241	46.7185310068859	46.897142332827	49.976430035024	30.5165621705598	38.2636621412614	36.5971157250065	36.7280228693156	40.6266088303599	37.1227488204772
chr3R	20763370	20764422	79.2900409709632	69.054227878952	68.6172536385827	63.6455349948881	59.1311794631297	52.0025015229304	49.9361926427343	65.1153548719711	47.8577667173161	48.2905485874334	65.9349881017317	35.7218903744214
chr3R	20764991	20767786	351.141610014265	365.581206417981	364.147009408716	357.498324226605	384.692500875073	441.683584363591	380.0699106697	460.506530331672	384.269715112568	472.703257299525	479.527186194412	381.73392655019
chr3R	20768429	20771370	39.9781719181327	26.4030871301875	31.2514224492555	41.3018897307252	36.0224426614468	37.1446439449503	24.2745380902181	30.2081543220485	35.8933250379871	27.8860914378137	21.3123193864183	41.3253241586444
chr3R	20771625	20774383	63.9650750690123	55.5141831968046	74.7316623786545	105.624504885133	129.816727327101	70.9125020767233	63.807357265716	57.731139371026	70.3790687019355	75.4964914535931	73.9271078716386	83.3510775403167
chr3R	20776468	20779002	277.18199196572	290.433958432063	231.668153373829	463.122829111738	456.737386197967	401.837511768099	275.342617766188	285.299235263791	280.812484120723	413.530331565627	460.212896750471	429.363113716085
chr3R	20779536	20780330	184.565893688713	185.49861214542	150.822082255103	235.62389551299	253.51643608905	188.424648375293	179.631581867614	183.262802887094	158.352904579355	216.967394357623	187.814814592811	203.824903901111
chr3R	20781110	20788667	964.1402460923	1021.59637126803	878.436722323638	935.724780456758	878.81166719341	854.326810733857	946.706985518504	959.276722804606	898.740707323716	973.292606036863	1009.67113093157	940.676446526431
chr2L	7216993	7222730	97.9465211994251	121.18339990522	101.227433585632	100.884943768493	89.7162722888864	111.433931834851	93.6303612051268	83.2402474652002	100.642068243768	111.544365751255	77.2571577757664	102.963095785097
chr3R	20788918	20793448	113.271487101376	115.090379798253	106.662463576807	34.5310881355244	36.0224426614468	44.5735727339403	101.259501747767	103.379017013233	95.7155334346323	34.6875771543536	24.6423692905462	45.5278994968116
chr3R	20796467	20799099	27.9847203426929	19.6330647891138	26.4957712069775	19.6353246260825	14.9527120481477	26.3389293427829	20.8067469344726	15.4397233201581	33.781952976929	21.0846057212738	14.6522195781626	27.316739698087
chr3R	20809990	20814202	43.3096862446438	42.6511407487645	50.9534061672644	91.4058215352116	78.8415726175062	97.9267885821417	56.1782167230761	35.5784928681904	59.8222083966452	69.3751543087072	65.2689781209061	83.3510775403167
chr3R	20815016	20824713	251.862483084236	214.609708212037	228.950638378241	304.686071784038	273.226829243427	330.925009691375	229.567774510348	213.470957209142	206.91446198369	290.423440096255	273.73010211931	282.97340610326
chr3R	20829979	20830708	201.223465321268	223.410737255433	177.997232210977	132.030631106417	103.989315607573	110.08321750958	185.873605947955	251.734619350404	238.585042899561	114.945108609525	119.881796548603	112.769104907487
chr3R	20862317	20866716	29.9836289385995	25.0490826619728	30.5720437003586	33.1769278164842	31.264761555218	27.0142865054184	38.1457027131998	31.5507389585839	48.5615574043355	27.2059428661597	21.3123193864183	32.92017348231
chr3R	20866978	20871472	21.3216916896708	23.0180759596507	21.0607412158026	23.697805583203	22.4290680722216	29.0403579933248	29.1294457082617	13.4258463653549	20.4099299235613	23.8052000078897	24.6423692905462	35.0214611513936
chr3R	20877571	20882237	24.6532060161818	25.7260848960802	28.5339074536681	54.1664127616068	42.1394612265982	50.6517871976595	26.3552127836653	18.7961849114968	16.1871858014452	34.0074285826996	37.9625689070576	60.2369131803969
chr3R	20889339	20894579	178.569167900993	194.976643422923	194.981700933398	245.103017746271	263.711467030969	235.02429259714	172.695999556123	225.554218937962	194.246229617342	202.68427435289	252.417782732892	203.824903901111
chr3R	20894835	20899836	27.9847203426929	35.2041161735834	30.5720437003586	41.9789698902453	36.7021113909081	42.547501246034	40.2263774066471	23.495231139371	40.1160691601032	34.0074285826996	38.6285788878832	55.3339086192018
chr3R	20908089	20909806	50.6390177629681	45.359149685194	47.5565124227801	34.5310881355244	40.1004550382144	39.1707154328567	51.3233091050325	30.8794466403162	58.4146270226065	35.3677257260076	45.2886786961389	25.9158812520312
chr3R	20911089	20913220	69.9618008567322	53.4831764944824	57.0678149073361	67.7080159520086	64.5685292988198	75.6400022151715	61.0331243411197	51.0182161883485	47.8577667173161	80.937680026825	53.9468084468714	51.8317625040625
chr3R	20913427	20915186	168.57462492146	180.759596506668	199.05797342678	151.665955732499	157.683145235012	218.140363531254	167.841091938079	142.313971472762	125.978532976465	218.327691500931	168.50052514887	182.812027210274
chr3R	20917532	20923510	46.6412005711548	39.943131812335	50.2740274183676	55.520573080647	65.248198028281	62.8082161250978	52.7104255673306	44.9765853239388	72.4904407629936	61.2133714488593	61.2729182359527	84.7519359863724
chr3R	20926121	20932507	36.6466575916216	41.2971362805497	32.6101799470492	62.2913746758479	55.7328358158234	57.4053588240141	40.9199356377962	28.1942773672452	71.7866500759742	57.1324800189353	57.9428683318248	74.9459268639823
chr3R	20942662	20948801	87.2856753545897	83.2712747952068	105.303706079013	62.2913746758479	53.6938296274396	59.4314303119205	93.6303612051268	87.9392936930744	104.864812365884	70.7354514520152	52.6147884852202	88.9545113245397
chr3R	20954451	20957464	36.6466575916216	50.0981653239456	39.4039674360178	27.7602865403235	32.6240990141405	22.9621435296056	43.0006103312434	36.2497851864582	56.3032549615484	33.3272800110456	35.2985289837554	34.3210319283657
chr3R	20959909	20961945	93.9487040076118	111.028366393609	112.097493567982	114.426546958894	96.512959583499	133.045361039186	81.8398712755923	71.1569857363808	72.4904407629936	116.305405752833	88.5793274498012	108.56652956932
chr3R	21017301	21018968	43.975989109946	31.1421027689391	20.3813624669058	38.5935690926449	41.4597924971369	34.4432152944084	24.2745380902181	25.5091080941743	42.2274412211613	34.0074285826996	29.3044391563252	49.7304748349789
chr3R	21021194	21022844	23.9869031508796	20.3100670232212	19.7019837180089	30.4686071784039	23.1087368016829	36.4692867823148	22.1938633967708	25.5091080941743	33.781952976929	29.9265371527757	21.9783293672439	48.3296163889231
chr3R	21023200	21025107	130.595361599233	65.6692167084151	55.0296786606456	97.4995429708923	103.309646878112	141.825004153447	158.824834933141	155.739817838117	171.021136945703	138.07016004576	106.561596932092	137.284127713463
chr3R	21034172	21042712	59.9672578771991	58.8991943673414	50.9534061672644	57.5518135592073	67.9668729461261	54.7039301734722	62.4202408034179	53.0320931431517	113.310300610116	48.2905485874334	43.2906487536622	93.1570866627069
chr3R	21042925	21051332	45.9748977058526	52.8061742603751	64.5409811452016	56.1976532401671	46.897142332827	63.4835732877332	63.807357265716	52.360800824884	92.9003706865549	53.7317371606654	49.950748561918	88.9545113245397
chr3R	21060093	21070280	355.139427206079	369.643219822625	370.261418148788	344.633801195724	373.817801203693	416.695369346079	364.81162958442	330.27582058773	384.973505799587	435.295085858555	333.004990412786	416.755387701584
chr3R	21070868	21082839	127.263847272722	121.18339990522	120.250038554744	138.801432701618	145.44910810471	137.772861177634	116.517782833047	120.832617288194	159.056695266374	136.029714330798	141.860125915847	168.103013526689
chr3R	21085491	21095093	117.935607158491	113.059373095931	86.2811011099011	138.124352542097	174.674863471544	162.761076195146	119.292015757643	90.6244629661454	140.758137403871	173.437885771768	167.168505187219	170.204301195773
chr2L	7240078	7245192	23.9869031508796	25.7260848960802	33.9689374448429	37.2394087736047	37.3817801203693	46.5996442218467	36.7585862509016	23.495231139371	41.5236505341419	46.9302514441255	33.3004990412786	65.139917741592
chr3R	21095895	21102832	279.847203426929	290.433958432063	276.507150801022	313.4881138578	279.343847808578	308.638223324405	245.519613826777	256.433665578278	237.881252212542	314.908788675798	330.340950489484	310.990575024375
chr3R	21103145	21118652	372.463301703936	364.904204183874	383.169614377828	343.279640876683	352.748070590394	333.626438341917	346.779115574544	360.483974909778	363.155994501987	396.526617274277	376.295639166449	382.434355773218
chr3R	21123790	21125637	25.319508881484	25.0490826619728	18.3432262202152	26.4061262212833	39.4207863087531	36.4692867823148	20.8067469344726	24.1665234576388	35.1895343509677	26.5257942945057	15.3182295589882	32.2197442592821
chr3R	21125878	21127489	142.588813174673	171.281565229165	134.516992281578	120.520268394575	120.981033844104	151.280004430343	115.130666370748	108.078063241107	130.9050677856	178.879074345	122.545836471905	129.579406260156
chr3R	21131535	21135867	53.9705320894791	51.4521697921603	50.2740274183676	69.7392564305688	84.2789224531963	52.6778586855659	52.0168673361815	42.2914160508679	54.1918829004903	84.338422885095	55.9448383893481	77.0472145330659
chr3R	21136104	21141881	93.9487040076118	89.3642949021732	117.532523559157	100.884943768493	90.3959410183477	108.057146021674	104.033734672363	73.1708626911841	91.4927893125161	122.426742897719	117.883766606126	149.191424504937
chr3R	21151583	21153596	122.599727215607	110.351364159502	113.456251065775	73.8017373876893	78.161903888045	67.535716263546	110.275758752705	112.777109468981	89.3814172514581	87.739165743365	97.2374572005336	81.950219094261
chr3R	21154089	21156361	52.6379263588747	46.0361519193013	53.6709211628518	53.4893326020868	49.615817250672	65.5096447756396	49.9361926427343	33.5646159133872	42.2274412211613	59.1729257338973	52.6147884852202	46.9287579428674
chr3R	21156588	21159129	56.635743550688	46.7131541534087	67.258496140789	46.7185310068859	41.4597924971369	52.6778586855659	59.6460078788215	44.9765853239388	54.1918829004903	53.7317371606654	37.2965589262321	39.9244657125887
chr3R	21159406	21169076	59.3009550118968	61.6072033037709	72.6935261319639	91.4058215352116	102.62997814865	104.680360208496	73.5171725018033	63.1014779171679	90.7889986254968	86.378868600057	85.9152875264989	132.381123152268
chr3R	21171983	21181064	59.9672578771991	66.3462189425225	61.1440874007173	68.3850961115286	71.3652165934324	68.8864305888169	93.6303612051268	79.2124935555938	107.679975113961	68.6950057370532	69.2650380058596	117.672109468682
chr3R	21185743	21192184	292.506957867671	257.260848960802	262.240197074188	349.373362312364	339.83436473063	429.527155436152	281.584641846529	298.725081629146	245.622949769755	476.104000157794	530.809954717981	394.341652564692
chr3R	21192679	21200702	121.267121485003	111.028366393609	124.326311048125	81.2496191424103	76.1228976996612	126.967146575466	151.195694390501	159.767571747723	161.168067327432	129.908377185912	121.87982649108	114.169963353543
chr3R	21201115	21207293	74.6259209138477	96.1343172432469	76.769798625345	64.9996953139282	78.8415726175062	68.8864305888169	74.9042889641014	57.731139371026	99.9382775567484	76.8567885969011	73.9271078716386	91.0557989936233
chr3R	21214295	21221498	109.273669909563	117.121386500575	108.021221074601	154.37427637058	158.362813964474	160.059647544604	110.275758752705	112.105817150713	128.793695724542	160.515062910342	160.508405378963	180.010310318163
chr3R	21222100	21228385	243.866848700609	280.95592715456	232.347532122726	242.394697108191	224.290680722216	217.465006368618	241.358264439882	243.679111531191	239.9926242736	250.294674368669	241.095613058857	286.475552218399
chr3R	21231332	21236029	22.6542974202752	33.8501117053686	24.4576349602869	47.395611166406	51.6548234390558	33.0925009691375	32.5972368640071	30.2081543220485	46.4501853432774	39.4486171559315	41.2926188111855	48.3296163889231
chr3R	21248415	21261260	82.6215552974742	113.059373095931	127.723204792609	122.551508873135	133.894739703868	119.538217786476	96.4045941297231	75.856031964255	137.942974655794	97.2612457465209	106.561596932092	123.275543252905
chr3R	21268764	21270182	99.2791269300295	105.61234852075	116.85314481026	95.4683024923321	113.504677820031	112.109288997486	105.420851134661	93.9809245574841	87.2700451904	134.66941718749	100.567507104661	98.060091223902
chr3R	21296476	21297317	174.571350709179	159.095525015233	193.622943435605	130.676470787377	144.089770645787	145.877147129259	160.905509626588	176.549879704417	168.205974197626	112.224514322909	127.87391631851	121.87468480685
chr3R	21313481	21320746	31.9825375345062	37.2351228759055	69.2966323874796	30.4686071784039	29.2257553668342	35.7939296196794	60.3395661099706	34.2359082316549	54.1918829004903	34.6875771543536	19.3142894439416	34.3210319283657
chr3R	21336062	21337751	251.196180218934	234.919775235258	213.324927153614	118.489027916015	134.57440843333	95.9007170942353	218.470842811962	208.100618663001	190.023485495226	70.0553028803612	95.2394272580569	65.8403469646199
chr3R	21343273	21347782	81.955252432172	121.18339990522	141.990158519443	159.11383748722	138.652420810097	198.555005814825	192.115630028297	131.573294380478	161.871858014452	210.846057212738	147.854215743277	166.702155080633
chr3R	21348436	21351220	289.841746406462	299.234987475459	284.659695787784	295.884029710277	303.132253339722	324.846795227656	252.455196138268	287.313112218594	220.286485037058	272.739577233251	301.702521313984	261.960529412424
chr3R	21358480	21360895	65.2976807996167	58.8991943673414	50.2740274183676	66.3538556329684	78.8415726175062	78.3414308657133	56.1782167230761	50.3469238700808	61.2297897706839	87.739165743365	91.909377353929	93.8575158857348
chr3R	21361883	21367575	83.9541610280787	91.3953016044953	130.440719788197	100.884943768493	135.933745892252	137.097504014998	117.904899295345	91.2957552844131	109.791347175019	148.27238862057	111.223666797871	144.288419943742
chr3R	21368071	21370724	21.987994554973	30.4651005348318	23.7782562113901	27.0832063808034	23.7884055311441	26.3389293427829	21.5003051656217	19.4674772297646	33.781952976929	17.0037142913498	22.6443393480695	37.1227488204772
chr3R	21373059	21379750	386.455661875283	389.953286845847	382.490235628931	283.696586838916	285.460866373729	313.365723462853	359.956721966376	379.280159821275	370.8976920592	350.276514401806	315.688730911321	305.387141240152
chr3R	21387072	21388047	50.6390177629681	52.8061742603751	48.235891171677	60.2601341972876	55.0531670863621	53.3532158482013	27.0487710148144	60.4163086440969	49.9691387783742	46.9302514441255	45.9546886769645	60.2369131803969
chr3R	21388259	21394103	94.6150068729141	79.2092613905626	84.2429648632105	78.5412985043299	95.8332908540377	83.744288166797	95.7110358985741	91.2957552844131	98.5306961827097	64.6141143071292	49.950748561918	82.6506483172888
chr3R	21412073	21415642	57.3020464159902	60.9302010696635	46.8771336738833	50.1039318044863	60.4905169220522	79.6921451909843	47.855517949287	54.3746777796872	54.8956735875097	68.6950057370532	77.923167756592	91.7562282166512
chr3R	21416325	21418876	97.9465211994251	90.0412971362805	84.2429648632105	104.947424725613	112.825009090569	97.2514314195062	68.6622648837596	67.8005241450421	85.8624638163613	88.419314315019	104.563566989615	118.37253869171
chr3R	21419100	21421450	56.635743550688	67.7002234107373	55.7090574095424	44.6872905283256	51.6548234390558	49.3010728723886	45.0812850246907	42.9627083691356	37.3009064120258	38.7684685842775	39.9605988495344	50.4309040580067
chr2L	7259526	7264020	37.3129604569238	36.5581206417981	36.6864524404304	49.4268516449662	53.0141608979783	45.2489298965758	40.2263774066471	26.8516927307097	47.1539760302968	50.3309943023954	42.6246387728367	53.2326209501182
chr3R	21425842	21428510	47.9738063017592	51.4521697921603	42.8008611805021	43.3331302092855	44.8581361444432	41.8721440833985	47.855517949287	43.6340006874033	45.0426039692387	57.8126285905893	44.6226687153134	45.5278994968116
chr3R	21428874	21429878	39.9781719181327	41.2971362805497	27.1751499558743	50.7810119640064	38.7411175792919	40.5214297581276	54.7911002607779	64.4440625537034	46.4501853432774	46.2501028724715	57.9428683318248	81.950219094261
chr3R	21431321	21439460	323.823192536875	322.930065669217	270.39274206095	383.227370288368	393.52819435807	322.82072373975	238.584031515286	335.646159133872	268.848042441394	292.463885811217	367.637509415716	324.298730261904
chr3R	21440729	21444297	19.9890859590664	35.2041161735834	14.266953726834	22.3436452641628	24.4680742606054	26.3389293427829	20.1131887033235	28.1942773672452	22.5213019846194	28.5662400094677	25.3083792713718	37.8231780435051
chr3R	21445458	21447023	147.252933231789	159.095525015233	129.081962290403	146.249314456338	131.176064786023	114.810717648028	117.904899295345	128.888125107407	146.388462900026	105.423028606369	158.510375436486	136.583698490435
chr3R	21448735	21452479	67.9628922608256	83.2712747952068	75.4110411275513	113.749466799374	133.215070974407	103.329645883225	67.9687066526105	70.4856934181131	64.7487432057807	79.5773828835171	97.9034671813592	105.764812677209
chr2L	7265113	7268040	27.9847203426929	46.0361519193013	44.1596186782958	51.4580921235265	35.3427739319855	38.4953582702212	56.8717749542252	37.5923698229936	43.6350225952	60.5332228772053	50.6167585427435	54.633479396174
chr3R	21453443	21457175	57.3020464159902	60.9302010696635	62.502844898511	44.0102103688056	53.0141608979783	49.3010728723886	63.807357265716	65.1153548719711	65.4525338928	40.1287657275855	52.6147884852202	74.2454976409544
chr3R	21459988	21462791	86.6193724892875	94.1033105409248	76.769798625345	99.5307834494526	106.028321795957	75.6400022151715	50.6297508738834	69.8144010998453	97.123114808671	64.6141143071292	104.563566989615	89.6549405475675
